# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080428_B_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    6.727351e+01   5.724185e+00
  3.974745e-03    4.202563e+01   3.276975e+00
  4.506543e-03    2.515303e+01   1.140500e+00
  5.038341e-03    1.564950e+01   6.742608e-01
  5.570139e-03    1.205750e+01   4.628797e-01
  6.101937e-03    1.018955e+01   4.521413e-01
  6.633734e-03    8.111452e+00   3.157409e-01
  7.165532e-03    7.355916e+00   3.084679e-01
  7.697330e-03    6.114270e+00   3.032883e-01
  8.229128e-03    5.523084e+00   2.635915e-01
  8.760926e-03    5.024759e+00   2.581355e-01
  9.292723e-03    4.521205e+00   2.109365e-01
  9.824521e-03    4.506032e+00   2.253807e-01
  1.035632e-02    3.968827e+00   2.185414e-01
  1.088812e-02    4.133120e+00   1.693290e-01
  1.141991e-02    4.125513e+00   2.171720e-01
  1.195171e-02    3.627769e+00   2.020385e-01
  1.248351e-02    3.832253e+00   2.063426e-01
  1.301531e-02    3.632166e+00   1.642703e-01
  1.354711e-02    3.695091e+00   1.863681e-01
  1.407890e-02    3.531103e+00   1.741015e-01
  1.461070e-02    3.771260e+00   1.817878e-01
  1.514250e-02    3.533563e+00   1.778279e-01
  1.567430e-02    3.569944e+00   1.573166e-01
  1.620609e-02    3.379880e+00   1.824015e-01
  1.673789e-02    3.228801e+00   1.532307e-01
  1.726969e-02    3.531305e+00   1.569558e-01
  1.780149e-02    2.768444e+00   1.446162e-01
  1.833329e-02    3.074516e+00   1.600366e-01
  1.886508e-02    3.021576e+00   1.502827e-01
  1.939688e-02    3.257926e+00   1.636846e-01
  1.992868e-02    3.081702e+00   1.506112e-01
  2.046048e-02    3.211471e+00   1.433709e-01
  2.099227e-02    3.027248e+00   1.426350e-01
  2.152407e-02    3.148630e+00   1.427188e-01
  2.205587e-02    3.155782e+00   1.371738e-01
  2.258767e-02    2.901412e+00   1.299460e-01
  2.311947e-02    3.049459e+00   1.422672e-01
  2.365126e-02    3.205196e+00   1.398730e-01
  2.418306e-02    3.120381e+00   1.329096e-01
  2.471486e-02    2.711075e+00   1.179370e-01
  2.524666e-02    3.249282e+00   1.351342e-01
  2.577845e-02    2.934819e+00   1.279052e-01
  2.631025e-02    2.919450e+00   1.177363e-01
  2.684205e-02    3.028119e+00   1.263032e-01
  2.737385e-02    3.027800e+00   1.209273e-01
  2.790565e-02    3.056993e+00   1.364361e-01
  2.843744e-02    2.935595e+00   1.278516e-01
  2.896924e-02    3.050744e+00   1.308155e-01
  2.950104e-02    2.935123e+00   1.232006e-01
  3.003284e-02    3.132921e+00   1.228946e-01
  3.056464e-02    2.758321e+00   1.073352e-01
  3.109643e-02    3.220552e+00   1.202480e-01
  3.162823e-02    2.724050e+00   1.066535e-01
  3.216003e-02    2.880026e+00   1.187221e-01
  3.269183e-02    3.102679e+00   1.184652e-01
  3.322362e-02    2.898329e+00   1.299271e-01
  3.375542e-02    2.812804e+00   1.170158e-01
  3.428722e-02    2.844357e+00   1.242555e-01
  3.481902e-02    2.997809e+00   1.338068e-01
  3.535082e-02    2.966025e+00   1.279745e-01
  3.588261e-02    2.667903e+00   1.279271e-01
  3.641441e-02    3.060113e+00   1.417558e-01
  3.694621e-02    2.873012e+00   1.460484e-01
  3.747801e-02    2.718784e+00   1.267458e-01
  3.800980e-02    3.277835e+00   1.554963e-01
  3.854160e-02    3.061648e+00   1.315070e-01
  3.907340e-02    2.902167e+00   1.372800e-01
  3.960520e-02    2.903061e+00   1.381575e-01
  4.013700e-02    2.821890e+00   1.439923e-01
  4.066879e-02    3.228044e+00   1.513879e-01
  4.120059e-02    3.211847e+00   1.471115e-01
  4.173239e-02    2.949323e+00   1.537186e-01
  4.226419e-02    2.932611e+00   1.451353e-01
  4.279598e-02    3.113328e+00   1.656454e-01
  4.332778e-02    2.856709e+00   1.380746e-01
  4.385958e-02    3.112070e+00   1.442459e-01
  4.439138e-02    2.831691e+00   1.448537e-01
  4.492318e-02    3.026927e+00   1.512985e-01
  4.545497e-02    2.998941e+00   1.498657e-01
  4.598677e-02    2.734660e+00   1.315025e-01
  4.651857e-02    2.833158e+00   1.424866e-01
  4.705037e-02    2.918299e+00   1.447174e-01
  4.758216e-02    2.918684e+00   1.523691e-01
  4.811396e-02    2.627202e+00   1.192589e-01
  4.864576e-02    3.071645e+00   1.444453e-01
  4.917756e-02    2.725437e+00   1.366806e-01
  4.970936e-02    2.963789e+00   1.436203e-01
  5.024115e-02    2.897452e+00   1.353451e-01
  5.077295e-02    2.697775e+00   1.378745e-01
  5.130475e-02    2.730963e+00   1.536975e-01
  5.183655e-02    2.701342e+00   1.537677e-01
  5.236834e-02    2.889009e+00   1.538629e-01
  5.290014e-02    2.741099e+00   1.485800e-01
  5.343194e-02    2.589755e+00   1.447949e-01
  5.396374e-02    2.820751e+00   1.432376e-01
  5.449554e-02    2.846261e+00   1.546160e-01
  5.502733e-02    3.105485e+00   1.574356e-01
  5.555913e-02    2.697307e+00   1.483805e-01
  5.609093e-02    2.786099e+00   1.418284e-01
  5.662273e-02    2.831313e+00   1.326352e-01
  5.715452e-02    2.808717e+00   1.478362e-01
  5.768632e-02    2.911459e+00   1.688796e-01
  5.821812e-02    2.725190e+00   1.479413e-01
  5.874992e-02    2.718585e+00   1.425848e-01
  5.928172e-02    2.708064e+00   1.625920e-01
  5.981351e-02    2.816384e+00   1.903401e-01
  6.034531e-02    2.825553e+00   2.003330e-01
  6.087711e-02    2.653163e+00   1.724082e-01
  6.140891e-02    2.563021e+00   1.750353e-01
  6.194070e-02    2.689034e+00   2.411270e-01
  6.247250e-02    2.876038e+00   2.565924e-01
  6.300430e-02    2.851655e+00   2.374015e-01
  6.353610e-02    2.552650e+00   3.156868e-01
  6.406790e-02    1.971968e+00   2.564550e-01
  6.459969e-02    2.342616e+00   2.696458e-01
  6.513149e-02    2.008090e+00   2.594045e-01
  6.566329e-02    2.653723e+00   3.749102e-01
  6.619509e-02    1.785209e+00   4.409612e-01
  6.672689e-02    2.008498e+00   6.364709e-01
