# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080413_J_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    4.008228e+02   2.860120e+01
  3.974745e-03    2.460037e+02   1.723597e+01
  4.506543e-03    1.441384e+02   4.701458e+00
  5.038341e-03    9.584444e+01   2.684907e+00
  5.570139e-03    6.973064e+01   1.742803e+00
  6.101937e-03    5.670472e+01   1.507512e+00
  6.633734e-03    4.537228e+01   1.041711e+00
  7.165532e-03    3.681292e+01   7.744751e-01
  7.697330e-03    3.169799e+01   6.098448e-01
  8.229128e-03    2.680854e+01   6.959174e-01
  8.760926e-03    2.307485e+01   5.279176e-01
  9.292723e-03    2.127258e+01   5.121725e-01
  9.824521e-03    1.818145e+01   5.404673e-01
  1.035632e-02    1.748600e+01   4.223952e-01
  1.088812e-02    1.523641e+01   3.457338e-01
  1.141991e-02    1.373087e+01   3.938399e-01
  1.195171e-02    1.278356e+01   3.220891e-01
  1.248351e-02    1.238798e+01   3.556803e-01
  1.301531e-02    1.144921e+01   3.024410e-01
  1.354711e-02    1.015918e+01   2.932201e-01
  1.407890e-02    9.610505e+00   2.746991e-01
  1.461070e-02    9.124802e+00   2.822665e-01
  1.514250e-02    8.592038e+00   2.306796e-01
  1.567430e-02    8.091320e+00   2.306106e-01
  1.620609e-02    7.550269e+00   2.572400e-01
  1.673789e-02    7.627028e+00   2.481315e-01
  1.726969e-02    7.168697e+00   2.581677e-01
  1.780149e-02    6.924620e+00   2.116148e-01
  1.833329e-02    7.215539e+00   2.480357e-01
  1.886508e-02    6.509049e+00   2.161067e-01
  1.939688e-02    6.292789e+00   2.211901e-01
  1.992868e-02    5.988836e+00   2.192468e-01
  2.046048e-02    6.104338e+00   2.222755e-01
  2.099227e-02    5.677701e+00   1.767252e-01
  2.152407e-02    5.493216e+00   1.854691e-01
  2.205587e-02    5.502544e+00   1.973294e-01
  2.258767e-02    5.337883e+00   1.718142e-01
  2.311947e-02    5.176282e+00   1.854765e-01
  2.365126e-02    5.002662e+00   1.684379e-01
  2.418306e-02    5.200629e+00   1.731846e-01
  2.471486e-02    4.661923e+00   1.515082e-01
  2.524666e-02    4.481209e+00   1.497502e-01
  2.577845e-02    4.919306e+00   1.771612e-01
  2.631025e-02    4.497803e+00   1.594089e-01
  2.684205e-02    4.659439e+00   1.584230e-01
  2.737385e-02    4.726442e+00   1.588163e-01
  2.790565e-02    4.545652e+00   1.592166e-01
  2.843744e-02    4.444441e+00   1.514407e-01
  2.896924e-02    4.607536e+00   1.533707e-01
  2.950104e-02    4.147658e+00   1.376461e-01
  3.003284e-02    4.254807e+00   1.359724e-01
  3.056464e-02    4.027048e+00   1.426588e-01
  3.109643e-02    4.110257e+00   1.463501e-01
  3.162823e-02    4.337451e+00   1.412863e-01
  3.216003e-02    4.122468e+00   1.446040e-01
  3.269183e-02    4.103693e+00   1.477472e-01
  3.322362e-02    4.171913e+00   1.566709e-01
  3.375542e-02    3.955499e+00   1.402118e-01
  3.428722e-02    4.293032e+00   1.702502e-01
  3.481902e-02    3.755741e+00   1.472623e-01
  3.535082e-02    4.054817e+00   1.658430e-01
  3.588261e-02    3.864486e+00   1.557158e-01
  3.641441e-02    3.773503e+00   1.574747e-01
  3.694621e-02    3.926659e+00   1.511959e-01
  3.747801e-02    3.968932e+00   1.615600e-01
  3.800980e-02    3.738466e+00   1.477765e-01
  3.854160e-02    3.878084e+00   1.406347e-01
  3.907340e-02    3.753743e+00   1.589644e-01
  3.960520e-02    3.796798e+00   1.706926e-01
  4.013700e-02    3.830187e+00   1.546440e-01
  4.066879e-02    3.370161e+00   1.433982e-01
  4.120059e-02    3.979748e+00   1.584109e-01
  4.173239e-02    3.665782e+00   1.597140e-01
  4.226419e-02    3.446638e+00   1.670506e-01
  4.279598e-02    3.841212e+00   1.588822e-01
  4.332778e-02    3.696912e+00   1.502032e-01
  4.385958e-02    3.524170e+00   1.604787e-01
  4.439138e-02    3.207392e+00   1.255753e-01
  4.492318e-02    3.471438e+00   1.520202e-01
  4.545497e-02    3.701704e+00   1.526821e-01
  4.598677e-02    3.444414e+00   1.617765e-01
  4.651857e-02    3.078269e+00   1.592984e-01
  4.705037e-02    3.317784e+00   1.551141e-01
  4.758216e-02    3.357580e+00   1.509974e-01
  4.811396e-02    3.579289e+00   1.631504e-01
