# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080432_F_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    9.009195e+01   7.038061e+00
  3.974745e-03    5.377581e+01   3.992027e+00
  4.506543e-03    3.266165e+01   1.246831e+00
  5.038341e-03    2.252686e+01   8.116501e-01
  5.570139e-03    1.654335e+01   6.517715e-01
  6.101937e-03    1.331128e+01   4.876087e-01
  6.633734e-03    1.132146e+01   3.526104e-01
  7.165532e-03    9.633805e+00   3.622721e-01
  7.697330e-03    8.278949e+00   4.038838e-01
  8.229128e-03    7.443661e+00   2.810827e-01
  8.760926e-03    6.951726e+00   2.931726e-01
  9.292723e-03    6.365106e+00   2.838273e-01
  9.824521e-03    6.326425e+00   2.667696e-01
  1.035632e-02    6.326962e+00   2.493328e-01
  1.088812e-02    5.623085e+00   2.563729e-01
  1.141991e-02    5.490264e+00   2.268266e-01
  1.195171e-02    5.291628e+00   2.265343e-01
  1.248351e-02    5.248303e+00   2.319994e-01
  1.301531e-02    5.272781e+00   2.255063e-01
  1.354711e-02    5.343525e+00   2.140883e-01
  1.407890e-02    4.922670e+00   2.524385e-01
  1.461070e-02    4.623888e+00   2.068831e-01
  1.514250e-02    4.640358e+00   2.090653e-01
  1.567430e-02    5.098752e+00   1.873806e-01
  1.620609e-02    4.396259e+00   1.945654e-01
  1.673789e-02    4.560037e+00   1.782989e-01
  1.726969e-02    4.243629e+00   1.844416e-01
  1.780149e-02    4.522490e+00   1.847243e-01
  1.833329e-02    4.295490e+00   1.750519e-01
  1.886508e-02    4.446708e+00   1.833762e-01
  1.939688e-02    4.373185e+00   1.594874e-01
  1.992868e-02    4.209644e+00   1.754385e-01
  2.046048e-02    4.090800e+00   1.564687e-01
  2.099227e-02    4.294006e+00   1.718917e-01
  2.152407e-02    4.241133e+00   1.609854e-01
  2.205587e-02    4.335338e+00   1.547979e-01
  2.258767e-02    4.037252e+00   1.532546e-01
  2.311947e-02    4.109874e+00   1.680126e-01
  2.365126e-02    4.199907e+00   1.484913e-01
  2.418306e-02    4.053100e+00   1.571624e-01
  2.471486e-02    4.220330e+00   1.736498e-01
  2.524666e-02    4.298305e+00   1.522737e-01
  2.577845e-02    4.226132e+00   1.530443e-01
  2.631025e-02    4.012950e+00   1.463011e-01
  2.684205e-02    3.955836e+00   1.529464e-01
  2.737385e-02    4.018245e+00   1.364975e-01
  2.790565e-02    3.993004e+00   1.394564e-01
  2.843744e-02    4.074924e+00   1.508238e-01
  2.896924e-02    4.235258e+00   1.503949e-01
  2.950104e-02    3.810842e+00   1.465052e-01
  3.003284e-02    4.147739e+00   1.563112e-01
  3.056464e-02    3.923670e+00   1.349172e-01
  3.109643e-02    3.999043e+00   1.425140e-01
  3.162823e-02    3.926104e+00   1.391244e-01
  3.216003e-02    4.008322e+00   1.384131e-01
  3.269183e-02    3.814299e+00   1.447831e-01
  3.322362e-02    3.951787e+00   1.410461e-01
  3.375542e-02    3.975033e+00   1.527849e-01
  3.428722e-02    4.051584e+00   1.447641e-01
  3.481902e-02    3.778365e+00   1.423851e-01
  3.535082e-02    4.173707e+00   1.569593e-01
  3.588261e-02    3.907219e+00   1.427986e-01
  3.641441e-02    4.280392e+00   1.520861e-01
  3.694621e-02    3.920114e+00   1.481637e-01
  3.747801e-02    3.877900e+00   1.408994e-01
  3.800980e-02    4.118987e+00   1.753627e-01
  3.854160e-02    4.037544e+00   1.603169e-01
  3.907340e-02    4.094370e+00   1.595722e-01
  3.960520e-02    4.075692e+00   1.699986e-01
  4.013700e-02    3.897856e+00   1.678471e-01
  4.066879e-02    3.803270e+00   1.511264e-01
  4.120059e-02    3.906296e+00   1.608739e-01
  4.173239e-02    3.895329e+00   1.676925e-01
  4.226419e-02    4.244038e+00   1.741914e-01
  4.279598e-02    4.143894e+00   1.764476e-01
  4.332778e-02    4.188111e+00   1.532101e-01
  4.385958e-02    3.843902e+00   1.746700e-01
  4.439138e-02    4.077074e+00   1.699126e-01
  4.492318e-02    3.598441e+00   1.544596e-01
  4.545497e-02    3.854781e+00   1.552152e-01
  4.598677e-02    4.042835e+00   1.589613e-01
  4.651857e-02    3.561273e+00   1.723412e-01
  4.705037e-02    3.913628e+00   1.561432e-01
  4.758216e-02    3.957408e+00   1.785691e-01
  4.811396e-02    3.658035e+00   1.710734e-01
  4.864576e-02    3.634059e+00   1.709049e-01
  4.917756e-02    3.913090e+00   1.687248e-01
  4.970936e-02    3.879601e+00   1.704909e-01
  5.024115e-02    3.665712e+00   1.655757e-01
  5.077295e-02    4.046658e+00   1.865279e-01
  5.130475e-02    4.134460e+00   1.658155e-01
  5.183655e-02    3.620347e+00   1.574633e-01
  5.236834e-02    3.965879e+00   1.724437e-01
  5.290014e-02    3.505714e+00   1.635572e-01
  5.343194e-02    3.736745e+00   1.548628e-01
  5.396374e-02    3.693665e+00   1.576237e-01
  5.449554e-02    3.856458e+00   1.630807e-01
  5.502733e-02    3.423636e+00   1.562923e-01
  5.555913e-02    3.867397e+00   1.758801e-01
  5.609093e-02    3.870819e+00   1.729580e-01
  5.662273e-02    3.706316e+00   1.655451e-01
  5.715452e-02    3.546719e+00   1.612366e-01
  5.768632e-02    3.688348e+00   1.789489e-01
  5.821812e-02    3.548730e+00   1.589517e-01
  5.874992e-02    3.527680e+00   1.638923e-01
  5.928172e-02    3.750373e+00   1.946421e-01
  5.981351e-02    3.660154e+00   2.130943e-01
  6.034531e-02    3.710185e+00   2.205404e-01
  6.087711e-02    3.271780e+00   2.361477e-01
  6.140891e-02    3.844524e+00   2.470637e-01
  6.194070e-02    3.692685e+00   2.513569e-01
  6.247250e-02    3.397198e+00   2.596700e-01
  6.300430e-02    3.102602e+00   2.720131e-01
  6.353610e-02    3.585162e+00   3.207270e-01
  6.406790e-02    3.119278e+00   2.607362e-01
  6.459969e-02    3.380044e+00   3.090875e-01
  6.513149e-02    3.751954e+00   4.726621e-01
  6.566329e-02    3.012326e+00   3.664569e-01
  6.619509e-02    2.677780e+00   3.535642e-01
  6.672689e-02    3.816109e+00   3.367730e-01
