# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080417_N_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    5.088695e+02   3.919706e+01
  3.974745e-03    2.949294e+02   2.111221e+01
  4.506543e-03    1.569522e+02   6.669252e+00
  5.038341e-03    9.547601e+01   2.985455e+00
  5.570139e-03    6.611624e+01   1.813127e+00
  6.101937e-03    4.758277e+01   1.447725e+00
  6.633734e-03    3.698921e+01   8.356429e-01
  7.165532e-03    2.874585e+01   6.802005e-01
  7.697330e-03    2.408997e+01   7.208437e-01
  8.229128e-03    2.063769e+01   5.400765e-01
  8.760926e-03    1.612313e+01   4.898013e-01
  9.292723e-03    1.479288e+01   4.045376e-01
  9.824521e-03    1.303491e+01   4.127235e-01
  1.035632e-02    1.159066e+01   3.350774e-01
  1.088812e-02    1.074611e+01   3.247661e-01
  1.141991e-02    1.020960e+01   3.369307e-01
  1.195171e-02    8.773919e+00   3.156803e-01
  1.248351e-02    8.783481e+00   3.028509e-01
  1.301531e-02    7.939876e+00   2.384492e-01
  1.354711e-02    7.529092e+00   2.601390e-01
  1.407890e-02    7.062199e+00   2.259118e-01
  1.461070e-02    6.853849e+00   2.303595e-01
  1.514250e-02    6.698182e+00   2.451304e-01
  1.567430e-02    6.017665e+00   2.142478e-01
  1.620609e-02    5.582036e+00   2.152977e-01
  1.673789e-02    5.891273e+00   1.914424e-01
  1.726969e-02    5.425779e+00   2.130544e-01
  1.780149e-02    5.233971e+00   2.186733e-01
  1.833329e-02    5.104571e+00   2.001928e-01
  1.886508e-02    4.727626e+00   1.845222e-01
  1.939688e-02    4.805772e+00   1.920848e-01
  1.992868e-02    4.975031e+00   1.929839e-01
  2.046048e-02    4.301076e+00   1.737131e-01
  2.099227e-02    4.696772e+00   1.886150e-01
  2.152407e-02    4.345471e+00   1.594682e-01
  2.205587e-02    4.520608e+00   1.736687e-01
  2.258767e-02    4.160844e+00   1.634226e-01
  2.311947e-02    4.463346e+00   1.707097e-01
  2.365126e-02    4.234810e+00   1.652622e-01
  2.418306e-02    4.324438e+00   1.633573e-01
  2.471486e-02    3.940836e+00   1.626648e-01
  2.524666e-02    3.781862e+00   1.365559e-01
  2.577845e-02    3.952215e+00   1.546182e-01
  2.631025e-02    3.894316e+00   1.443548e-01
  2.684205e-02    3.888080e+00   1.455616e-01
  2.737385e-02    3.664149e+00   1.300418e-01
  2.790565e-02    3.639510e+00   1.373509e-01
  2.843744e-02    3.474467e+00   1.293340e-01
  2.896924e-02    3.703436e+00   1.456987e-01
  2.950104e-02    3.637623e+00   1.349737e-01
  3.003284e-02    3.817224e+00   1.367770e-01
  3.056464e-02    3.129541e+00   1.212819e-01
  3.109643e-02    3.438343e+00   1.216980e-01
  3.162823e-02    3.569602e+00   1.347038e-01
  3.216003e-02    3.301489e+00   1.201083e-01
  3.269183e-02    3.216541e+00   1.280162e-01
  3.322362e-02    3.207557e+00   1.319352e-01
  3.375542e-02    3.447635e+00   1.283999e-01
  3.428722e-02    3.621693e+00   1.433814e-01
  3.481902e-02    3.280621e+00   1.408554e-01
  3.535082e-02    3.391529e+00   1.484262e-01
  3.588261e-02    3.626390e+00   1.562888e-01
  3.641441e-02    3.485645e+00   1.596386e-01
  3.694621e-02    3.272221e+00   1.633239e-01
  3.747801e-02    3.149659e+00   1.172069e-01
  3.800980e-02    3.217751e+00   1.399973e-01
  3.854160e-02    3.240245e+00   1.542867e-01
  3.907340e-02    3.310926e+00   1.556456e-01
  3.960520e-02    3.162943e+00   1.335166e-01
  4.013700e-02    3.349723e+00   1.549398e-01
  4.066879e-02    3.491973e+00   1.551771e-01
  4.120059e-02    3.592463e+00   1.659123e-01
  4.173239e-02    3.283208e+00   1.383410e-01
  4.226419e-02    3.308243e+00   1.518558e-01
  4.279598e-02    3.127745e+00   1.756362e-01
  4.332778e-02    2.998897e+00   1.361530e-01
  4.385958e-02    3.318120e+00   1.577875e-01
  4.439138e-02    2.936054e+00   1.472849e-01
  4.492318e-02    3.393825e+00   1.520816e-01
  4.545497e-02    3.242475e+00   1.636340e-01
  4.598677e-02    3.040829e+00   1.498484e-01
  4.651857e-02    3.200822e+00   1.489019e-01
  4.705037e-02    2.972466e+00   1.276779e-01
  4.758216e-02    2.904058e+00   1.664340e-01
  4.811396e-02    2.985131e+00   1.504841e-01
  4.864576e-02    3.122118e+00   1.418494e-01
  4.917756e-02    3.068689e+00   1.512740e-01
  4.970936e-02    3.043109e+00   1.405177e-01
  5.024115e-02    3.109641e+00   1.798211e-01
  5.077295e-02    3.169515e+00   1.523988e-01
  5.130475e-02    2.938375e+00   1.470600e-01
  5.183655e-02    2.910205e+00   1.466635e-01
  5.236834e-02    3.074674e+00   1.599080e-01
  5.290014e-02    3.051272e+00   1.490351e-01
  5.343194e-02    2.907163e+00   1.526527e-01
  5.396374e-02    2.878460e+00   1.335333e-01
  5.449554e-02    3.052726e+00   1.494689e-01
  5.502733e-02    3.008650e+00   1.350192e-01
  5.555913e-02    2.644123e+00   1.424645e-01
  5.609093e-02    3.098143e+00   1.417503e-01
  5.662273e-02    2.760176e+00   1.403954e-01
  5.715452e-02    2.944851e+00   1.362378e-01
  5.768632e-02    2.919001e+00   1.435196e-01
  5.821812e-02    2.732677e+00   1.343068e-01
  5.874992e-02    3.131221e+00   1.483729e-01
