# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080414_K_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    2.518211e+02   1.997043e+01
  3.974745e-03    1.809277e+02   1.458290e+01
  4.506543e-03    1.051376e+02   4.003160e+00
  5.038341e-03    7.080874e+01   2.529014e+00
  5.570139e-03    5.084436e+01   1.304308e+00
  6.101937e-03    4.240691e+01   1.183388e+00
  6.633734e-03    3.335943e+01   8.853880e-01
  7.165532e-03    2.744579e+01   6.331080e-01
  7.697330e-03    2.373552e+01   6.328901e-01
  8.229128e-03    2.059224e+01   5.239206e-01
  8.760926e-03    1.873307e+01   5.831509e-01
  9.292723e-03    1.598048e+01   4.801258e-01
  9.824521e-03    1.421479e+01   4.175970e-01
  1.035632e-02    1.321188e+01   4.632035e-01
  1.088812e-02    1.187889e+01   3.733890e-01
  1.141991e-02    1.085551e+01   3.261475e-01
  1.195171e-02    1.016502e+01   2.902645e-01
  1.248351e-02    9.833141e+00   2.931306e-01
  1.301531e-02    8.150436e+00   2.835617e-01
  1.354711e-02    8.816354e+00   2.772783e-01
  1.407890e-02    7.714496e+00   2.713938e-01
  1.461070e-02    7.640894e+00   2.191092e-01
  1.514250e-02    6.796565e+00   2.038133e-01
  1.567430e-02    6.969107e+00   2.221155e-01
  1.620609e-02    6.146693e+00   2.062181e-01
  1.673789e-02    6.170759e+00   2.292281e-01
  1.726969e-02    5.978966e+00   2.136855e-01
  1.780149e-02    5.656633e+00   2.075825e-01
  1.833329e-02    5.700350e+00   2.125291e-01
  1.886508e-02    5.111316e+00   1.866986e-01
  1.939688e-02    5.360023e+00   1.935897e-01
  1.992868e-02    5.142879e+00   1.841536e-01
  2.046048e-02    4.868178e+00   1.764116e-01
  2.099227e-02    4.742246e+00   1.857911e-01
  2.152407e-02    5.014477e+00   1.762205e-01
  2.205587e-02    4.458854e+00   1.685112e-01
  2.258767e-02    4.408021e+00   1.628150e-01
  2.311947e-02    4.307580e+00   1.649235e-01
  2.365126e-02    4.252264e+00   1.674548e-01
  2.418306e-02    4.200075e+00   1.673627e-01
  2.471486e-02    4.292996e+00   1.667051e-01
  2.524666e-02    3.728066e+00   1.398098e-01
  2.577845e-02    4.013707e+00   1.559700e-01
  2.631025e-02    3.920105e+00   1.330246e-01
  2.684205e-02    3.643122e+00   1.420380e-01
  2.737385e-02    3.674417e+00   1.465561e-01
  2.790565e-02    3.724150e+00   1.375234e-01
  2.843744e-02    3.536054e+00   1.438034e-01
  2.896924e-02    3.688931e+00   1.407294e-01
  2.950104e-02    3.613564e+00   1.307197e-01
  3.003284e-02    3.728777e+00   1.272689e-01
  3.056464e-02    3.505460e+00   1.330703e-01
  3.109643e-02    3.480049e+00   1.214141e-01
  3.162823e-02    3.395924e+00   1.299985e-01
  3.216003e-02    3.288319e+00   1.247376e-01
  3.269183e-02    3.368352e+00   1.256624e-01
  3.322362e-02    3.406715e+00   1.391303e-01
  3.375542e-02    3.237651e+00   1.221254e-01
  3.428722e-02    3.268358e+00   1.385722e-01
  3.481902e-02    3.427679e+00   1.433111e-01
  3.535082e-02    3.153749e+00   1.422800e-01
  3.588261e-02    3.278407e+00   1.425638e-01
  3.641441e-02    3.441836e+00   1.390874e-01
  3.694621e-02    3.030074e+00   1.341908e-01
  3.747801e-02    3.240689e+00   1.504496e-01
  3.800980e-02    3.344592e+00   1.397557e-01
  3.854160e-02    3.112675e+00   1.303674e-01
  3.907340e-02    3.324550e+00   1.377022e-01
  3.960520e-02    3.416482e+00   1.253113e-01
  4.013700e-02    3.051969e+00   1.424866e-01
  4.066879e-02    3.126537e+00   1.449110e-01
  4.120059e-02    3.024879e+00   1.516471e-01
  4.173239e-02    3.262339e+00   1.524424e-01
  4.226419e-02    3.011688e+00   1.353309e-01
  4.279598e-02    3.120535e+00   1.446490e-01
  4.332778e-02    3.296203e+00   1.530720e-01
  4.385958e-02    2.643133e+00   1.350368e-01
  4.439138e-02    3.158694e+00   1.585940e-01
  4.492318e-02    2.914034e+00   1.361817e-01
  4.545497e-02    2.915441e+00   1.306400e-01
  4.598677e-02    3.242621e+00   1.375504e-01
  4.651857e-02    2.919671e+00   1.480620e-01
  4.705037e-02    2.965694e+00   1.338137e-01
  4.758216e-02    2.999149e+00   1.470025e-01
  4.811396e-02    3.285789e+00   1.570305e-01
  4.864576e-02    3.057225e+00   1.404638e-01
  4.917756e-02    2.677384e+00   1.480817e-01
  4.970936e-02    2.942155e+00   1.389499e-01
  5.024115e-02    2.787701e+00   1.365442e-01
  5.077295e-02    2.896791e+00   1.437370e-01
  5.130475e-02    2.661822e+00   1.354315e-01
  5.183655e-02    2.777919e+00   1.202256e-01
  5.236834e-02    2.837019e+00   1.455490e-01
