# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080421_R_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    2.528711e+03   1.981404e+02
  3.974745e-03    1.421322e+03   1.103699e+02
  4.506543e-03    7.174886e+02   3.264334e+01
  5.038341e-03    4.020800e+02   1.528411e+01
  5.570139e-03    2.466644e+02   7.363858e+00
  6.101937e-03    1.723440e+02   4.714235e+00
  6.633734e-03    1.229064e+02   2.782771e+00
  7.165532e-03    8.951550e+01   1.995146e+00
  7.697330e-03    6.701645e+01   1.388079e+00
  8.229128e-03    5.269658e+01   1.080942e+00
  8.760926e-03    4.314949e+01   8.907773e-01
  9.292723e-03    3.472160e+01   8.176172e-01
  9.824521e-03    2.858690e+01   6.482399e-01
  1.035632e-02    2.575000e+01   6.167544e-01
  1.088812e-02    2.100237e+01   5.012287e-01
  1.141991e-02    1.997123e+01   4.532876e-01
  1.195171e-02    1.771150e+01   4.669017e-01
  1.248351e-02    1.527949e+01   4.157260e-01
  1.301531e-02    1.369519e+01   3.450163e-01
  1.354711e-02    1.265962e+01   3.771599e-01
  1.407890e-02    1.117602e+01   3.139185e-01
  1.461070e-02    1.122359e+01   3.365698e-01
  1.514250e-02    1.040391e+01   3.181248e-01
  1.567430e-02    9.408701e+00   2.718965e-01
  1.620609e-02    8.671516e+00   2.856232e-01
  1.673789e-02    8.141870e+00   2.715050e-01
  1.726969e-02    8.275071e+00   2.486295e-01
  1.780149e-02    7.748813e+00   2.423135e-01
  1.833329e-02    7.075788e+00   2.058841e-01
  1.886508e-02    6.817372e+00   2.173537e-01
  1.939688e-02    6.955187e+00   2.394615e-01
  1.992868e-02    6.525951e+00   2.133245e-01
  2.046048e-02    6.544003e+00   1.841607e-01
  2.099227e-02    6.164919e+00   2.208167e-01
  2.152407e-02    5.922852e+00   1.894129e-01
  2.205587e-02    5.304921e+00   1.849197e-01
  2.258767e-02    5.367310e+00   1.866523e-01
  2.311947e-02    5.541737e+00   1.935799e-01
  2.365126e-02    5.357498e+00   1.616033e-01
  2.418306e-02    5.353256e+00   1.746738e-01
  2.471486e-02    5.304755e+00   1.894261e-01
  2.524666e-02    4.938475e+00   1.678760e-01
  2.577845e-02    4.919306e+00   1.614631e-01
  2.631025e-02    4.755704e+00   1.507946e-01
  2.684205e-02    4.659439e+00   1.492344e-01
  2.737385e-02    4.705915e+00   1.535606e-01
  2.790565e-02    4.670121e+00   1.581830e-01
  2.843744e-02    4.198097e+00   1.554369e-01
  2.896924e-02    4.858943e+00   1.645654e-01
  2.950104e-02    4.296820e+00   1.360747e-01
  3.003284e-02    4.278083e+00   1.332636e-01
  3.056464e-02    4.294889e+00   1.448935e-01
  3.109643e-02    4.499502e+00   1.446846e-01
  3.162823e-02    4.140916e+00   1.317301e-01
  3.216003e-02    4.065395e+00   1.278439e-01
  3.269183e-02    3.980345e+00   1.510626e-01
  3.322362e-02    4.323904e+00   1.454652e-01
  3.375542e-02    4.009215e+00   1.511495e-01
  3.428722e-02    4.192917e+00   1.574422e-01
  3.481902e-02    4.179957e+00   1.553599e-01
  3.535082e-02    3.735687e+00   1.486200e-01
  3.588261e-02    3.907220e+00   1.630518e-01
  3.641441e-02    3.948725e+00   1.549712e-01
  3.694621e-02    4.077182e+00   1.803217e-01
  3.747801e-02    3.975002e+00   1.463574e-01
  3.800980e-02    3.858632e+00   1.701559e-01
  3.854160e-02    3.890841e+00   1.563404e-01
  3.907340e-02    3.685615e+00   1.650307e-01
  3.960520e-02    3.644671e+00   1.501675e-01
  4.013700e-02    3.823418e+00   1.576755e-01
  4.066879e-02    3.471671e+00   1.512644e-01
  4.120059e-02    3.866233e+00   1.601165e-01
  4.173239e-02    3.763167e+00   1.493914e-01
  4.226419e-02    3.749780e+00   1.473358e-01
  4.279598e-02    3.704282e+00   1.430489e-01
  4.332778e-02    3.683986e+00   1.557737e-01
  4.385958e-02    4.085476e+00   1.615688e-01
  4.439138e-02    3.659627e+00   1.654781e-01
  4.492318e-02    3.739559e+00   1.619502e-01
  4.545497e-02    3.750411e+00   1.590523e-01
  4.598677e-02    3.646208e+00   1.546912e-01
  4.651857e-02    3.719869e+00   1.907237e-01
  4.705037e-02    3.480286e+00   1.498691e-01
  4.758216e-02    3.591662e+00   1.725591e-01
  4.811396e-02    3.908584e+00   1.541366e-01
  4.864576e-02    3.446586e+00   1.611246e-01
  4.917756e-02    3.528647e+00   1.706430e-01
  4.970936e-02    3.627215e+00   1.549757e-01
  5.024115e-02    3.343775e+00   1.512959e-01
  5.077295e-02    3.611770e+00   1.674070e-01
  5.130475e-02    3.470734e+00   1.522999e-01
  5.183655e-02    3.501989e+00   1.658464e-01
  5.236834e-02    3.260342e+00   1.475020e-01
  5.290014e-02    3.476861e+00   1.519587e-01
  5.343194e-02    3.440980e+00   1.505031e-01
  5.396374e-02    3.145388e+00   1.412690e-01
  5.449554e-02    3.583630e+00   1.643296e-01
  5.502733e-02    3.319891e+00   1.493654e-01
  5.555913e-02    3.403923e+00   1.727656e-01
  5.609093e-02    3.306169e+00   1.564568e-01
  5.662273e-02    3.108755e+00   1.545590e-01
  5.715452e-02    3.303103e+00   1.367238e-01
  5.768632e-02    3.326302e+00   1.700592e-01
  5.821812e-02    3.204341e+00   1.588895e-01
  5.874992e-02    3.163585e+00   1.805065e-01
  5.928172e-02    3.243829e+00   1.645530e-01
  5.981351e-02    3.625948e+00   1.893621e-01
  6.034531e-02    3.063216e+00   2.156303e-01
  6.087711e-02    3.642940e+00   1.913219e-01
  6.140891e-02    3.026215e+00   1.937971e-01
  6.194070e-02    3.162455e+00   2.741303e-01
  6.247250e-02    2.895342e+00   2.181898e-01
  6.300430e-02    2.988536e+00   2.635690e-01
  6.353610e-02    3.499121e+00   2.416954e-01
  6.406790e-02    2.975863e+00   2.711312e-01
  6.459969e-02    3.446975e+00   3.342555e-01
  6.513149e-02    3.117817e+00   4.025304e-01
  6.566329e-02    2.797160e+00   4.677392e-01
  6.619509e-02    2.454643e+00   6.346672e-01
  6.672689e-02    2.811870e+00   5.970938e-01
