# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080422_S_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    2.610485e+02   1.827939e+01
  3.974745e-03    1.541773e+02   9.382417e+00
  4.506543e-03    9.071363e+01   2.940943e+00
  5.038341e-03    6.275591e+01   1.645870e+00
  5.570139e-03    4.455846e+01   1.241289e+00
  6.101937e-03    3.481205e+01   9.192993e-01
  6.633734e-03    2.889010e+01   7.122503e-01
  7.165532e-03    2.400118e+01   5.728834e-01
  7.697330e-03    1.984922e+01   5.057660e-01
  8.229128e-03    1.691018e+01   4.900398e-01
  8.760926e-03    1.624509e+01   4.910667e-01
  9.292723e-03    1.373029e+01   3.649194e-01
  9.824521e-03    1.163028e+01   3.604357e-01
  1.035632e-02    1.083269e+01   3.500124e-01
  1.088812e-02    1.055221e+01   3.827167e-01
  1.141991e-02    9.782463e+00   3.337866e-01
  1.195171e-02    8.601169e+00   2.737506e-01
  1.248351e-02    7.664505e+00   2.965262e-01
  1.301531e-02    7.702996e+00   2.757701e-01
  1.354711e-02    7.732831e+00   2.768006e-01
  1.407890e-02    7.270934e+00   2.370362e-01
  1.461070e-02    6.214376e+00   2.176201e-01
  1.514250e-02    6.288257e+00   2.383416e-01
  1.567430e-02    6.155909e+00   2.337517e-01
