# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080427_A_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    7.622815e+01   5.125344e+00
  3.974745e-03    4.955075e+01   3.405206e+00
  4.506543e-03    2.874632e+01   1.388958e+00
  5.038341e-03    1.938644e+01   9.105411e-01
  5.570139e-03    1.408613e+01   5.844286e-01
  6.101937e-03    1.027064e+01   3.992063e-01
  6.633734e-03    8.173183e+00   3.690702e-01
  7.165532e-03    7.067013e+00   3.050422e-01
  7.697330e-03    5.797796e+00   2.888870e-01
  8.229128e-03    5.068508e+00   2.504347e-01
  8.760926e-03    4.927189e+00   2.796051e-01
  9.292723e-03    4.052419e+00   2.131831e-01
  9.824521e-03    3.775629e+00   2.076677e-01
  1.035632e-02    3.421406e+00   2.055386e-01
  1.088812e-02    3.255470e+00   1.938087e-01
  1.141991e-02    3.219150e+00   1.713239e-01
  1.195171e-02    3.355005e+00   1.839280e-01
  1.248351e-02    3.119277e+00   1.843624e-01
  1.301531e-02    2.754835e+00   1.625261e-01
  1.354711e-02    2.657876e+00   1.453585e-01
  1.407890e-02    2.678773e+00   1.568291e-01
  1.461070e-02    2.935031e+00   1.655082e-01
  1.514250e-02    2.525149e+00   1.552312e-01
  1.567430e-02    2.756748e+00   1.540280e-01
  1.620609e-02    2.411900e+00   1.496345e-01
  1.673789e-02    2.610996e+00   1.419400e-01
  1.726969e-02    2.258227e+00   1.275513e-01
  1.780149e-02    2.634604e+00   1.421278e-01
  1.833329e-02    2.390478e+00   1.274899e-01
  1.886508e-02    2.562518e+00   1.335748e-01
  1.939688e-02    2.399517e+00   1.249250e-01
  1.992868e-02    2.336463e+00   1.293812e-01
  2.046048e-02    2.236573e+00   1.361351e-01
  2.099227e-02    2.286685e+00   1.248855e-01
  2.152407e-02    2.528731e+00   1.376315e-01
  2.205587e-02    2.346772e+00   1.146742e-01
  2.258767e-02    2.383519e+00   1.232176e-01
  2.311947e-02    2.210715e+00   1.253664e-01
  2.365126e-02    2.355914e+00   1.142220e-01
  2.418306e-02    2.266806e+00   1.131606e-01
  2.471486e-02    2.275078e+00   1.180279e-01
  2.524666e-02    2.286344e+00   1.229336e-01
  2.577845e-02    2.018046e+00   9.955145e-02
  2.631025e-02    2.197334e+00   1.188469e-01
  2.684205e-02    2.345365e+00   1.136658e-01
  2.737385e-02    2.145128e+00   9.847713e-02
  2.790565e-02    2.096089e+00   9.901275e-02
  2.843744e-02    2.150382e+00   1.092347e-01
  2.896924e-02    2.117639e+00   1.036464e-01
  2.950104e-02    2.112334e+00   1.041848e-01
  3.003284e-02    2.308960e+00   9.765945e-02
  3.056464e-02    2.062872e+00   9.262431e-02
  3.109643e-02    2.154767e+00   9.612846e-02
  3.162823e-02    2.015626e+00   9.774790e-02
  3.216003e-02    2.102953e+00   9.609978e-02
  3.269183e-02    2.111158e+00   9.403499e-02
  3.322362e-02    2.002114e+00   1.079759e-01
  3.375542e-02    2.143796e+00   1.091317e-01
  3.428722e-02    2.125913e+00   1.071025e-01
  3.481902e-02    2.070195e+00   1.036128e-01
  3.535082e-02    2.302744e+00   1.223083e-01
  3.588261e-02    2.210032e+00   1.124647e-01
  3.641441e-02    2.327941e+00   1.146262e-01
  3.694621e-02    2.054964e+00   1.203200e-01
  3.747801e-02    2.154403e+00   1.216372e-01
  3.800980e-02    2.016110e+00   1.101693e-01
  3.854160e-02    2.200569e+00   1.232537e-01
  3.907340e-02    2.050602e+00   1.213178e-01
  3.960520e-02    2.123433e+00   1.240925e-01
  4.013700e-02    2.273759e+00   1.217468e-01
  4.066879e-02    1.921955e+00   1.175053e-01
  4.120059e-02    2.110079e+00   1.232767e-01
  4.173239e-02    2.177223e+00   1.281127e-01
  4.226419e-02    1.990229e+00   1.095694e-01
