# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080409_mask_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    1.007784e+03   5.506623e+01
  3.974745e-03    6.575850e+02   3.444500e+01
  4.506543e-03    3.890245e+02   1.470039e+01
  5.038341e-03    2.379707e+02   8.714493e+00
  5.570139e-03    1.562761e+02   4.238192e+00
  6.101937e-03    1.107742e+02   2.800637e+00
  6.633734e-03    7.979348e+01   1.968835e+00
  7.165532e-03    6.009184e+01   1.356620e+00
  7.697330e-03    4.614185e+01   1.070400e+00
  8.229128e-03    3.732059e+01   8.327381e-01
  8.760926e-03    2.991682e+01   7.836540e-01
  9.292723e-03    2.364778e+01   6.848918e-01
  9.824521e-03    1.972091e+01   5.198449e-01
  1.035632e-02    1.647537e+01   4.837893e-01
  1.088812e-02    1.362399e+01   4.456819e-01
  1.141991e-02    1.202232e+01   3.881479e-01
  1.195171e-02    9.837700e+00   3.401048e-01
  1.248351e-02    8.842896e+00   3.155782e-01
  1.301531e-02    7.501209e+00   2.594654e-01
  1.354711e-02    7.603179e+00   2.787567e-01
  1.407890e-02    5.966341e+00   2.394526e-01
  1.461070e-02    5.312555e+00   2.194209e-01
  1.514250e-02    4.796128e+00   2.048005e-01
  1.567430e-02    4.521383e+00   2.019676e-01
  1.620609e-02    3.541208e+00   1.631150e-01
  1.673789e-02    3.508289e+00   1.734474e-01
  1.726969e-02    3.122102e+00   1.650156e-01
  1.780149e-02    2.860024e+00   1.486529e-01
  1.833329e-02    2.772950e+00   1.463785e-01
  1.886508e-02    2.315859e+00   1.185951e-01
  1.939688e-02    2.041286e+00   1.257042e-01
  1.992868e-02    2.007477e+00   9.846160e-02
  2.046048e-02    1.937095e+00   1.191216e-01
  2.099227e-02    1.760494e+00   1.079656e-01
  2.152407e-02    1.399412e+00   8.748265e-02
  2.205587e-02    1.469837e+00   8.786622e-02
  2.258767e-02    1.430132e+00   9.448724e-02
  2.311947e-02    1.204236e+00   8.664728e-02
  2.365126e-02    1.175077e+00   8.952938e-02
  2.418306e-02    1.147566e+00   8.652678e-02
  2.471486e-02    1.056517e+00   8.206826e-02
  2.524666e-02    9.253308e-01   7.474531e-02
  2.577845e-02    8.162034e-01   6.823537e-02
  2.631025e-02    8.717498e-01   6.683068e-02
  2.684205e-02    8.495820e-01   6.928625e-02
  2.737385e-02    8.211409e-01   6.385285e-02
  2.790565e-02    6.124436e-01   4.923518e-02
  2.843744e-02    7.185502e-01   6.149654e-02
  2.896924e-02    5.463864e-01   5.102680e-02
  2.950104e-02    5.870821e-01   5.744760e-02
  3.003284e-02    6.098766e-01   4.910305e-02
  3.056464e-02    4.934588e-01   5.002313e-02
  3.109643e-02    4.263812e-01   4.218595e-02
  3.162823e-02    5.073943e-01   5.307605e-02
  3.216003e-02    3.776298e-01   3.715435e-02
  3.269183e-02    4.697303e-01   4.312274e-02
  3.322362e-02    4.560413e-01   5.382547e-02
  3.375542e-02    3.712009e-01   4.082466e-02
  3.428722e-02    3.946265e-01   4.950340e-02
  3.481902e-02    3.960064e-01   5.008136e-02
  3.535082e-02    3.504862e-01   4.617668e-02
  3.588261e-02    2.564893e-01   4.016818e-02
  3.641441e-02    3.067106e-01   4.427178e-02
  3.694621e-02    3.534679e-01   4.580973e-02
  3.747801e-02    3.399188e-01   4.584251e-02
  3.800980e-02    3.205111e-01   4.463053e-02
  3.854160e-02    1.914344e-01   3.271068e-02
  3.907340e-02    2.862039e-01   4.311451e-02
  3.960520e-02    2.029149e-01   3.446092e-02
  4.013700e-02    2.233931e-01   3.560234e-02
  4.066879e-02    1.963360e-01   3.539521e-02
  4.120059e-02    1.336353e-01   2.781996e-02
  4.173239e-02    1.878925e-01   3.405769e-02
  4.226419e-02    1.714281e-01   3.461856e-02
  4.279598e-02    1.658415e-01   3.620213e-02
  4.332778e-02    2.779902e-01   4.145365e-02
  4.385958e-02    1.777125e-01   3.378095e-02
  4.439138e-02    1.531497e-01   3.163449e-02
  4.492318e-02    1.835345e-01   3.947124e-02
  4.545497e-02    1.601216e-01   3.363589e-02
  4.598677e-02    1.531699e-01   3.006849e-02
  4.651857e-02    2.019340e-01   3.561382e-02
  4.705037e-02    1.084264e-01   2.896962e-02
  4.758216e-02    2.122165e-01   4.067749e-02
  4.811396e-02    1.862046e-01   3.297121e-02
  4.864576e-02    1.515047e-01   3.213958e-02
  4.917756e-02    1.579816e-01   3.177422e-02
  4.970936e-02    1.731513e-01   3.374900e-02
  5.024115e-02    1.317907e-01   3.245792e-02
  5.077295e-02    1.548756e-01   3.280041e-02
  5.130475e-02    2.005813e-01   3.474713e-02
  5.183655e-02    1.811000e-01   3.365049e-02
  5.236834e-02    1.411941e-01   3.004416e-02
  5.290014e-02    8.665238e-02   2.391427e-02
  5.343194e-02    1.587884e-01   3.271742e-02
  5.396374e-02    1.155164e-01   2.903664e-02
  5.449554e-02    1.623059e-01   3.170668e-02
  5.502733e-02    1.038371e-01   2.722141e-02
  5.555913e-02    1.368518e-01   3.186987e-02
  5.609093e-02    1.338217e-01   3.457877e-02
  5.662273e-02    9.968416e-02   2.529761e-02
  5.715452e-02    1.648821e-01   3.457841e-02
  5.768632e-02    1.056865e-01   2.673485e-02
  5.821812e-02    1.198766e-01   2.814486e-02
  5.874992e-02    6.482186e-02   2.216834e-02
  5.928172e-02    9.750277e-02   2.931686e-02
  5.981351e-02    1.939219e-01   4.527549e-02
  6.034531e-02    9.251558e-02   3.333968e-02
  6.087711e-02    8.257511e-02   3.772810e-02
  6.140891e-02    7.729343e-02   3.978035e-02
  6.194070e-02    7.584014e-02   3.647922e-02
  6.247250e-02    1.352025e-01   4.759063e-02
  6.300430e-02    1.141551e-01   4.811215e-02
  6.353610e-02    1.721738e-01   7.586795e-02
