# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080412_EC_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    3.422767e+01   2.773839e+00
  3.974745e-03    1.932529e+01   1.712632e+00
  4.506543e-03    1.118666e+01   6.178945e-01
  5.038341e-03    7.000170e+00   3.954326e-01
  5.570139e-03    5.128723e+00   2.710052e-01
  6.101937e-03    3.648782e+00   2.359625e-01
  6.633734e-03    2.839629e+00   1.758717e-01
  7.165532e-03    2.200121e+00   1.827210e-01
  7.697330e-03    1.721638e+00   1.486419e-01
  8.229128e-03    1.670578e+00   1.351584e-01
  8.760926e-03    1.512324e+00   1.316333e-01
  9.292723e-03    1.323058e+00   1.271593e-01
  9.824521e-03    1.236101e+00   1.339283e-01
  1.035632e-02    1.021193e+00   1.063013e-01
  1.088812e-02    8.878920e-01   9.114590e-02
  1.141991e-02    8.543122e-01   9.079855e-02
  1.195171e-02    9.183475e-01   9.284222e-02
  1.248351e-02    8.219506e-01   9.225629e-02
  1.301531e-02    6.931424e-01   7.353821e-02
  1.354711e-02    6.668358e-01   8.073743e-02
  1.407890e-02    5.827784e-01   7.777745e-02
  1.461070e-02    6.559207e-01   6.934663e-02
  1.514250e-02    5.493600e-01   7.157324e-02
  1.567430e-02    4.879830e-01   6.935623e-02
  1.620609e-02    5.647117e-01   6.477991e-02
  1.673789e-02    4.266524e-01   6.032578e-02
  1.726969e-02    4.850427e-01   5.193802e-02
  1.780149e-02    4.861273e-01   6.358981e-02
  1.833329e-02    4.634501e-01   6.489033e-02
  1.886508e-02    4.317171e-01   5.473962e-02
  1.939688e-02    4.732069e-01   5.927688e-02
  1.992868e-02    4.498972e-01   5.408312e-02
  2.046048e-02    5.416753e-01   5.874823e-02
  2.099227e-02    4.353121e-01   5.351822e-02
  2.152407e-02    5.463085e-01   5.572493e-02
  2.205587e-02    4.200182e-01   5.971302e-02
  2.258767e-02    4.767641e-01   5.212109e-02
  2.311947e-02    4.673643e-01   4.997954e-02
  2.365126e-02    4.188924e-01   4.863008e-02
  2.418306e-02    3.675064e-01   4.701032e-02
