# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080420_Q_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    6.125980e+02   4.935760e+01
  3.974745e-03    3.799308e+02   2.993077e+01
  4.506543e-03    2.074278e+02   8.462635e+00
  5.038341e-03    1.320032e+02   4.268894e+00
  5.570139e-03    9.404564e+01   2.359137e+00
  6.101937e-03    7.052953e+01   1.561369e+00
  6.633734e-03    5.731105e+01   1.399088e+00
  7.165532e-03    4.583558e+01   9.356783e-01
  7.697330e-03    3.644510e+01   9.017004e-01
  8.229128e-03    3.138839e+01   6.772133e-01
  8.760926e-03    2.735565e+01   6.819926e-01
  9.292723e-03    2.298105e+01   5.902441e-01
  9.824521e-03    2.027153e+01   5.671899e-01
  1.035632e-02    1.854926e+01   4.631726e-01
  1.088812e-02    1.703253e+01   4.166807e-01
  1.141991e-02    1.502270e+01   4.285520e-01
  1.195171e-02    1.371095e+01   3.596745e-01
  1.248351e-02    1.193246e+01   3.560349e-01
  1.301531e-02    1.187911e+01   3.192927e-01
  1.354711e-02    1.075188e+01   3.377975e-01
  1.407890e-02    1.011495e+01   3.485253e-01
  1.461070e-02    9.829863e+00   2.909717e-01
  1.514250e-02    8.747809e+00   2.745412e-01
  1.567430e-02    9.034630e+00   2.599825e-01
  1.620609e-02    8.235924e+00   2.507720e-01
  1.673789e-02    7.744707e+00   2.408410e-01
  1.726969e-02    7.092918e+00   2.317368e-01
  1.780149e-02    7.347282e+00   1.895855e-01
  1.833329e-02    6.730090e+00   2.026614e-01
  1.886508e-02    6.385720e+00   1.974884e-01
