# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080423_T_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    4.835510e+02   3.860749e+01
  3.974745e-03    2.712541e+02   1.999125e+01
  4.506543e-03    1.452740e+02   5.565350e+00
  5.038341e-03    8.945831e+01   2.666764e+00
  5.570139e-03    6.248756e+01   1.725242e+00
  6.101937e-03    4.659625e+01   1.158115e+00
  6.633734e-03    3.461874e+01   1.049020e+00
  7.165532e-03    2.904587e+01   6.969405e-01
  7.697330e-03    2.278610e+01   6.216387e-01
  8.229128e-03    2.019448e+01   5.132659e-01
  8.760926e-03    1.750128e+01   5.538982e-01
  9.292723e-03    1.433451e+01   4.552211e-01
  9.824521e-03    1.307985e+01   4.509658e-01
  1.035632e-02    1.202228e+01   3.760631e-01
  1.088812e-02    1.062365e+01   3.504362e-01
  1.141991e-02    9.282401e+00   3.400692e-01
  1.195171e-02    8.837564e+00   2.922518e-01
  1.248351e-02    8.209138e+00   3.085336e-01
  1.301531e-02    7.694223e+00   2.519009e-01
  1.354711e-02    7.732831e+00   2.670211e-01
  1.407890e-02    6.705612e+00   2.429162e-01
  1.461070e-02    7.362149e+00   2.396262e-01
  1.514250e-02    6.247264e+00   2.340240e-01
  1.567430e-02    6.172173e+00   2.411811e-01
  1.620609e-02    5.582036e+00   2.191927e-01
  1.673789e-02    5.692692e+00   2.217803e-01
  1.726969e-02    5.804674e+00   2.385729e-01
  1.780149e-02    5.100128e+00   1.909585e-01
  1.833329e-02    5.023663e+00   1.695076e-01
  1.886508e-02    5.118169e+00   2.202524e-01
  1.939688e-02    4.616514e+00   1.827864e-01
  1.992868e-02    4.820613e+00   1.973979e-01
  2.046048e-02    4.759856e+00   1.660469e-01
  2.099227e-02    4.729254e+00   1.756206e-01
  2.152407e-02    4.241131e+00   1.789465e-01
  2.205587e-02    4.440326e+00   1.707255e-01
  2.258767e-02    4.184383e+00   1.556729e-01
  2.311947e-02    4.235687e+00   1.799659e-01
  2.365126e-02    3.996313e+00   1.560197e-01
  2.418306e-02    4.047448e+00   1.518965e-01
  2.471486e-02    3.918478e+00   1.514591e-01
  2.524666e-02    3.889455e+00   1.372611e-01
  2.577845e-02    3.834824e+00   1.437639e-01
  2.631025e-02    4.131584e+00   1.453703e-01
  2.684205e-02    3.820324e+00   1.432217e-01
  2.737385e-02    3.931006e+00   1.476317e-01
  2.790565e-02    3.584743e+00   1.350199e-01
  2.843744e-02    3.489865e+00   1.393524e-01
  2.896924e-02    3.563227e+00   1.280573e-01
  2.950104e-02    3.507708e+00   1.255236e-01
  3.003284e-02    3.626361e+00   1.394412e-01
  3.056464e-02    3.533653e+00   1.315509e-01
  3.109643e-02    3.572725e+00   1.342812e-01
  3.162823e-02    3.350216e+00   1.288195e-01
  3.216003e-02    3.305879e+00   1.167193e-01
  3.269183e-02    3.676720e+00   1.376037e-01
  3.322362e-02    3.322858e+00   1.346669e-01
  3.375542e-02    3.662500e+00   1.341727e-01
  3.428722e-02    3.539248e+00   1.421827e-01
  3.481902e-02    3.337181e+00   1.373903e-01
  3.535082e-02    3.629312e+00   1.416038e-01
  3.588261e-02    3.119675e+00   1.484811e-01
  3.641441e-02    3.191521e+00   1.383810e-01
  3.694621e-02    3.507816e+00   1.669909e-01
  3.747801e-02    3.192141e+00   1.453874e-01
  3.800980e-02    3.364622e+00   1.653397e-01
  3.854160e-02    3.195593e+00   1.390050e-01
  3.907340e-02    3.324550e+00   1.572429e-01
  3.960520e-02    3.245346e+00   1.475211e-01
  4.013700e-02    3.390323e+00   1.751712e-01
  4.066879e-02    3.228048e+00   1.624933e-01
  4.120059e-02    3.125041e+00   1.595263e-01
  4.173239e-02    3.248432e+00   1.572922e-01
  4.226419e-02    3.255523e+00   1.493163e-01
  4.279598e-02    3.192605e+00   1.497694e-01
  4.332778e-02    3.095845e+00   1.376422e-01
  4.385958e-02    3.254173e+00   1.619076e-01
  4.439138e-02    2.915179e+00   1.385503e-01
  4.492318e-02    3.125709e+00   1.472935e-01
  4.545497e-02    3.033731e+00   1.480568e-01
  4.598677e-02    2.804249e+00   1.546810e-01
  4.651857e-02    3.236864e+00   1.649761e-01
  4.705037e-02    2.986005e+00   1.363962e-01
  4.758216e-02    2.896738e+00   1.392025e-01
  4.811396e-02    2.935023e+00   1.508845e-01
  4.864576e-02    3.129330e+00   1.612359e-01
  4.917756e-02    2.869603e+00   1.302696e-01
  4.970936e-02    2.898888e+00   1.567465e-01
  5.024115e-02    3.102322e+00   1.442527e-01
  5.077295e-02    2.904165e+00   1.447216e-01
  5.130475e-02    3.187270e+00   1.616559e-01
  5.183655e-02    3.063372e+00   1.471468e-01
  5.236834e-02    3.059820e+00   1.578611e-01
  5.290014e-02    2.827660e+00   1.536471e-01
  5.343194e-02    3.037009e+00   1.437262e-01
  5.396374e-02    2.878462e+00   1.447843e-01
  5.449554e-02    3.104341e+00   1.349010e-01
  5.502733e-02    2.849578e+00   1.569325e-01
  5.555913e-02    2.872060e+00   1.462748e-01
  5.609093e-02    2.622650e+00   1.330963e-01
  5.662273e-02    2.831317e+00   1.474942e-01
  5.715452e-02    2.930526e+00   1.614451e-01
  5.768632e-02    2.888834e+00   1.570310e-01
  5.821812e-02    3.129474e+00   1.492416e-01
  5.874992e-02    2.888493e+00   1.627287e-01
  5.928172e-02    2.815220e+00   1.783547e-01
