# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080418_O_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    1.755929e+02   1.297678e+01
  3.974745e-03    1.153517e+02   9.057755e+00
  4.506543e-03    6.701826e+01   2.916663e+00
  5.038341e-03    4.508882e+01   1.518034e+00
  5.570139e-03    3.334385e+01   1.047468e+00
  6.101937e-03    2.808208e+01   8.686505e-01
  6.633734e-03    2.251946e+01   6.123912e-01
  7.165532e-03    1.946762e+01   5.275985e-01
  7.697330e-03    1.583634e+01   4.530653e-01
  8.229128e-03    1.386453e+01   4.056996e-01
  8.760926e-03    1.265946e+01   3.982911e-01
  9.292723e-03    1.057378e+01   3.460720e-01
  9.824521e-03    1.027061e+01   3.403922e-01
  1.035632e-02    9.116721e+00   3.315417e-01
  1.088812e-02    8.725474e+00   2.918145e-01
  1.141991e-02    8.365621e+00   2.883975e-01
  1.195171e-02    7.482835e+00   2.742137e-01
  1.248351e-02    7.109965e+00   2.866462e-01
  1.301531e-02    6.930941e+00   2.480806e-01
  1.354711e-02    6.306657e+00   2.514192e-01
  1.407890e-02    6.001131e+00   2.469402e-01
  1.461070e-02    5.837249e+00   2.019605e-01
  1.514250e-02    5.894729e+00   2.309870e-01
  1.567430e-02    5.537879e+00   2.071242e-01
  1.620609e-02    5.348110e+00   2.008940e-01
  1.673789e-02    5.310236e+00   2.002405e-01
  1.726969e-02    4.933215e+00   1.893817e-01
  1.780149e-02    4.853575e+00   1.850540e-01
  1.833329e-02    4.361686e+00   1.797970e-01
  1.886508e-02    4.330232e+00   1.823687e-01
  1.939688e-02    4.325871e+00   1.702798e-01
  1.992868e-02    4.498342e+00   1.755283e-01
  2.046048e-02    4.696135e+00   1.687796e-01
  2.099227e-02    4.514878e+00   1.687466e-01
  2.152407e-02    4.370022e+00   1.540774e-01
  2.205587e-02    3.798055e+00   1.599234e-01
  2.258767e-02    4.231465e+00   1.505473e-01
  2.311947e-02    4.163793e+00   1.628655e-01
  2.365126e-02    3.769447e+00   1.648518e-01
  2.418306e-02    3.923084e+00   1.503363e-01
  2.471486e-02    3.974378e+00   1.572440e-01
  2.524666e-02    3.765724e+00   1.467396e-01
  2.577845e-02    4.041660e+00   1.467510e-01
  2.631025e-02    3.693154e+00   1.471595e-01
  2.684205e-02    3.507611e+00   1.270676e-01
  2.737385e-02    3.920742e+00   1.492024e-01
  2.790565e-02    3.445340e+00   1.288809e-01
  2.843744e-02    3.356426e+00   1.262391e-01
  2.896924e-02    3.814633e+00   1.388098e-01
