# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080424_U_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    4.780964e+02   3.542380e+01
  3.974745e-03    2.861293e+02   2.108364e+01
  4.506543e-03    1.587319e+02   6.322264e+00
  5.038341e-03    9.740588e+01   3.113224e+00
  5.570139e-03    6.554480e+01   1.764076e+00
  6.101937e-03    4.946122e+01   1.303570e+00
  6.633734e-03    3.870533e+01   9.607159e-01
  7.165532e-03    3.223491e+01   7.020837e-01
  7.697330e-03    2.476089e+01   7.806210e-01
  8.229128e-03    2.101272e+01   5.030079e-01
  8.760926e-03    1.853794e+01   4.987718e-01
  9.292723e-03    1.587630e+01   4.586852e-01
  9.824521e-03    1.432716e+01   3.726298e-01
  1.035632e-02    1.254865e+01   3.688584e-01
  1.088812e-02    1.208300e+01   3.946554e-01
  1.141991e-02    1.079300e+01   3.452045e-01
  1.195171e-02    1.019229e+01   3.182459e-01
  1.248351e-02    9.357823e+00   3.105196e-01
  1.301531e-02    8.913717e+00   2.966515e-01
  1.354711e-02    7.714309e+00   2.713059e-01
  1.407890e-02    7.557945e+00   2.853693e-01
  1.461070e-02    7.189983e+00   2.551866e-01
  1.514250e-02    6.837558e+00   2.627289e-01
  1.567430e-02    6.773939e+00   2.682177e-01
  1.620609e-02    6.566153e+00   2.271095e-01
  1.673789e-02    6.222243e+00   2.010967e-01
  1.726969e-02    6.145680e+00   2.078720e-01
  1.780149e-02    5.832743e+00   1.987693e-01
  1.833329e-02    5.494401e+00   2.054540e-01
  1.886508e-02    5.686853e+00   2.029981e-01
  1.939688e-02    5.089656e+00   1.921490e-01
  1.992868e-02    5.243590e+00   1.820925e-01
  2.046048e-02    5.091197e+00   1.796700e-01
  2.099227e-02    5.047567e+00   1.768347e-01
  2.152407e-02    4.627805e+00   1.785783e-01
  2.205587e-02    5.020840e+00   1.776329e-01
  2.258767e-02    4.837642e+00   1.676793e-01
  2.311947e-02    4.571185e+00   1.743996e-01
  2.365126e-02    4.630370e+00   1.755423e-01
  2.418306e-02    4.262255e+00   1.531968e-01
  2.471486e-02    4.483048e+00   1.578221e-01
  2.524666e-02    4.110017e+00   1.421550e-01
  2.577845e-02    4.276444e+00   1.654651e-01
  2.631025e-02    3.899472e+00   1.337489e-01
  2.684205e-02    3.862020e+00   1.457221e-01
  2.737385e-02    4.079829e+00   1.420690e-01
  2.790565e-02    4.456033e+00   1.576439e-01
  2.843744e-02    3.838847e+00   1.384072e-01
  2.896924e-02    4.008024e+00   1.337756e-01
  2.950104e-02    4.017743e+00   1.331353e-01
  3.003284e-02    3.891707e+00   1.442447e-01
  3.056464e-02    3.731009e+00   1.277286e-01
  3.109643e-02    3.948070e+00   1.420868e-01
  3.162823e-02    3.875827e+00   1.417110e-01
  3.216003e-02    3.797590e+00   1.312820e-01
  3.269183e-02    3.762115e+00   1.339733e-01
  3.322362e-02    3.794555e+00   1.336530e-01
  3.375542e-02    3.613666e+00   1.351196e-01
  3.428722e-02    3.580469e+00   1.353295e-01
  3.481902e-02    3.834928e+00   1.506867e-01
  3.535082e-02    3.679371e+00   1.626810e-01
  3.588261e-02    3.736278e+00   1.533523e-01
  3.641441e-02    3.654603e+00   1.505966e-01
  3.694621e-02    3.704149e+00   1.479141e-01
  3.747801e-02    3.647293e+00   1.545745e-01
  3.800980e-02    3.638327e+00   1.467917e-01
  3.854160e-02    3.686733e+00   1.729373e-01
  3.907340e-02    3.740116e+00   1.528490e-01
  3.960520e-02    3.505223e+00   1.537503e-01
  4.013700e-02    3.654241e+00   1.636215e-01
  4.066879e-02    3.363394e+00   1.579676e-01
  4.120059e-02    3.512329e+00   1.594787e-01
  4.173239e-02    3.464061e+00   1.367311e-01
  4.226419e-02    3.611389e+00   1.518889e-01
