# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080431_E_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    7.345539e+01   5.196129e+00
  3.974745e-03    4.835073e+01   3.190983e+00
  4.506543e-03    2.994974e+01   1.425467e+00
  5.038341e-03    1.929872e+01   7.195223e-01
  5.570139e-03    1.511473e+01   4.800479e-01
  6.101937e-03    1.248693e+01   4.918299e-01
  6.633734e-03    1.060538e+01   3.828113e-01
  7.165532e-03    9.344902e+00   3.929160e-01
  7.697330e-03    7.924499e+00   3.171261e-01
  8.229128e-03    7.432297e+00   2.962666e-01
  8.760926e-03    6.439496e+00   2.808349e-01
  9.292723e-03    6.448446e+00   2.564040e-01
  9.824521e-03    6.000552e+00   2.789079e-01
  1.035632e-02    5.558463e+00   2.426980e-01
  1.088812e-02    5.225080e+00   2.443134e-01
  1.141991e-02    5.271488e+00   2.345823e-01
  1.195171e-02    5.100693e+00   2.227077e-01
  1.248351e-02    4.931425e+00   2.045233e-01
  1.301531e-02    4.799020e+00   2.244437e-01
  1.354711e-02    5.112006e+00   2.208605e-01
  1.407890e-02    4.618262e+00   2.038336e-01
  1.461070e-02    4.689476e+00   2.144628e-01
  1.514250e-02    4.574770e+00   2.070789e-01
  1.567430e-02    4.423797e+00   2.123948e-01
  1.620609e-02    4.283328e+00   1.736148e-01
  1.673789e-02    4.346745e+00   1.701026e-01
  1.726969e-02    4.175426e+00   1.823670e-01
  1.780149e-02    3.839188e+00   1.692770e-01
  1.833329e-02    4.405819e+00   1.691593e-01
  1.886508e-02    4.158941e+00   1.770319e-01
  1.939688e-02    3.987915e+00   1.726174e-01
  1.992868e-02    4.236498e+00   1.757251e-01
