# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080429_C_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    7.004626e+01   4.620581e+00
  3.974745e-03    4.507568e+01   2.606390e+00
  4.506543e-03    2.827174e+01   1.229713e+00
  5.038341e-03    1.998294e+01   7.478529e-01
  5.570139e-03    1.494330e+01   4.865267e-01
  6.101937e-03    1.225719e+01   5.045929e-01
  6.633734e-03    1.012388e+01   4.062647e-01
  7.165532e-03    9.422684e+00   3.034907e-01
  7.697330e-03    7.747273e+00   3.478285e-01
  8.229128e-03    7.330018e+00   2.749802e-01
  8.760926e-03    6.902943e+00   2.914972e-01
  9.292723e-03    6.677632e+00   2.458701e-01
  9.824521e-03    5.888185e+00   2.970773e-01
  1.035632e-02    5.821647e+00   2.459923e-01
  1.088812e-02    5.357748e+00   2.554511e-01
  1.141991e-02    4.771426e+00   2.275355e-01
  1.195171e-02    4.818838e+00   2.264740e-01
  1.248351e-02    4.881912e+00   2.040572e-01
  1.301531e-02    4.772701e+00   2.076443e-01
  1.354711e-02    4.602656e+00   2.305915e-01
  1.407890e-02    4.383434e+00   1.814478e-01
  1.461070e-02    3.935226e+00   1.868761e-01
  1.514250e-02    3.927087e+00   1.763035e-01
  1.567430e-02    4.049728e+00   1.878873e-01
  1.620609e-02    4.041332e+00   1.720478e-01
  1.673789e-02    3.956936e+00   1.765003e-01
  1.726969e-02    4.046601e+00   1.865301e-01
  1.780149e-02    4.043472e+00   1.633788e-01
  1.833329e-02    3.942439e+00   1.743226e-01
  1.886508e-02    3.658773e+00   1.593730e-01
  1.939688e-02    3.568847e+00   1.614471e-01
  1.992868e-02    3.558391e+00   1.425719e-01
  2.046048e-02    3.721229e+00   1.529130e-01
  2.099227e-02    3.800294e+00   1.524867e-01
  2.152407e-02    3.627364e+00   1.501453e-01
  2.205587e-02    3.668365e+00   1.603667e-01
  2.258767e-02    3.766533e+00   1.519831e-01
  2.311947e-02    3.522751e+00   1.467477e-01
  2.365126e-02    3.402975e+00   1.507582e-01
  2.418306e-02    3.527387e+00   1.428380e-01
  2.471486e-02    3.935246e+00   1.455063e-01
  2.524666e-02    3.383772e+00   1.371838e-01
  2.577845e-02    3.426747e+00   1.401018e-01
  2.631025e-02    3.548726e+00   1.367160e-01
  2.684205e-02    3.481551e+00   1.289706e-01
  2.737385e-02    3.617964e+00   1.407931e-01
  2.790565e-02    3.594700e+00   1.254637e-01
  2.843744e-02    3.448807e+00   1.402449e-01
  2.896924e-02    3.529385e+00   1.379602e-01
  2.950104e-02    3.517330e+00   1.328738e-01
  3.003284e-02    3.365675e+00   1.166798e-01
  3.056464e-02    3.434974e+00   1.251109e-01
  3.109643e-02    3.419808e+00   1.336021e-01
  3.162823e-02    3.395920e+00   1.211748e-01
  3.216003e-02    3.380513e+00   1.109086e-01
  3.269183e-02    3.335143e+00   1.366459e-01
  3.322362e-02    3.432923e+00   1.394102e-01
  3.375542e-02    3.291369e+00   1.338089e-01
  3.428722e-02    3.333138e+00   1.428238e-01
  3.481902e-02    3.563431e+00   1.492671e-01
  3.535082e-02    3.541710e+00   1.598457e-01
  3.588261e-02    3.394396e+00   1.308792e-01
  3.641441e-02    3.398034e+00   1.526383e-01
  3.694621e-02    3.324573e+00   1.584327e-01
  3.747801e-02    3.519848e+00   1.438631e-01
  3.800980e-02    3.571572e+00   1.632027e-01
  3.854160e-02    3.425216e+00   1.486347e-01
  3.907340e-02    3.358612e+00   1.403159e-01
  3.960520e-02    3.524239e+00   1.614036e-01
  4.013700e-02    3.498600e+00   1.615424e-01
  4.066879e-02    3.424299e+00   1.602747e-01
  4.120059e-02    3.652555e+00   1.634589e-01
  4.173239e-02    3.471020e+00   1.578047e-01
  4.226419e-02    3.314836e+00   1.493112e-01
  4.279598e-02    3.531321e+00   1.677182e-01
  4.332778e-02    3.574112e+00   1.426154e-01
  4.385958e-02    3.545483e+00   1.607672e-01
  4.439138e-02    3.276967e+00   1.444809e-01
  4.492318e-02    3.457327e+00   1.469872e-01
  4.545497e-02    3.291179e+00   1.521675e-01
  4.598677e-02    3.367871e+00   1.412480e-01
  4.651857e-02    3.308955e+00   1.526247e-01
  4.705037e-02    3.114654e+00   1.335592e-01
  4.758216e-02    3.211284e+00   1.574458e-01
  4.811396e-02    2.913543e+00   1.305381e-01
  4.864576e-02    3.561952e+00   1.601712e-01
  4.917756e-02    3.350155e+00   1.507160e-01
  4.970936e-02    3.230600e+00   1.561981e-01
  5.024115e-02    3.394994e+00   1.533976e-01
  5.077295e-02    3.147402e+00   1.461804e-01
  5.130475e-02    3.090477e+00   1.433801e-01
  5.183655e-02    3.286161e+00   1.493312e-01
  5.236834e-02    3.438584e+00   1.572369e-01
  5.290014e-02    3.116191e+00   1.489722e-01
  5.343194e-02    3.181282e+00   1.511531e-01
