# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080433_G_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    1.379107e+02   9.692301e+00
  3.974745e-03    8.790133e+01   5.990617e+00
  4.506543e-03    5.464513e+01   2.206417e+00
  5.038341e-03    3.636930e+01   1.213396e+00
  5.570139e-03    2.740081e+01   7.037807e-01
  6.101937e-03    2.323055e+01   7.210944e-01
  6.633734e-03    1.809953e+01   4.949690e-01
  7.165532e-03    1.676749e+01   4.947115e-01
  7.697330e-03    1.357039e+01   4.875661e-01
  8.229128e-03    1.231898e+01   4.058165e-01
  8.760926e-03    1.151303e+01   4.082597e-01
  9.292723e-03    1.017792e+01   3.575636e-01
  9.824521e-03    9.405359e+00   3.282881e-01
  1.035632e-02    8.548242e+00   3.278123e-01
  1.088812e-02    7.398794e+00   2.748910e-01
  1.141991e-02    8.084335e+00   3.162406e-01
  1.195171e-02    6.855477e+00   2.615921e-01
  1.248351e-02    7.050550e+00   3.018042e-01
  1.301531e-02    6.325581e+00   2.809052e-01
  1.354711e-02    6.778961e+00   2.561097e-01
  1.407890e-02    6.609940e+00   2.368363e-01
  1.461070e-02    5.722472e+00   2.058840e-01
  1.514250e-02    5.255246e+00   2.171094e-01
  1.567430e-02    5.513483e+00   1.963276e-01
  1.620609e-02    5.138378e+00   1.933970e-01
  1.673789e-02    5.391140e+00   1.843883e-01
  1.726969e-02    5.266644e+00   1.987541e-01
  1.780149e-02    5.022640e+00   1.996401e-01
  1.833329e-02    5.082505e+00   1.831908e-01
  1.886508e-02    4.844103e+00   1.579676e-01
  1.939688e-02    4.805772e+00   1.953875e-01
  1.992868e-02    4.921319e+00   1.857371e-01
  2.046048e-02    4.638787e+00   1.681741e-01
  2.099227e-02    4.657795e+00   1.657530e-01
  2.152407e-02    4.658493e+00   1.641268e-01
  2.205587e-02    4.588541e+00   1.598054e-01
  2.258767e-02    4.337398e+00   1.575032e-01
  2.311947e-02    4.505283e+00   1.793524e-01
  2.365126e-02    4.612917e+00   1.562268e-01
  2.418306e-02    3.968306e+00   1.428003e-01
  2.471486e-02    4.192378e+00   1.648804e-01
  2.524666e-02    4.325202e+00   1.643383e-01
  2.577845e-02    4.567129e+00   1.563738e-01
  2.631025e-02    4.157373e+00   1.517835e-01
  2.684205e-02    4.216428e+00   1.428059e-01
  2.737385e-02    4.177335e+00   1.605517e-01
