# == pyFAI calibration ==
# Distance Sample to Detector: 17.99987109375 m
# PONI: 4.691e-01, 8.478e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 17999.871 mm
# Center: x=113.045, y=62.551 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_18p0\integration/integ_080430_D_18p0m.dat
#       q_nm^-1              I           sigma 
  3.442948e-03    7.581905e+01   5.624579e+00
  3.974745e-03    4.845073e+01   3.832501e+00
  4.506543e-03    2.781410e+01   1.166320e+00
  5.038341e-03    1.873730e+01   6.984943e-01
  5.570139e-03    1.410042e+01   5.810692e-01
  6.101937e-03    1.198691e+01   4.941452e-01
  6.633734e-03    1.051896e+01   4.183647e-01
  7.165532e-03    9.411572e+00   3.431747e-01
  7.697330e-03    7.215598e+00   3.041769e-01
  8.229128e-03    7.045908e+00   2.797244e-01
  8.760926e-03    5.780910e+00   2.732790e-01
  9.292723e-03    5.875483e+00   2.917957e-01
  9.824521e-03    5.303859e+00   2.665941e-01
  1.035632e-02    4.747856e+00   2.152273e-01
  1.088812e-02    4.939333e+00   2.144757e-01
  1.141991e-02    4.646410e+00   2.282504e-01
  1.195171e-02    4.336954e+00   1.980792e-01
  1.248351e-02    4.287766e+00   2.026339e-01
  1.301531e-02    3.921686e+00   1.906794e-01
  1.354711e-02    4.037744e+00   1.897740e-01
  1.407890e-02    3.957268e+00   1.863063e-01
  1.461070e-02    3.935225e+00   1.787870e-01
  1.514250e-02    3.435176e+00   1.429554e-01
  1.567430e-02    3.618735e+00   1.628694e-01
  1.620609e-02    3.815468e+00   1.701337e-01
  1.673789e-02    3.537708e+00   1.840165e-01
  1.726969e-02    3.334280e+00   1.696963e-01
  1.780149e-02    3.486968e+00   1.533039e-01
  1.833329e-02    3.177489e+00   1.546191e-01
  1.886508e-02    3.329898e+00   1.647827e-01
  1.939688e-02    3.453940e+00   1.509648e-01
  1.992868e-02    3.538251e+00   1.762717e-01
  2.046048e-02    3.396258e+00   1.401402e-01
  2.099227e-02    3.280598e+00   1.527956e-01
  2.152407e-02    3.314348e+00   1.368650e-01
  2.205587e-02    3.396633e+00   1.340184e-01
  2.258767e-02    3.431078e+00   1.477123e-01
  2.311947e-02    3.103378e+00   1.452218e-01
  2.365126e-02    3.071404e+00   1.262995e-01
  2.418306e-02    3.340842e+00   1.456671e-01
  2.471486e-02    3.152672e+00   1.372952e-01
  2.524666e-02    3.044862e+00   1.367349e-01
  2.577845e-02    2.856559e+00   1.353903e-01
  2.631025e-02    3.244407e+00   1.403225e-01
  2.684205e-02    3.142781e+00   1.215131e-01
  2.737385e-02    2.909769e+00   1.166524e-01
  2.790565e-02    3.017163e+00   1.202544e-01
  2.843744e-02    2.986914e+00   1.277299e-01
  2.896924e-02    2.886360e+00   1.078501e-01
  2.950104e-02    2.872571e+00   1.203884e-01
  3.003284e-02    2.844298e+00   1.092817e-01
  3.056464e-02    2.983871e+00   1.179888e-01
  3.109643e-02    2.900816e+00   1.090943e-01
  3.162823e-02    2.925154e+00   1.099044e-01
  3.216003e-02    2.945878e+00   1.177182e-01
  3.269183e-02    2.789564e+00   1.152348e-01
  3.322362e-02    2.924538e+00   1.311814e-01
  3.375542e-02    2.920234e+00   1.155808e-01
  3.428722e-02    3.109359e+00   1.399435e-01
  3.481902e-02    3.167494e+00   1.298289e-01
  3.535082e-02    3.041119e+00   1.523104e-01
  3.588261e-02    2.796109e+00   1.302965e-01
  3.641441e-02    2.972499e+00   1.398560e-01
  3.694621e-02    3.010446e+00   1.573023e-01
  3.747801e-02    2.961531e+00   1.430258e-01
  3.800980e-02    3.077560e+00   1.417428e-01
  3.854160e-02    2.832029e+00   1.453225e-01
  3.907340e-02    2.861293e+00   1.234704e-01
  3.960520e-02    2.998140e+00   1.361942e-01
  4.013700e-02    2.889559e+00   1.328897e-01
  4.066879e-02    2.991190e+00   1.417366e-01
  4.120059e-02    2.978136e+00   1.316178e-01
  4.173239e-02    3.158004e+00   1.529410e-01
  4.226419e-02    3.150085e+00   1.536687e-01
  4.279598e-02    3.019639e+00   1.478179e-01
  4.332778e-02    2.708056e+00   1.300790e-01
  4.385958e-02    2.799442e+00   1.113226e-01
  4.439138e-02    2.706458e+00   1.393064e-01
  4.492318e-02    2.645918e+00   1.367071e-01
  4.545497e-02    2.720622e+00   1.456510e-01
  4.598677e-02    2.957330e+00   1.552290e-01
  4.651857e-02    2.890834e+00   1.319159e-01
  4.705037e-02    2.809964e+00   1.333949e-01
  4.758216e-02    3.021094e+00   1.373828e-01
  4.811396e-02    3.192727e+00   1.474214e-01
  4.864576e-02    2.711129e+00   1.487957e-01
  4.917756e-02    2.800954e+00   1.374298e-01
  4.970936e-02    2.855621e+00   1.479272e-01
  5.024115e-02    2.773069e+00   1.421462e-01
  5.077295e-02    2.771485e+00   1.353709e-01
  5.130475e-02    2.661824e+00   1.378859e-01
  5.183655e-02    2.708301e+00   1.439078e-01
  5.236834e-02    2.785034e+00   1.365810e-01
  5.290014e-02    2.834871e+00   1.415135e-01
  5.343194e-02    2.640254e+00   1.378708e-01
  5.396374e-02    2.503327e+00   1.236042e-01
  5.449554e-02    2.580810e+00   1.445588e-01
  5.502733e-02    2.801162e+00   1.412350e-01
  5.555913e-02    2.780882e+00   1.430001e-01
  5.609093e-02    2.600368e+00   1.547576e-01
  5.662273e-02    2.916680e+00   1.399418e-01
  5.715452e-02    2.672580e+00   1.408477e-01
  5.768632e-02    2.715351e+00   1.367275e-01
  5.821812e-02    2.680268e+00   1.513849e-01
  5.874992e-02    2.702397e+00   1.413849e-01
  5.928172e-02    2.513242e+00   1.466044e-01
  5.981351e-02    2.588342e+00   1.730070e-01
  6.034531e-02    2.416250e+00   1.756430e-01
  6.087711e-02    2.708154e+00   1.885030e-01
  6.140891e-02    2.501259e+00   1.696131e-01
  6.194070e-02    3.105643e+00   2.065432e-01
  6.247250e-02    2.567208e+00   2.278474e-01
