# == pyFAI calibration ==
# Distance Sample to Detector: 1.60031005859375 m
# PONI: 4.761e-01, 4.508e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 1600.310 mm
# Center: x=60.110, y=63.480 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_1p6\integration/integ_080458_V_1p6m.dat
#       q_nm^-1              I           sigma 
  3.746326e-02    1.648396e+01   2.629259e+00
  4.135425e-02    2.234240e+02   8.878406e+01
  4.524525e-02    7.271594e+02   1.509471e+02
  4.913625e-02    1.416102e+03   1.664166e+02
  5.302725e-02    1.564234e+03   1.530152e+02
  5.691825e-02    1.667353e+03   1.174633e+02
  6.080925e-02    1.642770e+03   5.635351e+01
  6.470025e-02    1.442455e+03   3.167313e+01
  6.859125e-02    1.225130e+03   2.600206e+01
  7.248225e-02    1.042749e+03   1.992650e+01
  7.637325e-02    8.785192e+02   1.493963e+01
  8.026425e-02    7.558732e+02   1.175457e+01
  8.415525e-02    6.672643e+02   1.025152e+01
  8.804625e-02    5.817259e+02   7.446052e+00
  9.193724e-02    5.317501e+02   6.637549e+00
  9.582824e-02    4.748537e+02   5.092802e+00
  9.971924e-02    4.389672e+02   5.195746e+00
  1.036102e-01    4.096861e+02   5.216045e+00
  1.075012e-01    3.849040e+02   4.034716e+00
  1.113922e-01    3.488393e+02   3.195765e+00
  1.152832e-01    3.380724e+02   3.799478e+00
  1.191742e-01    3.236849e+02   2.776332e+00
  1.230652e-01    2.964924e+02   2.758077e+00
  1.269562e-01    2.875273e+02   2.882345e+00
  1.308472e-01    2.697073e+02   2.586566e+00
  1.347382e-01    2.563706e+02   2.510315e+00
  1.386292e-01    2.422784e+02   2.664785e+00
  1.425202e-01    2.282260e+02   2.272340e+00
  1.464112e-01    2.173735e+02   2.164946e+00
  1.503022e-01    2.108333e+02   1.927006e+00
  1.541932e-01    2.008350e+02   1.801036e+00
  1.580842e-01    1.968992e+02   1.725740e+00
  1.619752e-01    1.883841e+02   1.827830e+00
  1.658662e-01    1.806006e+02   1.580920e+00
  1.697572e-01    1.770832e+02   1.659793e+00
  1.736482e-01    1.688762e+02   1.621705e+00
  1.775392e-01    1.636259e+02   1.432377e+00
  1.814302e-01    1.632170e+02   1.519859e+00
  1.853212e-01    1.597419e+02   1.564049e+00
  1.892122e-01    1.533361e+02   1.379644e+00
  1.931032e-01    1.545349e+02   1.406625e+00
  1.969942e-01    1.503084e+02   1.451864e+00
  2.008852e-01    1.498480e+02   1.401683e+00
  2.047762e-01    1.476795e+02   1.336034e+00
  2.086672e-01    1.455600e+02   1.341826e+00
  2.125582e-01    1.455737e+02   1.360319e+00
  2.164492e-01    1.439509e+02   1.257810e+00
  2.203402e-01    1.439744e+02   1.340690e+00
  2.242312e-01    1.428823e+02   1.166905e+00
  2.281222e-01    1.434032e+02   1.312800e+00
  2.320132e-01    1.426612e+02   1.159102e+00
  2.359042e-01    1.409205e+02   1.209280e+00
  2.397952e-01    1.428578e+02   1.245109e+00
  2.436862e-01    1.398817e+02   1.299936e+00
  2.475772e-01    1.391815e+02   1.097074e+00
  2.514682e-01    1.399102e+02   1.158817e+00
  2.553592e-01    1.370610e+02   1.063632e+00
  2.592502e-01    1.387698e+02   1.024170e+00
  2.631412e-01    1.352325e+02   1.178419e+00
  2.670322e-01    1.337080e+02   1.115463e+00
  2.709232e-01    1.355638e+02   1.128693e+00
  2.748142e-01    1.351096e+02   1.257511e+00
  2.787052e-01    1.334129e+02   9.714716e-01
  2.825962e-01    1.323720e+02   1.013742e+00
  2.864872e-01    1.310215e+02   1.054302e+00
  2.903782e-01    1.314586e+02   1.035103e+00
  2.942692e-01    1.315759e+02   1.163105e+00
  2.981602e-01    1.299760e+02   1.081691e+00
  3.020512e-01    1.294645e+02   1.074844e+00
  3.059422e-01    1.300876e+02   9.941908e-01
  3.098332e-01    1.284094e+02   1.050638e+00
  3.137242e-01    1.283226e+02   1.009606e+00
  3.176152e-01    1.289115e+02   9.675136e-01
  3.215062e-01    1.262055e+02   1.012476e+00
  3.253972e-01    1.258720e+02   9.293232e-01
  3.292882e-01    1.264743e+02   9.521201e-01
  3.331792e-01    1.250499e+02   9.751398e-01
  3.370702e-01    1.241436e+02   9.274032e-01
  3.409612e-01    1.236908e+02   1.069473e+00
  3.448522e-01    1.240532e+02   1.031357e+00
  3.487432e-01    1.240052e+02   1.089400e+00
  3.526342e-01    1.241433e+02   9.719322e-01
  3.565252e-01    1.224813e+02   9.452210e-01
