# == pyFAI calibration ==
# Distance Sample to Detector: 1.60031005859375 m
# PONI: 4.761e-01, 4.508e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 1600.310 mm
# Center: x=60.110, y=63.480 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_1p6\integration/integ_080330_mask_1p6m.dat
#       q_nm^-1              I           sigma 
  3.746326e-02    2.850038e+00   4.199874e-01
  4.135425e-02    2.121114e+00   2.341502e-01
  4.524525e-02    1.610282e+00   2.169195e-01
  4.913625e-02    1.603697e+00   2.371122e-01
  5.302725e-02    1.463392e+00   2.052102e-01
  5.691825e-02    9.002424e-01   1.492820e-01
  6.080925e-02    9.421390e-01   1.490968e-01
  6.470025e-02    9.061162e-01   1.692971e-01
  6.859125e-02    9.225259e-01   1.326261e-01
  7.248225e-02    7.445139e-01   1.214460e-01
  7.637325e-02    5.401098e-01   1.258517e-01
  8.026425e-02    5.671720e-01   9.970728e-02
  8.415525e-02    4.437263e-01   8.821035e-02
  8.804625e-02    4.062787e-01   8.141048e-02
  9.193724e-02    3.740314e-01   8.709209e-02
  9.582824e-02    4.971220e-01   8.466010e-02
  9.971924e-02    3.555216e-01   7.025968e-02
  1.036102e-01    4.474422e-01   6.996726e-02
  1.075012e-01    4.809118e-01   6.840660e-02
  1.113922e-01    2.891781e-01   6.702825e-02
  1.152832e-01    2.912244e-01   6.290372e-02
  1.191742e-01    2.616509e-01   5.352966e-02
  1.230652e-01    3.848991e-01   7.286026e-02
  1.269562e-01    3.195512e-01   6.623372e-02
  1.308472e-01    2.647754e-01   4.831243e-02
  1.347382e-01    2.596369e-01   5.403390e-02
  1.386292e-01    3.360754e-01   5.941136e-02
  1.425202e-01    3.399251e-01   5.660123e-02
  1.464112e-01    1.963654e-01   3.984670e-02
  1.503022e-01    2.217865e-01   4.134497e-02
  1.541932e-01    3.114072e-01   5.571351e-02
  1.580842e-01    2.719783e-01   5.350702e-02
  1.619752e-01    2.089447e-01   4.246658e-02
  1.658662e-01    2.991513e-01   4.928333e-02
  1.697572e-01    2.549247e-01   4.602440e-02
  1.736482e-01    2.217581e-01   4.396156e-02
  1.775392e-01    1.814618e-01   3.754632e-02
  1.814302e-01    2.147155e-01   5.209700e-02
  1.853212e-01    2.082272e-01   4.023831e-02
  1.892122e-01    2.040083e-01   3.737834e-02
  1.931032e-01    2.272039e-01   3.889514e-02
  1.969942e-01    1.901003e-01   3.739849e-02
  2.008852e-01    2.425899e-01   4.513208e-02
  2.047762e-01    1.771106e-01   3.593349e-02
  2.086672e-01    2.303408e-01   4.234384e-02
  2.125582e-01    1.453117e-01   3.166471e-02
  2.164492e-01    1.614920e-01   3.439573e-02
  2.203402e-01    2.070189e-01   3.482121e-02
  2.242312e-01    1.590803e-01   3.000374e-02
  2.281222e-01    1.752759e-01   3.353603e-02
  2.320132e-01    2.320919e-01   3.683309e-02
  2.359042e-01    1.419692e-01   3.097485e-02
  2.397952e-01    1.452441e-01   3.133303e-02
  2.436862e-01    1.974576e-01   3.417626e-02
  2.475772e-01    1.749049e-01   3.344018e-02
  2.514682e-01    1.771838e-01   3.004609e-02
  2.553592e-01    1.076922e-01   2.414169e-02
  2.592502e-01    2.080977e-01   3.277359e-02
  2.631412e-01    1.448290e-01   3.177099e-02
  2.670322e-01    1.092720e-01   2.571855e-02
  2.709232e-01    1.825242e-01   3.345253e-02
  2.748142e-01    2.099025e-01   3.448141e-02
  2.787052e-01    1.755092e-01   3.001928e-02
  2.825962e-01    1.457509e-01   2.716195e-02
  2.864872e-01    1.403800e-01   2.676455e-02
  2.903782e-01    1.254236e-01   2.509763e-02
  2.942692e-01    1.629061e-01   3.032637e-02
  2.981602e-01    1.816697e-01   3.060335e-02
  3.020512e-01    1.188902e-01   2.578331e-02
  3.059422e-01    1.857632e-01   2.960842e-02
  3.098332e-01    1.071263e-01   2.365570e-02
  3.137242e-01    1.105244e-01   2.440875e-02
  3.176152e-01    1.274557e-01   2.593533e-02
  3.215062e-01    1.238598e-01   2.408361e-02
  3.253972e-01    1.552705e-01   2.758072e-02
  3.292882e-01    1.089758e-01   2.178949e-02
  3.331792e-01    1.285612e-01   2.327299e-02
  3.370702e-01    1.560411e-01   2.696633e-02
  3.409612e-01    1.160252e-01   2.464467e-02
  3.448522e-01    1.531078e-01   2.589785e-02
  3.487432e-01    1.126133e-01   2.457628e-02
  3.526342e-01    9.228597e-02   2.047006e-02
  3.565252e-01    8.882666e-02   2.025402e-02
  3.604162e-01    7.914212e-02   1.968974e-02
  3.643072e-01    8.515108e-02   2.180802e-02
  3.681982e-01    1.279821e-01   2.795968e-02
  3.720892e-01    1.085462e-01   2.599891e-02
  3.759802e-01    1.389899e-01   2.907783e-02
  3.798712e-01    6.534790e-02   2.049389e-02
  3.837622e-01    7.879326e-02   2.355802e-02
  3.876532e-01    9.415292e-02   2.906129e-02
