# == pyFAI calibration ==
# Distance Sample to Detector: 1.60031005859375 m
# PONI: 4.761e-01, 4.508e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 1600.310 mm
# Center: x=60.110, y=63.480 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.999969899654389e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_1p6\integration/integ_080341_Cd_1p6m.dat
#       q_nm^-1              I           sigma 
  3.746326e-02    1.540573e+00   2.803768e-01
  4.135425e-02    1.355185e+00   2.758428e-01
  4.524525e-02    1.646083e+00   3.212403e-01
  4.913625e-02    1.431878e+00   1.956483e-01
  5.302725e-02    1.788574e+00   1.721938e-01
  5.691825e-02    1.826143e+00   2.357168e-01
  6.080925e-02    1.556527e+00   1.790063e-01
  6.470025e-02    1.959076e+00   2.427852e-01
  6.859125e-02    1.947491e+00   1.800807e-01
  7.248225e-02    2.233398e+00   2.105546e-01
  7.637325e-02    2.122942e+00   2.107094e-01
  8.026425e-02    1.994063e+00   1.862115e-01
  8.415525e-02    2.406008e+00   2.152519e-01
  8.804625e-02    2.128551e+00   1.664761e-01
  9.193724e-02    2.455116e+00   1.797419e-01
  9.582824e-02    2.163685e+00   1.442706e-01
  9.971924e-02    2.289110e+00   1.725542e-01
  1.036102e-01    2.337943e+00   2.087571e-01
  1.075012e-01    2.515236e+00   1.720028e-01
  1.113922e-01    2.615057e+00   1.972539e-01
  1.152832e-01    2.278558e+00   1.626364e-01
  1.191742e-01    2.375961e+00   1.616370e-01
  1.230652e-01    2.425593e+00   1.760586e-01
  1.269562e-01    2.247743e+00   1.520719e-01
  1.308472e-01    2.318772e+00   1.492136e-01
  1.347382e-01    2.491769e+00   1.765586e-01
  1.386292e-01    2.499022e+00   1.708845e-01
  1.425202e-01    2.417823e+00   1.495081e-01
  1.464112e-01    2.689087e+00   1.860585e-01
  1.503022e-01    2.082131e+00   1.558306e-01
  1.541932e-01    2.161537e+00   1.368794e-01
  1.580842e-01    2.365519e+00   1.433060e-01
  1.619752e-01    2.325980e+00   1.623327e-01
  1.658662e-01    2.206698e+00   1.365751e-01
  1.697572e-01    2.556956e+00   1.521839e-01
  1.736482e-01    2.295922e+00   1.393639e-01
  1.775392e-01    2.316676e+00   1.398695e-01
  1.814302e-01    2.352673e+00   1.344694e-01
  1.853212e-01    2.267276e+00   1.250276e-01
  1.892122e-01    2.258289e+00   1.383906e-01
  1.931032e-01    2.257033e+00   1.266688e-01
  1.969942e-01    2.499425e+00   1.440453e-01
  2.008852e-01    2.376572e+00   1.303730e-01
  2.047762e-01    2.202177e+00   1.314399e-01
  2.086672e-01    2.552011e+00   1.225769e-01
