# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080338_Cd_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    3.078223e-01   1.680218e-01
  1.487312e-02    3.334752e-01   1.229817e-01
  1.635425e-02    5.456454e-01   1.057976e-01
  1.783537e-02    3.825332e-01   9.317923e-02
  1.931650e-02    3.501881e-01   7.544794e-02
  2.079763e-02    4.002276e-01   8.553622e-02
  2.227876e-02    3.619442e-01   1.061357e-01
  2.375988e-02    4.041312e-01   9.132648e-02
  2.524101e-02    4.905523e-01   9.359116e-02
  2.672214e-02    3.731997e-01   7.548366e-02
  2.820327e-02    5.171182e-01   9.582224e-02
  2.968439e-02    5.907127e-01   1.047794e-01
  3.116552e-02    4.781154e-01   8.548347e-02
  3.264665e-02    4.853995e-01   8.648278e-02
  3.412778e-02    5.006053e-01   6.589255e-02
  3.560890e-02    3.338062e-01   6.633490e-02
  3.709003e-02    5.323964e-01   7.783859e-02
  3.857116e-02    4.381755e-01   6.096097e-02
  4.005229e-02    5.538347e-01   6.976680e-02
  4.153341e-02    6.532948e-01   8.775608e-02
  4.301454e-02    5.009432e-01   7.916313e-02
  4.449567e-02    3.944211e-01   5.688458e-02
  4.597679e-02    3.886049e-01   6.885466e-02
  4.745792e-02    4.353340e-01   6.106836e-02
  4.893905e-02    4.965125e-01   6.272639e-02
  5.042018e-02    4.916344e-01   7.474045e-02
  5.190130e-02    5.510138e-01   7.204814e-02
  5.338243e-02    6.191158e-01   7.260785e-02
  5.486356e-02    4.047295e-01   5.805835e-02
  5.634469e-02    4.811828e-01   6.039700e-02
  5.782581e-02    3.926130e-01   5.620707e-02
  5.930694e-02    4.043992e-01   5.523232e-02
  6.078807e-02    3.842258e-01   5.340235e-02
  6.226920e-02    5.992730e-01   6.721394e-02
  6.375032e-02    4.420656e-01   5.667678e-02
  6.523145e-02    4.406924e-01   6.065387e-02
  6.671258e-02    4.411152e-01   5.542715e-02
  6.819370e-02    5.132725e-01   6.244573e-02
  6.967483e-02    3.593394e-01   5.194541e-02
  7.115596e-02    5.292623e-01   5.830171e-02
  7.263709e-02    5.407362e-01   5.888217e-02
  7.411821e-02    5.091195e-01   5.814021e-02
  7.559934e-02    5.089881e-01   5.513249e-02
  7.708047e-02    5.119242e-01   5.591341e-02
  7.856160e-02    4.424075e-01   4.819456e-02
  8.004272e-02    5.667205e-01   6.426958e-02
  8.152385e-02    5.359762e-01   5.541560e-02
  8.300498e-02    4.581099e-01   5.141617e-02
  8.448611e-02    3.646959e-01   4.184712e-02
  8.596723e-02    5.259630e-01   5.293709e-02
  8.744836e-02    4.278969e-01   5.082312e-02
  8.892949e-02    3.988891e-01   4.882053e-02
  9.041061e-02    4.700266e-01   5.448154e-02
  9.189174e-02    3.940811e-01   4.505157e-02
  9.337287e-02    4.527806e-01   4.803902e-02
  9.485400e-02    3.540460e-01   4.113968e-02
  9.633512e-02    4.146003e-01   4.567000e-02
  9.781625e-02    4.810535e-01   4.626150e-02
  9.929738e-02    4.077182e-01   4.627265e-02
  1.007785e-01    4.860404e-01   4.821258e-02
  1.022596e-01    5.272031e-01   4.515392e-02
  1.037408e-01    3.824674e-01   4.091129e-02
  1.052219e-01    4.873081e-01   5.007605e-02
  1.067030e-01    3.922231e-01   4.316291e-02
  1.081841e-01    4.334368e-01   4.445725e-02
  1.096653e-01    4.554611e-01   4.473114e-02
  1.111464e-01    5.210379e-01   4.388657e-02
  1.126275e-01    5.163752e-01   4.585240e-02
  1.141087e-01    4.621843e-01   4.306305e-02
  1.155898e-01    4.318166e-01   4.361602e-02
  1.170709e-01    4.860350e-01   4.963698e-02
  1.185520e-01    4.852727e-01   4.432626e-02
  1.200332e-01    4.718749e-01   4.787174e-02
  1.215143e-01    4.912924e-01   4.547362e-02
  1.229954e-01    5.033437e-01   4.261266e-02
  1.244765e-01    3.971865e-01   4.086139e-02
  1.259577e-01    4.260612e-01   4.322069e-02
  1.274388e-01    4.585716e-01   4.246027e-02
  1.289199e-01    4.489678e-01   4.000925e-02
  1.304011e-01    4.152440e-01   4.199300e-02
  1.318822e-01    4.040820e-01   4.313083e-02
