# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080397_D_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    3.631395e+02   2.058819e+01
  1.487312e-02    3.079221e+02   1.758159e+01
  1.635425e-02    3.824916e+02   1.323991e+01
  1.783537e-02    3.644041e+02   1.286778e+01
  1.931650e-02    3.517737e+02   7.402541e+00
  2.079763e-02    3.664827e+02   4.830382e+00
  2.227876e-02    3.566992e+02   3.499146e+00
  2.375988e-02    3.443185e+02   4.375165e+00
  2.524101e-02    3.355550e+02   4.203114e+00
  2.672214e-02    3.295787e+02   2.919224e+00
  2.820327e-02    3.251618e+02   3.215485e+00
  2.968439e-02    3.257801e+02   3.149018e+00
  3.116552e-02    3.230879e+02   2.876852e+00
  3.264665e-02    3.114197e+02   3.043393e+00
  3.412778e-02    3.185614e+02   3.495676e+00
  3.560890e-02    3.115074e+02   2.677760e+00
  3.709003e-02    3.127367e+02   2.652702e+00
  3.857116e-02    3.172466e+02   2.440117e+00
  4.005229e-02    3.160326e+02   2.860566e+00
  4.153341e-02    3.069255e+02   2.723028e+00
  4.301454e-02    3.059924e+02   2.657403e+00
  4.449567e-02    3.048700e+02   2.666192e+00
  4.597679e-02    3.131681e+02   2.785992e+00
  4.745792e-02    3.107642e+02   2.654674e+00
  4.893905e-02    2.995956e+02   2.347663e+00
  5.042018e-02    3.093125e+02   2.687552e+00
  5.190130e-02    3.034227e+02   2.488434e+00
  5.338243e-02    3.057036e+02   2.429585e+00
  5.486356e-02    3.043151e+02   2.587526e+00
  5.634469e-02    2.960855e+02   2.217023e+00
  5.782581e-02    2.983181e+02   2.573878e+00
  5.930694e-02    3.013165e+02   2.403558e+00
  6.078807e-02    2.993685e+02   2.374243e+00
  6.226920e-02    2.942529e+02   2.155835e+00
  6.375032e-02    2.950690e+02   2.243701e+00
  6.523145e-02    2.943738e+02   2.215970e+00
  6.671258e-02    2.926401e+02   2.298399e+00
  6.819370e-02    2.954848e+02   2.079666e+00
  6.967483e-02    2.933619e+02   2.093833e+00
  7.115596e-02    2.935274e+02   2.064681e+00
