# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080400_G_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    6.134135e+02   3.750740e+01
  1.487312e-02    5.000103e+02   3.002030e+01
  1.635425e-02    6.017900e+02   2.202866e+01
  1.783537e-02    5.486362e+02   2.057322e+01
  1.931650e-02    5.316870e+02   1.222197e+01
  2.079763e-02    5.365521e+02   7.890883e+00
  2.227876e-02    5.282265e+02   5.125060e+00
  2.375988e-02    4.897615e+02   5.429660e+00
  2.524101e-02    4.801323e+02   5.175364e+00
  2.672214e-02    4.715560e+02   4.323677e+00
  2.820327e-02    4.660346e+02   3.861396e+00
  2.968439e-02    4.555933e+02   4.965437e+00
  3.116552e-02    4.535511e+02   3.657938e+00
  3.264665e-02    4.398672e+02   3.399847e+00
  3.412778e-02    4.475455e+02   4.455092e+00
  3.560890e-02    4.350958e+02   2.975282e+00
  3.709003e-02    4.320821e+02   3.342484e+00
  3.857116e-02    4.308690e+02   3.944278e+00
  4.005229e-02    4.369220e+02   4.042030e+00
  4.153341e-02    4.257937e+02   3.014331e+00
  4.301454e-02    4.215952e+02   3.484405e+00
  4.449567e-02    4.277709e+02   3.484658e+00
  4.597679e-02    4.350858e+02   3.248856e+00
  4.745792e-02    4.279233e+02   3.808074e+00
  4.893905e-02    4.189412e+02   3.106834e+00
  5.042018e-02    4.227782e+02   3.457938e+00
  5.190130e-02    4.221490e+02   2.829835e+00
  5.338243e-02    4.249211e+02   3.307108e+00
  5.486356e-02    4.195120e+02   3.278816e+00
  5.634469e-02    4.122234e+02   3.042310e+00
  5.782581e-02    4.178093e+02   3.494717e+00
  5.930694e-02    4.204969e+02   2.897164e+00
  6.078807e-02    4.151724e+02   3.030489e+00
  6.226920e-02    4.160962e+02   2.588459e+00
  6.375032e-02    4.187842e+02   3.125535e+00
  6.523145e-02    4.164125e+02   2.942221e+00
  6.671258e-02    4.149942e+02   2.753089e+00
  6.819370e-02    4.146451e+02   2.791825e+00
  6.967483e-02    4.099709e+02   2.939374e+00
  7.115596e-02    4.112116e+02   2.626216e+00
  7.263709e-02    4.157616e+02   2.690397e+00
  7.411821e-02    4.134396e+02   2.591257e+00
  7.559934e-02    4.131812e+02   2.583759e+00
  7.708047e-02    4.118754e+02   2.309716e+00
  7.856160e-02    4.101211e+02   2.405653e+00
  8.004272e-02    4.140425e+02   2.633820e+00
