# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080388_Q_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.946490e+01   1.243557e+00
  1.487312e-02    1.500317e+01   1.086214e+00
  1.635425e-02    1.676185e+01   8.702190e-01
  1.783537e-02    1.347466e+01   6.840760e-01
  1.931650e-02    1.310461e+01   6.335791e-01
  2.079763e-02    1.173812e+01   4.019652e-01
  2.227876e-02    1.170762e+01   4.891575e-01
  2.375988e-02    9.928378e+00   4.689480e-01
  2.524101e-02    9.927547e+00   5.618790e-01
  2.672214e-02    8.141095e+00   4.060984e-01
  2.820327e-02    8.789960e+00   3.337885e-01
  2.968439e-02    7.908239e+00   3.377512e-01
  3.116552e-02    8.350957e+00   3.621463e-01
  3.264665e-02    8.356901e+00   3.038633e-01
  3.412778e-02    7.798062e+00   3.443465e-01
  3.560890e-02    7.262053e+00   3.121714e-01
  3.709003e-02    7.110533e+00   3.047027e-01
  3.857116e-02    6.834620e+00   3.167833e-01
  4.005229e-02    7.175597e+00   2.598720e-01
  4.153341e-02    6.630402e+00   2.975403e-01
  4.301454e-02    7.290568e+00   2.760597e-01
  4.449567e-02    6.469588e+00   2.788693e-01
  4.597679e-02    6.707313e+00   2.874516e-01
  4.745792e-02    7.014970e+00   2.677279e-01
  4.893905e-02    6.678704e+00   2.368468e-01
  5.042018e-02    6.506059e+00   2.383410e-01
  5.190130e-02    6.837263e+00   2.545682e-01
  5.338243e-02    6.870723e+00   2.470264e-01
  5.486356e-02    6.052346e+00   2.196902e-01
  5.634469e-02    5.969170e+00   1.969680e-01
  5.782581e-02    6.559892e+00   2.577892e-01
  5.930694e-02    6.701414e+00   2.182999e-01
  6.078807e-02    6.013243e+00   2.177866e-01
  6.226920e-02    6.688757e+00   2.159125e-01
  6.375032e-02    6.360312e+00   2.363922e-01
  6.523145e-02    6.544369e+00   2.377217e-01
  6.671258e-02    6.581824e+00   1.827808e-01
  6.819370e-02    6.327157e+00   2.324407e-01
  6.967483e-02    6.400285e+00   2.039320e-01
  7.115596e-02    6.122690e+00   2.057359e-01
  7.263709e-02    6.201884e+00   2.072608e-01
  7.411821e-02    6.082932e+00   1.988762e-01
  7.559934e-02    6.299536e+00   2.023865e-01
  7.708047e-02    6.437435e+00   1.986598e-01
  7.856160e-02    6.265554e+00   1.962980e-01
  8.004272e-02    6.030868e+00   1.899830e-01
  8.152385e-02    6.067788e+00   1.872687e-01
  8.300498e-02    6.197743e+00   1.867527e-01
  8.448611e-02    5.795943e+00   1.880647e-01
  8.596723e-02    6.333230e+00   1.926126e-01
  8.744836e-02    6.357867e+00   1.889042e-01
  8.892949e-02    6.244680e+00   1.859691e-01
  9.041061e-02    6.292232e+00   1.820150e-01
  9.189174e-02    6.585647e+00   1.811343e-01
  9.337287e-02    6.440919e+00   1.663202e-01
  9.485400e-02    6.221252e+00   1.888043e-01
  9.633512e-02    5.928319e+00   1.843092e-01
  9.781625e-02    6.432086e+00   1.658716e-01
  9.929738e-02    6.129313e+00   1.808582e-01
  1.007785e-01    6.275252e+00   1.690992e-01
  1.022596e-01    6.033385e+00   1.782861e-01
  1.037408e-01    6.094786e+00   1.683588e-01
  1.052219e-01    6.261989e+00   1.733694e-01
  1.067030e-01    5.943303e+00   1.506585e-01
  1.081841e-01    5.841999e+00   1.583227e-01
  1.096653e-01    6.147868e+00   1.707119e-01
  1.111464e-01    6.058005e+00   1.632608e-01
  1.126275e-01    5.954003e+00   1.639498e-01
  1.141087e-01    6.184023e+00   1.683022e-01
  1.155898e-01    5.927456e+00   1.627102e-01
  1.170709e-01    6.058150e+00   1.615538e-01
  1.185520e-01    5.990766e+00   1.623726e-01
  1.200332e-01    6.000943e+00   1.617559e-01
  1.215143e-01    5.823441e+00   1.454344e-01
  1.229954e-01    5.872966e+00   1.405855e-01
  1.244765e-01    5.768216e+00   1.614736e-01
  1.259577e-01    5.752893e+00   1.549838e-01
  1.274388e-01    5.506383e+00   1.424256e-01
  1.289199e-01    5.942071e+00   1.563137e-01
  1.304011e-01    6.097912e+00   1.689689e-01
  1.318822e-01    5.647305e+00   1.549830e-01
  1.333633e-01    6.213478e+00   1.918363e-01
  1.348444e-01    6.134392e+00   1.674653e-01
  1.363256e-01    5.622859e+00   1.836562e-01
  1.378067e-01    5.814878e+00   1.720778e-01
  1.392878e-01    6.101085e+00   1.692644e-01
  1.407689e-01    5.924287e+00   1.950976e-01
  1.422501e-01    5.764573e+00   2.206680e-01
  1.437312e-01    5.689810e+00   1.922513e-01
  1.452123e-01    5.819945e+00   2.236497e-01
  1.466935e-01    6.116858e+00   2.006518e-01
  1.481746e-01    6.063005e+00   2.510068e-01
  1.496557e-01    5.666618e+00   2.326505e-01
  1.511368e-01    5.695212e+00   2.214022e-01
  1.526180e-01    5.703162e+00   2.309006e-01
  1.540991e-01    6.116830e+00   2.322324e-01
  1.555802e-01    5.834028e+00   2.299617e-01
  1.570613e-01    5.596676e+00   2.387820e-01
  1.585425e-01    5.873917e+00   2.759268e-01
  1.600236e-01    5.253151e+00   2.673860e-01
  1.615047e-01    5.530466e+00   3.096877e-01
  1.629859e-01    6.153753e+00   3.199589e-01
  1.644670e-01    5.351500e+00   3.296521e-01
  1.659481e-01    5.619122e+00   2.999626e-01
  1.674292e-01    4.945025e+00   3.544445e-01
  1.689104e-01    5.836380e+00   3.206112e-01
  1.703915e-01    5.724181e+00   3.423134e-01
  1.718726e-01    5.862476e+00   3.363858e-01
  1.733537e-01    5.144978e+00   3.528756e-01
  1.748349e-01    5.479531e+00   5.141134e-01
  1.763160e-01    6.140341e+00   6.215118e-01
  1.777971e-01    5.914176e+00   6.177326e-01
  1.792783e-01    5.567627e+00   5.559731e-01
  1.807594e-01    6.963097e+00   7.022608e-01
  1.822405e-01    6.561130e+00   4.316916e-01
  1.837216e-01    5.765434e+00   6.937409e-01
  1.852028e-01    6.428243e+00   9.003593e-01
  1.866839e-01    5.375380e+00   7.402022e-01
  1.881650e-01    2.275522e+00   3.519700e-01
  1.896461e-01    2.760042e+00   7.579311e-01
