# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080445_Q_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.176203e+03   5.673341e+01
  1.487312e-02    8.869968e+02   3.988295e+01
  1.635425e-02    9.861306e+02   4.748221e+01
  1.783537e-02    8.185118e+02   3.626925e+01
  1.931650e-02    7.157017e+02   2.123439e+01
  2.079763e-02    6.675388e+02   1.416029e+01
  2.227876e-02    6.060502e+02   1.197557e+01
  2.375988e-02    5.376525e+02   8.696536e+00
  2.524101e-02    4.960831e+02   7.751083e+00
  2.672214e-02    4.698430e+02   5.704552e+00
  2.820327e-02    4.453023e+02   5.181209e+00
  2.968439e-02    4.248464e+02   5.123307e+00
  3.116552e-02    4.129765e+02   3.719020e+00
  3.264665e-02    3.907572e+02   4.060279e+00
  3.412778e-02    3.873740e+02   4.132843e+00
  3.560890e-02    3.712324e+02   3.499435e+00
  3.709003e-02    3.588981e+02   3.289351e+00
  3.857116e-02    3.561638e+02   3.118612e+00
  4.005229e-02    3.555396e+02   2.945528e+00
  4.153341e-02    3.416671e+02   2.501999e+00
  4.301454e-02    3.350656e+02   3.195672e+00
  4.449567e-02    3.358644e+02   3.170997e+00
  4.597679e-02    3.359382e+02   2.602943e+00
  4.745792e-02    3.290355e+02   2.692302e+00
  4.893905e-02    3.154634e+02   2.884928e+00
  5.042018e-02    3.265560e+02   2.933889e+00
  5.190130e-02    3.155347e+02   2.504672e+00
  5.338243e-02    3.162189e+02   2.417372e+00
  5.486356e-02    3.193668e+02   2.534375e+00
  5.634469e-02    3.073307e+02   2.356172e+00
