# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080348_G_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.515646e+01   1.263581e+00
  1.487312e-02    1.233594e+01   8.843368e-01
  1.635425e-02    1.421575e+01   7.994821e-01
  1.783537e-02    1.117985e+01   7.712208e-01
  1.931650e-02    1.045368e+01   4.651967e-01
  2.079763e-02    1.167142e+01   4.491410e-01
  2.227876e-02    9.536387e+00   5.308784e-01
  2.375988e-02    9.697486e+00   4.168331e-01
  2.524101e-02    8.593410e+00   4.210846e-01
  2.672214e-02    8.208938e+00   3.926334e-01
  2.820327e-02    7.472300e+00   3.543200e-01
  2.968439e-02    7.744169e+00   3.691517e-01
  3.116552e-02    7.618941e+00   3.568030e-01
  3.264665e-02    6.688556e+00   3.441300e-01
  3.412778e-02    6.955030e+00   2.928664e-01
  3.560890e-02    6.354298e+00   2.674780e-01
  3.709003e-02    6.895062e+00   2.549172e-01
  3.857116e-02    6.321398e+00   2.962099e-01
  4.005229e-02    6.951728e+00   3.443293e-01
  4.153341e-02    7.229206e+00   2.807035e-01
  4.301454e-02    6.656121e+00   3.015415e-01
  4.449567e-02    6.309715e+00   2.642724e-01
  4.597679e-02    6.707313e+00   2.491950e-01
  4.745792e-02    6.549330e+00   2.504095e-01
  4.893905e-02    6.069847e+00   2.825183e-01
  5.042018e-02    5.802441e+00   2.274157e-01
  5.190130e-02    6.159859e+00   2.225699e-01
  5.338243e-02    6.504517e+00   2.340698e-01
  5.486356e-02    6.430618e+00   2.313486e-01
  5.634469e-02    5.822388e+00   2.500315e-01
  5.782581e-02    6.158622e+00   2.558885e-01
  5.930694e-02    5.960140e+00   2.188566e-01
  6.078807e-02    6.209242e+00   2.175780e-01
  6.226920e-02    6.254325e+00   1.965180e-01
  6.375032e-02    6.068142e+00   2.047010e-01
  6.523145e-02    5.749798e+00   2.127048e-01
  6.671258e-02    6.038993e+00   1.939992e-01
  6.819370e-02    6.202521e+00   2.316356e-01
  6.967483e-02    6.047671e+00   2.071468e-01
  7.115596e-02    6.062401e+00   1.888369e-01
  7.263709e-02    5.858396e+00   1.949283e-01
  7.411821e-02    5.973388e+00   2.035357e-01
  7.559934e-02    5.846466e+00   2.099781e-01
  7.708047e-02    6.220646e+00   2.036488e-01
  7.856160e-02    5.998935e+00   1.935043e-01
  8.004272e-02    5.944134e+00   1.892326e-01
  8.152385e-02    5.758146e+00   2.016791e-01
  8.300498e-02    6.112921e+00   2.039306e-01
  8.448611e-02    5.921114e+00   1.826991e-01
  8.596723e-02    5.863273e+00   1.920701e-01
  8.744836e-02    5.837973e+00   1.781420e-01
  8.892949e-02    5.798631e+00   1.668579e-01
  9.041061e-02    5.602960e+00   1.728751e-01
  9.189174e-02    5.766919e+00   1.658149e-01
  9.337287e-02    6.013926e+00   1.794488e-01
  9.485400e-02    5.881823e+00   1.811066e-01
  9.633512e-02    5.868387e+00   1.748015e-01
  9.781625e-02    5.602139e+00   1.653882e-01
  9.929738e-02    5.799310e+00   1.726239e-01
  1.007785e-01    5.944975e+00   1.643256e-01
  1.022596e-01    5.758738e+00   1.660840e-01
  1.037408e-01    5.802086e+00   1.671546e-01
  1.052219e-01    5.788279e+00   1.396698e-01
  1.067030e-01    5.821299e+00   1.618237e-01
  1.081841e-01    5.689046e+00   1.494578e-01
  1.096653e-01    5.836971e+00   1.513312e-01
  1.111464e-01    5.515499e+00   1.711784e-01
  1.126275e-01    5.675358e+00   1.511860e-01
  1.141087e-01    5.553857e+00   1.482611e-01
  1.155898e-01    5.721670e+00   1.570164e-01
  1.170709e-01    5.790455e+00   1.602344e-01
  1.185520e-01    5.842072e+00   1.480580e-01
  1.200332e-01    5.770887e+00   1.452881e-01
  1.215143e-01    5.526328e+00   1.531300e-01
  1.229954e-01    5.714452e+00   1.421035e-01
  1.244765e-01    5.615787e+00   1.503824e-01
  1.259577e-01    5.788725e+00   1.515550e-01
  1.274388e-01    5.497814e+00   1.537410e-01
  1.289199e-01    5.658553e+00   1.502556e-01
  1.304011e-01    5.933571e+00   1.814365e-01
  1.318822e-01    5.824893e+00   1.618535e-01
  1.333633e-01    5.485092e+00   1.570016e-01
  1.348444e-01    5.556514e+00   1.693338e-01
  1.363256e-01    5.612977e+00   1.745009e-01
  1.378067e-01    5.577115e+00   1.700571e-01
  1.392878e-01    5.716382e+00   1.792742e-01
  1.407689e-01    5.504002e+00   1.957558e-01
  1.422501e-01    5.770752e+00   2.105401e-01
  1.437312e-01    5.421422e+00   1.834337e-01
  1.452123e-01    5.475060e+00   1.959429e-01
  1.466935e-01    5.887568e+00   2.301623e-01
  1.481746e-01    5.919408e+00   2.424656e-01
  1.496557e-01    5.701542e+00   2.219446e-01
  1.511368e-01    5.398222e+00   2.092831e-01
  1.526180e-01    5.384234e+00   2.329539e-01
  1.540991e-01    5.462186e+00   2.682659e-01
  1.555802e-01    5.327638e+00   2.488837e-01
  1.570613e-01    5.687678e+00   2.665132e-01
  1.585425e-01    5.355630e+00   2.766434e-01
  1.600236e-01    5.123444e+00   2.900618e-01
  1.615047e-01    5.422553e+00   2.965999e-01
  1.629859e-01    4.883205e+00   2.481382e-01
  1.644670e-01    5.098921e+00   2.558218e-01
  1.659481e-01    5.691162e+00   3.355722e-01
  1.674292e-01    5.534623e+00   3.207140e-01
  1.689104e-01    5.260962e+00   3.315230e-01
  1.703915e-01    5.770909e+00   4.319539e-01
  1.718726e-01    5.631063e+00   4.022409e-01
  1.733537e-01    4.733380e+00   4.027880e-01
  1.748349e-01    4.981392e+00   3.961205e-01
  1.763160e-01    5.268809e+00   4.379045e-01
  1.777971e-01    5.062893e+00   4.498715e-01
  1.792783e-01    5.619174e+00   5.661232e-01
  1.807594e-01    5.157849e+00   5.632356e-01
  1.822405e-01    5.381608e+00   1.000142e+00
  1.837216e-01    5.593332e+00   9.208369e-01
  1.852028e-01    5.050763e+00   5.070532e-01
  1.866839e-01    4.445025e+00   5.768238e-01
  1.881650e-01    5.585371e+00   4.800510e-01
  1.896461e-01    3.450052e+00   5.735927e-01
