# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080380_I_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.046334e+01   8.881273e-01
  1.487312e-02    8.335093e+00   8.503230e-01
  1.635425e-02    9.820689e+00   7.281301e-01
  1.783537e-02    1.038549e+01   6.460375e-01
  1.931650e-02    1.017858e+01   5.409868e-01
  2.079763e-02    9.603915e+00   5.237386e-01
  2.227876e-02    9.876973e+00   4.925880e-01
  2.375988e-02    8.831638e+00   4.205305e-01
  2.524101e-02    8.985804e+00   4.623400e-01
  2.672214e-02    1.029509e+01   3.778977e-01
  2.820327e-02    9.206941e+00   3.592627e-01
  2.968439e-02    9.926317e+00   4.193094e-01
  3.116552e-02    9.172607e+00   3.796401e-01
  3.264665e-02    9.919081e+00   3.582828e-01
  3.412778e-02    9.260199e+00   3.063394e-01
  3.560890e-02    8.837278e+00   3.213364e-01
  3.709003e-02    9.087793e+00   3.439766e-01
  3.857116e-02    8.862475e+00   2.857021e-01
  4.005229e-02    9.320028e+00   3.119885e-01
  4.153341e-02    8.764323e+00   3.274756e-01
  4.301454e-02    9.104861e+00   3.077828e-01
  4.449567e-02    8.910339e+00   3.130226e-01
  4.597679e-02    8.823797e+00   2.879081e-01
  4.745792e-02    8.583975e+00   2.930400e-01
  4.893905e-02    8.711353e+00   2.764162e-01
  5.042018e-02    9.137399e+00   2.696230e-01
  5.190130e-02    8.490129e+00   2.907575e-01
  5.338243e-02    8.771507e+00   3.200444e-01
  5.486356e-02    8.937767e+00   3.091049e-01
  5.634469e-02    8.815126e+00   2.822557e-01
  5.782581e-02    8.627305e+00   2.666673e-01
  5.930694e-02    8.528391e+00   2.085923e-01
  6.078807e-02    8.474987e+00   2.321356e-01
  6.226920e-02    8.546329e+00   2.353324e-01
  6.375032e-02    8.832518e+00   2.601831e-01
  6.523145e-02    8.725824e+00   2.421932e-01
  6.671258e-02    8.848143e+00   2.442897e-01
  6.819370e-02    8.673264e+00   2.566254e-01
  6.967483e-02    8.875239e+00   2.647950e-01
  7.115596e-02    8.393578e+00   2.523524e-01
  7.263709e-02    8.332788e+00   2.420350e-01
  7.411821e-02    8.647558e+00   2.298078e-01
  7.559934e-02    8.918653e+00   2.541882e-01
  7.708047e-02    8.695656e+00   2.371460e-01
  7.856160e-02    8.313675e+00   2.343029e-01
  8.004272e-02    8.326413e+00   2.324840e-01
