# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080399_F_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    4.496929e+02   2.814763e+01
  1.487312e-02    3.950358e+02   2.634774e+01
  1.635425e-02    4.898826e+02   1.686866e+01
  1.783537e-02    4.671705e+02   1.558145e+01
  1.931650e-02    4.608621e+02   9.392478e+00
  2.079763e-02    4.766832e+02   6.017154e+00
  2.227876e-02    4.720938e+02   5.044238e+00
  2.375988e-02    4.582062e+02   4.510758e+00
  2.524101e-02    4.546267e+02   4.670613e+00
  2.672214e-02    4.433335e+02   4.367087e+00
  2.820327e-02    4.424168e+02   4.501047e+00
  2.968439e-02    4.343461e+02   3.647732e+00
  3.116552e-02    4.382534e+02   3.595829e+00
  3.264665e-02    4.271423e+02   3.344101e+00
  3.412778e-02    4.353347e+02   4.539312e+00
  3.560890e-02    4.273799e+02   3.802966e+00
  3.709003e-02    4.240464e+02   3.527651e+00
  3.857116e-02    4.319455e+02   3.861130e+00
  4.005229e-02    4.309364e+02   3.973634e+00
  4.153341e-02    4.258808e+02   3.204777e+00
  4.301454e-02    4.189349e+02   2.931292e+00
  4.449567e-02    4.305314e+02   3.486166e+00
  4.597679e-02    4.277548e+02   2.965459e+00
  4.745792e-02    4.267592e+02   3.699979e+00
  4.893905e-02    4.163090e+02   3.621941e+00
  5.042018e-02    4.230095e+02   3.573549e+00
  5.190130e-02    4.171092e+02   2.985226e+00
  5.338243e-02    4.210498e+02   3.284100e+00
  5.486356e-02    4.228109e+02   3.293988e+00
  5.634469e-02    4.153792e+02   3.277049e+00
  5.782581e-02    4.155238e+02   3.235263e+00
  5.930694e-02    4.234994e+02   2.627167e+00
  6.078807e-02    4.203703e+02   3.222981e+00
  6.226920e-02    4.143809e+02   2.736399e+00
  6.375032e-02    4.156228e+02   2.955090e+00
  6.523145e-02    4.128586e+02   2.735899e+00
  6.671258e-02    4.155031e+02   3.038621e+00
  6.819370e-02    4.156422e+02   2.849943e+00
  6.967483e-02    4.118604e+02   2.881805e+00
  7.115596e-02    4.126117e+02   2.378855e+00
  7.263709e-02    4.144131e+02   2.742719e+00
  7.411821e-02    4.101791e+02   2.625868e+00
  7.559934e-02    4.129951e+02   2.518928e+00
  7.708047e-02    4.146636e+02   2.584105e+00
  7.856160e-02    4.103756e+02   2.547735e+00
  8.004272e-02    4.116718e+02   2.413213e+00
  8.152385e-02    4.102575e+02   2.551752e+00
  8.300498e-02    4.121838e+02   2.521030e+00
  8.448611e-02    4.097976e+02   2.368937e+00
  8.596723e-02    4.124265e+02   2.369537e+00
  8.744836e-02    4.087339e+02   2.476029e+00
  8.892949e-02    4.124584e+02   2.436676e+00
  9.041061e-02    4.060030e+02   2.299915e+00
  9.189174e-02    4.093028e+02   2.379841e+00
  9.337287e-02    4.067656e+02   2.406826e+00
