# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080387_P_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.292531e+01   1.057588e+00
  1.487312e-02    1.100232e+01   8.467573e-01
  1.635425e-02    1.379140e+01   7.902304e-01
  1.783537e-02    1.168000e+01   6.934907e-01
  1.931650e-02    1.192919e+01   6.390830e-01
  2.079763e-02    1.093779e+01   5.911422e-01
  2.227876e-02    1.006855e+01   4.736238e-01
  2.375988e-02    9.832173e+00   5.176597e-01
  2.524101e-02    8.573792e+00   3.557135e-01
  2.672214e-02    8.191978e+00   3.626788e-01
  2.820327e-02    7.772526e+00   3.681126e-01
  2.968439e-02    8.531711e+00   3.570603e-01
  3.116552e-02    7.678697e+00   3.242849e-01
  3.264665e-02    7.173892e+00   3.128905e-01
  3.412778e-02    7.376545e+00   3.307218e-01
  3.560890e-02    6.981718e+00   3.400078e-01
  3.709003e-02    6.742966e+00   2.978211e-01
  3.857116e-02    6.571751e+00   2.644475e-01
  4.005229e-02    6.975294e+00   3.269680e-01
  4.153341e-02    7.120332e+00   3.075990e-01
  4.301454e-02    6.500292e+00   2.546494e-01
  4.449567e-02    6.629463e+00   2.843083e-01
  4.597679e-02    6.819783e+00   2.857150e-01
  4.745792e-02    6.853008e+00   3.092591e-01
  4.893905e-02    6.875412e+00   2.275706e-01
  5.042018e-02    6.130154e+00   2.647499e-01
  5.190130e-02    6.006314e+00   2.445064e-01
  5.338243e-02    6.077277e+00   2.343711e-01
  5.486356e-02    6.298662e+00   2.123484e-01
