# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080372_A_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    4.846990e+00   5.844271e-01
  1.487312e-02    4.000844e+00   4.715513e-01
  1.635425e-02    4.970966e+00   3.893665e-01
  1.783537e-02    5.089772e+00   3.259915e-01
  1.931650e-02    5.051779e+00   3.825483e-01
  2.079763e-02    5.202123e+00   2.959962e-01
  2.227876e-02    5.044919e+00   3.214337e-01
  2.375988e-02    4.194551e+00   3.127590e-01
  2.524101e-02    4.885295e+00   3.220582e-01
  2.672214e-02    4.443681e+00   2.598377e-01
  2.820327e-02    4.169810e+00   2.586705e-01
  2.968439e-02    4.134600e+00   2.372688e-01
  3.116552e-02    4.048496e+00   2.376688e-01
  3.264665e-02    4.519703e+00   2.353234e-01
  3.412778e-02    4.544481e+00   2.293684e-01
  3.560890e-02    4.138304e+00   2.269495e-01
  3.709003e-02    4.131969e+00   2.008319e-01
  3.857116e-02    4.443757e+00   2.369072e-01
  4.005229e-02    4.819079e+00   2.295540e-01
  4.153341e-02    4.137201e+00   2.130840e-01
  4.301454e-02    3.984772e+00   2.017448e-01
  4.449567e-02    4.401881e+00   2.197861e-01
  4.597679e-02    4.273868e+00   2.295682e-01
  4.745792e-02    4.464072e+00   1.971567e-01
  4.893905e-02    3.868592e+00   2.069262e-01
  5.042018e-02    3.980745e+00   1.828232e-01
  5.190130e-02    4.245064e+00   1.964619e-01
  5.338243e-02    4.054424e+00   1.765278e-01
  5.486356e-02    3.976253e+00   1.985339e-01
  5.634469e-02    4.118076e+00   1.766042e-01
  5.782581e-02    3.908024e+00   1.943364e-01
  5.930694e-02    4.335329e+00   1.905068e-01
  6.078807e-02    4.108137e+00   1.985116e-01
  6.226920e-02    4.172050e+00   1.797390e-01
  6.375032e-02    4.240210e+00   1.858776e-01
  6.523145e-02    4.204000e+00   1.844107e-01
  6.671258e-02    4.057662e+00   1.634430e-01
  6.819370e-02    3.761104e+00   1.534359e-01
  6.967483e-02    4.271297e+00   1.826752e-01
  7.115596e-02    3.965682e+00   1.613770e-01
  7.263709e-02    4.350863e+00   1.693023e-01
  7.411821e-02    3.827610e+00   1.569580e-01
  7.559934e-02    3.903852e+00   1.645099e-01
  7.708047e-02    4.173193e+00   1.541122e-01
  7.856160e-02    4.078063e+00   1.580691e-01
  8.004272e-02    4.111170e+00   1.680683e-01
  8.152385e-02    4.072981e+00   1.420675e-01
  8.300498e-02    3.981037e+00   1.437125e-01
  8.448611e-02    4.005460e+00   1.452881e-01
  8.596723e-02    4.156883e+00   1.466236e-01
  8.744836e-02    3.980437e+00   1.386316e-01
  8.892949e-02    4.208601e+00   1.489820e-01
  9.041061e-02    3.796229e+00   1.424571e-01
  9.189174e-02    4.022006e+00   1.403231e-01
  9.337287e-02    4.028149e+00   1.507000e-01
  9.485400e-02    3.840402e+00   1.356798e-01
  9.633512e-02    4.050436e+00   1.505719e-01
  9.781625e-02    4.031846e+00   1.410817e-01
  9.929738e-02    3.960034e+00   1.364103e-01
  1.007785e-01    3.817054e+00   1.278025e-01
  1.022596e-01    4.088706e+00   1.314944e-01
  1.037408e-01    4.116697e+00   1.342810e-01
  1.052219e-01    3.902467e+00   1.335199e-01
  1.067030e-01    3.995609e+00   1.404946e-01
  1.081841e-01    4.032044e+00   1.342240e-01
  1.096653e-01    3.901535e+00   1.238033e-01
  1.111464e-01    3.999922e+00   1.372648e-01
  1.126275e-01    3.790402e+00   1.296447e-01
  1.141087e-01    3.957440e+00   1.261066e-01
  1.155898e-01    3.683982e+00   1.203251e-01
  1.170709e-01    3.809510e+00   1.244179e-01
  1.185520e-01    4.237753e+00   1.262089e-01
  1.200332e-01    3.934344e+00   1.205827e-01
  1.215143e-01    4.009064e+00   1.237010e-01
