# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080373_B_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    6.770398e+00   8.369051e-01
  1.487312e-02    5.477352e+00   6.552722e-01
  1.635425e-02    6.728991e+00   4.501938e-01
  1.783537e-02    6.913852e+00   5.051677e-01
  1.931650e-02    6.452269e+00   4.678932e-01
  2.079763e-02    6.980624e+00   4.247991e-01
  2.227876e-02    7.450303e+00   4.853463e-01
  2.375988e-02    6.388026e+00   3.222292e-01
  2.524101e-02    6.337150e+00   3.395455e-01
  2.672214e-02    6.818168e+00   3.294027e-01
  2.820327e-02    6.388149e+00   3.304408e-01
  2.968439e-02    6.448004e+00   3.311598e-01
  3.116552e-02    6.408874e+00   3.763675e-01
  3.264665e-02    6.582387e+00   2.593592e-01
  3.412778e-02    6.849649e+00   3.411758e-01
  3.560890e-02    6.354297e+00   2.551852e-01
  3.709003e-02    6.210626e+00   2.954802e-01
  3.857116e-02    6.571751e+00   3.260958e-01
  4.005229e-02    6.174077e+00   2.708692e-01
  4.153341e-02    6.075146e+00   2.806919e-01
  4.301454e-02    5.832454e+00   2.749588e-01
  4.449567e-02    6.171156e+00   2.588271e-01
  4.597679e-02    6.104064e+00   2.374342e-01
  4.745792e-02    5.871115e+00   2.135267e-01
  4.893905e-02    6.285288e+00   2.340950e-01
  5.042018e-02    6.515697e+00   2.621610e-01
  5.190130e-02    6.123731e+00   2.190498e-01
  5.338243e-02    6.460921e+00   2.294113e-01
  5.486356e-02    6.149113e+00   2.490247e-01
  5.634469e-02    6.474755e+00   2.439838e-01
  5.782581e-02    6.062667e+00   2.497025e-01
  5.930694e-02    6.274620e+00   2.244225e-01
  6.078807e-02    6.530679e+00   2.083793e-01
  6.226920e-02    6.666287e+00   2.432532e-01
  6.375032e-02    6.247939e+00   2.393995e-01
  6.523145e-02    6.363784e+00   2.040969e-01
  6.671258e-02    6.188272e+00   2.082709e-01
  6.819370e-02    5.975241e+00   2.173047e-01
  6.967483e-02    6.187386e+00   1.964868e-01
  7.115596e-02    6.296858e+00   2.002518e-01
  7.263709e-02    6.157358e+00   1.983475e-01
  7.411821e-02    6.463115e+00   1.848032e-01
  7.559934e-02    5.784401e+00   1.908119e-01
  7.708047e-02    6.142361e+00   1.847552e-01
  7.856160e-02    6.059529e+00   1.845244e-01
  8.004272e-02    5.996175e+00   1.920756e-01
  8.152385e-02    6.163062e+00   2.093562e-01
  8.300498e-02    6.480487e+00   1.953685e-01
  8.448611e-02    6.040842e+00   1.705992e-01
  8.596723e-02    6.081468e+00   1.767174e-01
  8.744836e-02    6.249556e+00   1.854563e-01
  8.892949e-02    6.134479e+00   1.801368e-01
  9.041061e-02    5.984148e+00   1.815342e-01
  9.189174e-02    6.043240e+00   1.983808e-01
  9.337287e-02    5.931613e+00   1.732157e-01
  9.485400e-02    6.201857e+00   1.773540e-01
  9.633512e-02    6.148072e+00   1.735747e-01
  9.781625e-02    6.139718e+00   1.633046e-01
  9.929738e-02    6.221519e+00   1.752874e-01
  1.007785e-01    5.822302e+00   1.689796e-01
  1.022596e-01    5.975798e+00   1.707766e-01
  1.037408e-01    5.584920e+00   1.730082e-01
  1.052219e-01    6.063482e+00   1.690866e-01
  1.067030e-01    5.607793e+00   1.563350e-01
  1.081841e-01    6.020446e+00   1.588563e-01
  1.096653e-01    5.815077e+00   1.697392e-01
  1.111464e-01    6.268981e+00   1.550142e-01
  1.126275e-01    5.872048e+00   1.622709e-01
  1.141087e-01    6.091599e+00   1.644770e-01
  1.155898e-01    5.911316e+00   1.621413e-01
  1.170709e-01    5.749271e+00   1.432405e-01
  1.185520e-01    5.775552e+00   1.534022e-01
  1.200332e-01    5.568127e+00   1.546169e-01
  1.215143e-01    5.819479e+00   1.530313e-01
  1.229954e-01    5.655009e+00   1.551302e-01
  1.244765e-01    5.888554e+00   1.570317e-01
  1.259577e-01    5.856406e+00   1.514486e-01
  1.274388e-01    5.810627e+00   1.559212e-01
  1.289199e-01    6.024765e+00   1.530429e-01
  1.304011e-01    5.643812e+00   1.482440e-01
  1.318822e-01    6.135673e+00   1.741675e-01
  1.333633e-01    5.680512e+00   1.562988e-01
  1.348444e-01    5.620723e+00   1.684625e-01
  1.363256e-01    5.622860e+00   1.864692e-01
  1.378067e-01    5.778697e+00   1.754214e-01
  1.392878e-01    5.700126e+00   1.887460e-01
  1.407689e-01    5.976103e+00   1.799624e-01
  1.422501e-01    5.560680e+00   1.815423e-01
  1.437312e-01    5.736777e+00   2.079209e-01
  1.452123e-01    5.841501e+00   1.980011e-01
  1.466935e-01    5.894965e+00   2.201653e-01
  1.481746e-01    6.015141e+00   2.474824e-01
  1.496557e-01    5.876169e+00   2.719810e-01
  1.511368e-01    5.730153e+00   2.309370e-01
  1.526180e-01    5.581218e+00   2.325348e-01
  1.540991e-01    5.441730e+00   2.394378e-01
  1.555802e-01    5.116643e+00   2.155621e-01
  1.570613e-01    5.653552e+00   2.485808e-01
  1.585425e-01    5.750516e+00   2.533880e-01
  1.600236e-01    5.564450e+00   2.662972e-01
  1.615047e-01    5.422554e+00   2.654041e-01
  1.629859e-01    5.265900e+00   2.948861e-01
  1.644670e-01    5.667222e+00   3.126302e-01
  1.659481e-01    5.727181e+00   4.355962e-01
  1.674292e-01    5.382468e+00   3.177996e-01
  1.689104e-01    5.692525e+00   2.874462e-01
  1.703915e-01    5.443813e+00   3.309172e-01
  1.718726e-01    5.631063e+00   4.073268e-01
