# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080370_U_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    6.539597e+00   1.605209e+00
  1.487312e-02    6.382305e+00   1.885566e+00
  1.635425e-02    2.515815e+00   3.715701e-01
  1.783537e-02    2.118307e+00   2.905912e-01
  1.931650e-02    1.450553e+00   2.850795e-01
  2.079763e-02    1.645131e+00   1.638656e-01
  2.227876e-02    1.234656e+00   1.708920e-01
  2.375988e-02    1.289183e+00   1.640645e-01
  2.524101e-02    9.221652e-01   1.355192e-01
  2.672214e-02    9.498250e-01   1.029847e-01
  2.820327e-02    7.672917e-01   1.064855e-01
  2.968439e-02    8.203994e-01   1.125440e-01
  3.116552e-02    5.677440e-01   9.266863e-02
  3.264665e-02    4.853980e-01   8.377773e-02
  3.412778e-02    5.401344e-01   1.011288e-01
  3.560890e-02    5.740813e-01   9.287043e-02
  3.709003e-02    4.690265e-01   7.358965e-02
  3.857116e-02    4.256667e-01   7.468265e-02
  4.005229e-02    3.535484e-01   6.394382e-02
  4.153341e-02    3.920146e-01   6.883505e-02
  4.301454e-02    3.673823e-01   6.766857e-02
  4.449567e-02    3.198204e-01   5.483722e-02
  4.597679e-02    4.295011e-01   7.379916e-02
  4.745792e-02    4.150959e-01   7.021721e-02
  4.893905e-02    3.934797e-01   5.263953e-02
  5.042018e-02    4.145266e-01   6.630991e-02
  5.190130e-02    3.071620e-01   4.918703e-02
  5.338243e-02    3.837125e-01   5.735825e-02
  5.486356e-02    2.551935e-01   5.107865e-02
  5.634469e-02    3.099516e-01   5.554265e-02
  5.782581e-02    2.966650e-01   5.090235e-02
  5.930694e-02    2.696297e-01   4.394039e-02
  6.078807e-02    2.744735e-01   4.402567e-02
  6.226920e-02    2.472548e-01   4.169147e-02
  6.375032e-02    3.371909e-01   5.084282e-02
  6.523145e-02    2.745637e-01   4.438594e-02
  6.671258e-02    2.036423e-01   3.461460e-02
  6.819370e-02    2.860080e-01   4.640856e-02
  6.967483e-02    2.795075e-01   4.538010e-02
  7.115596e-02    3.283175e-01   5.243896e-02
  7.263709e-02    2.227119e-01   3.785592e-02
  7.411821e-02    2.449418e-01   3.807795e-02
  7.559934e-02    2.607462e-01   3.687245e-02
  7.708047e-02    2.650423e-01   4.113611e-02
  7.856160e-02    2.545766e-01   3.614176e-02
  8.004272e-02    2.255863e-01   3.394442e-02
  8.152385e-02    2.620814e-01   3.803261e-02
  8.300498e-02    2.036575e-01   3.342613e-02
  8.448611e-02    2.014430e-01   3.165036e-02
  8.596723e-02    1.847110e-01   3.412563e-02
  8.744836e-02    1.463073e-01   2.828232e-02
  8.892949e-02    2.309755e-01   3.409974e-02
  9.041061e-02    1.724030e-01   2.935179e-02
  9.189174e-02    2.456979e-01   3.570469e-02
  9.337287e-02    3.036003e-01   3.908012e-02
  9.485400e-02    2.279825e-01   3.316128e-02
  9.633512e-02    2.148404e-01   3.396372e-02
  9.781625e-02    1.792774e-01   2.891023e-02
  9.929738e-02    1.408238e-01   2.531247e-02
  1.007785e-01    2.218368e-01   3.023552e-02
  1.022596e-01    1.639889e-01   2.779858e-02
  1.037408e-01    1.700408e-01   2.844650e-02
  1.052219e-01    1.940788e-01   2.964929e-02
  1.067030e-01    1.656613e-01   2.620116e-02
  1.081841e-01    1.615374e-01   2.560765e-02
  1.096653e-01    1.927514e-01   2.840887e-02
  1.111464e-01    1.895303e-01   2.730711e-02
  1.126275e-01    1.844823e-01   2.759133e-02
  1.141087e-01    1.597276e-01   2.464885e-02
  1.155898e-01    1.655221e-01   2.577716e-02
  1.170709e-01    1.771768e-01   2.856267e-02
  1.185520e-01    1.957337e-01   3.059921e-02
  1.200332e-01    1.638538e-01   2.394875e-02
  1.215143e-01    1.902372e-01   2.734803e-02
  1.229954e-01    1.308637e-01   2.283866e-02
  1.244765e-01    1.685586e-01   2.458726e-02
  1.259577e-01    1.832211e-01   2.590208e-02
  1.274388e-01    1.629212e-01   2.658557e-02
  1.289199e-01    1.182232e-01   2.192165e-02
  1.304011e-01    1.687513e-01   2.634759e-02
  1.318822e-01    1.643574e-01   3.134127e-02
  1.333633e-01    1.466527e-01   2.463077e-02
  1.348444e-01    1.038135e-01   2.275229e-02
  1.363256e-01    1.137334e-01   2.253015e-02
  1.378067e-01    1.603190e-01   2.862341e-02
  1.392878e-01    1.734756e-01   3.650047e-02
  1.407689e-01    1.497785e-01   2.973543e-02
  1.422501e-01    1.113044e-01   2.497903e-02
  1.437312e-01    1.342835e-01   3.132079e-02
  1.452123e-01    1.725298e-01   3.696292e-02
  1.466935e-01    1.406211e-01   3.203717e-02
  1.481746e-01    1.197555e-01   3.146910e-02
  1.496557e-01    1.397900e-01   3.508786e-02
  1.511368e-01    1.049116e-01   2.897615e-02
  1.526180e-01    1.501704e-01   3.504082e-02
  1.540991e-01    1.228358e-01   3.361459e-02
  1.555802e-01    1.161394e-01   3.658391e-02
  1.570613e-01    1.820910e-01   4.480344e-02
  1.585425e-01    1.481708e-01   4.373462e-02
  1.600236e-01    1.816773e-01   5.171892e-02
  1.615047e-01    1.349784e-01   4.024290e-02
  1.629859e-01    7.663412e-02   3.334292e-02
  1.644670e-01    1.263806e-01   4.800953e-02
  1.659481e-01    9.014368e-02   3.896812e-02
  1.674292e-01    7.617238e-02   3.709063e-02
  1.689104e-01    8.229912e-02   4.964257e-02
  1.703915e-01    1.169111e-01   4.986513e-02
  1.718726e-01    1.029430e-01   4.947345e-02
  1.733537e-01    2.058842e-01   8.220738e-02
  1.748349e-01    3.330890e-02   3.314439e-02
  1.763160e-01    1.585515e-01   9.328525e-02
  1.777971e-01    2.241025e-01   8.996437e-02
  1.792783e-01    3.609366e-01   1.339567e-01
  1.807594e-01    1.290365e-01   8.661435e-02
  1.822405e-01    1.475370e-01   1.443576e-01
  1.837216e-01    8.614592e-02   8.370696e-02
  1.852028e-01    2.296605e-01   1.455198e-01
  1.866839e-01    1.034657e-01   9.969111e-02
  1.881650e-01    2.069484e-01   1.881918e-01
  1.896461e-01    1.035016e-04   1.410226e-08
