# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080439_K_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    8.088318e+02   3.118041e+01
  1.487312e-02    6.370392e+02   3.013464e+01
  1.635425e-02    7.595576e+02   3.539837e+01
  1.783537e-02    6.481075e+02   2.796736e+01
  1.931650e-02    5.923583e+02   1.732352e+01
  2.079763e-02    5.641411e+02   1.195815e+01
  2.227876e-02    5.233306e+02   1.024745e+01
  2.375988e-02    4.746188e+02   7.844275e+00
  2.524101e-02    4.477206e+02   6.679438e+00
  2.672214e-02    4.254910e+02   5.195464e+00
  2.820327e-02    4.107763e+02   4.606115e+00
  2.968439e-02    3.917368e+02   4.913116e+00
  3.116552e-02    3.803943e+02   3.981055e+00
  3.264665e-02    3.616825e+02   3.595320e+00
  3.412778e-02    3.621884e+02   3.952632e+00
  3.560890e-02    3.490191e+02   2.980409e+00
  3.709003e-02    3.414450e+02   3.104835e+00
  3.857116e-02    3.360731e+02   3.119584e+00
  4.005229e-02    3.398806e+02   2.936385e+00
  4.153341e-02    3.274264e+02   2.571871e+00
  4.301454e-02    3.221763e+02   2.407474e+00
  4.449567e-02    3.210174e+02   2.943801e+00
  4.597679e-02    3.208570e+02   2.447025e+00
  4.745792e-02    3.162000e+02   2.970228e+00
  4.893905e-02    3.049536e+02   2.497338e+00
  5.042018e-02    3.102860e+02   2.760493e+00
  5.190130e-02    3.045246e+02   2.457346e+00
  5.338243e-02    3.056513e+02   2.551977e+00
  5.486356e-02    3.071126e+02   2.200876e+00
  5.634469e-02    3.000242e+02   2.219822e+00
  5.782581e-02    2.984751e+02   2.605361e+00
  5.930694e-02    2.995794e+02   2.385673e+00
  6.078807e-02    2.951977e+02   2.381412e+00
  6.226920e-02    2.957285e+02   2.112350e+00
  6.375032e-02    2.943498e+02   2.207426e+00
  6.523145e-02    2.954717e+02   2.227221e+00
  6.671258e-02    2.917919e+02   2.288856e+00
  6.819370e-02    2.909319e+02   1.928600e+00
  6.967483e-02    2.904878e+02   2.215975e+00
  7.115596e-02    2.894947e+02   1.924501e+00
  7.263709e-02    2.917048e+02   2.002075e+00
  7.411821e-02    2.883400e+02   1.858759e+00
  7.559934e-02    2.898345e+02   1.920584e+00
  7.708047e-02    2.900399e+02   2.100691e+00
  7.856160e-02    2.848948e+02   1.786314e+00
  8.004272e-02    2.877296e+02   2.092062e+00
  8.152385e-02    2.874905e+02   1.941142e+00
  8.300498e-02    2.886644e+02   1.874783e+00
  8.448611e-02    2.868964e+02   1.985778e+00
  8.596723e-02    2.877312e+02   1.803196e+00
  8.744836e-02    2.846526e+02   1.832815e+00
  8.892949e-02    2.858226e+02   1.811957e+00
  9.041061e-02    2.842209e+02   1.855394e+00
  9.189174e-02    2.836229e+02   1.755168e+00
  9.337287e-02    2.842235e+02   1.767920e+00
  9.485400e-02    2.804461e+02   1.869851e+00
  9.633512e-02    2.839350e+02   1.770001e+00
  9.781625e-02    2.826392e+02   1.785211e+00
  9.929738e-02    2.815068e+02   1.790059e+00
  1.007785e-01    2.824571e+02   1.785312e+00
  1.022596e-01    2.788868e+02   1.664943e+00
  1.037408e-01    2.788069e+02   1.652877e+00
  1.052219e-01    2.763982e+02   1.599677e+00
