# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080357_H_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    6.308780e+00   1.356414e+00
  1.487312e-02    6.382305e+00   1.703498e+00
  1.635425e-02    2.243012e+00   3.001873e-01
  1.783537e-02    2.441931e+00   3.863331e-01
  1.931650e-02    2.050746e+00   3.742773e-01
  2.079763e-02    1.178291e+00   1.612268e-01
  2.227876e-02    8.940811e-01   1.451338e-01
  2.375988e-02    1.289177e+00   1.685211e-01
  2.524101e-02    1.059487e+00   1.190889e-01
  2.672214e-02    8.311160e-01   1.250234e-01
  2.820327e-02    6.505387e-01   9.386405e-02
  2.968439e-02    5.579017e-01   9.716891e-02
  3.116552e-02    7.619374e-01   9.473221e-02
  3.264665e-02    6.067247e-01   8.815978e-02
  3.412778e-02    6.981847e-01   8.942155e-02
  3.560890e-02    5.206906e-01   9.512348e-02
  3.709003e-02    6.464654e-01   8.793455e-02
  3.857116e-02    3.755987e-01   7.168145e-02
  4.005229e-02    4.242369e-01   6.747811e-02
  4.153341e-02    4.246712e-01   6.396584e-02
  4.301454e-02    5.343319e-01   8.512966e-02
  4.449567e-02    2.878477e-01   5.143087e-02
  4.597679e-02    3.988234e-01   5.921504e-02
  4.745792e-02    3.746054e-01   6.009284e-02
  4.893905e-02    3.372830e-01   5.126269e-02
  5.042018e-02    3.952503e-01   6.013456e-02
  5.190130e-02    2.439431e-01   4.469774e-02
  5.338243e-02    3.401174e-01   4.921083e-02
  5.486356e-02    4.575081e-01   6.369452e-02
  5.634469e-02    3.751811e-01   5.586423e-02
  5.782581e-02    2.792211e-01   5.025959e-02
  5.930694e-02    2.696327e-01   4.879288e-02
  6.078807e-02    2.979903e-01   4.492023e-02
  6.226920e-02    3.221524e-01   5.044743e-02
  6.375032e-02    3.147223e-01   5.854150e-02
  6.523145e-02    2.673411e-01   4.411343e-02
  6.671258e-02    3.529099e-01   4.697364e-02
  6.819370e-02    3.079998e-01   4.595677e-02
  6.967483e-02    2.928110e-01   4.278885e-02
  7.115596e-02    2.680291e-01   4.316774e-02
  7.263709e-02    2.863159e-01   4.141392e-02
  7.411821e-02    2.062829e-01   3.622020e-02
  7.559934e-02    2.048950e-01   3.643319e-02
  7.708047e-02    2.168693e-01   3.428576e-02
  7.856160e-02    2.242832e-01   3.782907e-02
  8.004272e-02    1.735502e-01   2.889595e-02
  8.152385e-02    2.204024e-01   3.628261e-02
  8.300498e-02    1.980043e-01   3.593152e-02
  8.448611e-02    2.340951e-01   3.663119e-02
  8.596723e-02    2.910002e-01   3.847826e-02
  8.744836e-02    1.950452e-01   3.647123e-02
  8.892949e-02    1.575144e-01   2.752551e-02
  9.041061e-02    1.828455e-01   2.995228e-02
  9.189174e-02    1.740652e-01   3.088005e-02
  9.337287e-02    1.852870e-01   3.241818e-02
  9.485400e-02    1.988914e-01   3.114831e-02
  9.633512e-02    2.048527e-01   3.352872e-02
  9.781625e-02    1.981370e-01   2.832373e-02
  9.929738e-02    1.942012e-01   2.855625e-02
  1.007785e-01    2.029652e-01   2.858493e-02
  1.022596e-01    1.905659e-01   3.112590e-02
  1.037408e-01    1.794822e-01   3.047493e-02
  1.052219e-01    1.940797e-01   3.166260e-02
  1.067030e-01    1.874476e-01   3.129260e-02
  1.081841e-01    2.337607e-01   3.205192e-02
  1.096653e-01    1.883735e-01   2.887488e-02
  1.111464e-01    1.766160e-01   2.932375e-02
  1.126275e-01    1.803850e-01   2.739352e-02
  1.141087e-01    2.101370e-01   2.917022e-02
  1.155898e-01    1.735913e-01   2.619873e-02
  1.170709e-01    1.277586e-01   2.157480e-02
  1.185520e-01    1.409556e-01   2.395812e-02
  1.200332e-01    1.755519e-01   2.697422e-02
  1.215143e-01    1.347802e-01   2.238307e-02
  1.229954e-01    1.586010e-01   2.452173e-02
  1.244765e-01    1.444934e-01   2.316813e-02
  1.259577e-01    1.314705e-01   2.363787e-02
  1.274388e-01    1.500672e-01   2.584741e-02
  1.289199e-01    1.497229e-01   2.522613e-02
  1.304011e-01    1.903738e-01   2.884039e-02
  1.318822e-01    1.909921e-01   3.000255e-02
  1.333633e-01    1.466531e-01   2.543172e-02
  1.348444e-01    1.334448e-01   2.412920e-02
  1.363256e-01    1.236149e-01   2.440149e-02
