# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080361_L_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    5.462480e+00   1.408785e+00
  1.487312e-02    6.715713e+00   1.795158e+00
  1.635425e-02    3.516055e+00   4.416371e-01
  1.783537e-02    2.824391e+00   3.262611e-01
  1.931650e-02    1.850683e+00   3.094912e-01
  2.079763e-02    1.445056e+00   2.027102e-01
  2.227876e-02    1.404944e+00   1.798022e-01
  2.375988e-02    1.269936e+00   1.468607e-01
  2.524101e-02    1.118360e+00   1.657045e-01
  2.672214e-02    7.463163e-01   1.140441e-01
  2.820327e-02    8.006552e-01   1.488599e-01
  2.968439e-02    5.086803e-01   8.875972e-02
  3.116552e-02    6.125524e-01   8.173446e-02
  3.264665e-02    4.550644e-01   7.489441e-02
  3.412778e-02    5.532975e-01   8.620773e-02
  3.560890e-02    5.340332e-01   8.517564e-02
  3.709003e-02    5.323951e-01   7.574488e-02
  3.857116e-02    4.381805e-01   7.269993e-02
  4.005229e-02    5.184940e-01   7.570287e-02
  4.153341e-02    3.484684e-01   6.792898e-02
  4.301454e-02    3.228608e-01   6.066307e-02
  4.449567e-02    3.624494e-01   5.813754e-02
  4.597679e-02    4.499452e-01   6.959643e-02
  4.745792e-02    2.227754e-01   4.191312e-02
  4.893905e-02    4.122203e-01   6.755846e-02
  5.042018e-02    2.603175e-01   4.524946e-02
  5.190130e-02    4.155385e-01   5.785800e-02
  5.338243e-02    4.185866e-01   6.413552e-02
  5.486356e-02    2.463947e-01   4.587608e-02
  5.634469e-02    2.773324e-01   4.662758e-02
  5.782581e-02    3.228322e-01   5.025925e-02
  5.930694e-02    2.621443e-01   4.490843e-02
  6.078807e-02    2.431177e-01   4.406949e-02
