# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080390_S_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.400241e+01   9.486220e-01
  1.487312e-02    1.043077e+01   9.052279e-01
  1.635425e-02    1.327612e+01   8.872071e-01
  1.783537e-02    1.138579e+01   6.710200e-01
  1.931650e-02    1.027861e+01   4.939636e-01
  2.079763e-02    9.870690e+00   3.897340e-01
  2.227876e-02    1.047300e+01   4.213924e-01
  2.375988e-02    9.043290e+00   4.189824e-01
  2.524101e-02    8.887706e+00   3.862258e-01
  2.672214e-02    7.903647e+00   3.466226e-01
  2.820327e-02    7.622413e+00   3.201641e-01
  2.968439e-02    7.990275e+00   3.423272e-01
  3.116552e-02    7.215585e+00   3.153086e-01
  3.264665e-02    7.492394e+00   2.568388e-01
  3.412778e-02    6.335926e+00   2.955242e-01
  3.560890e-02    7.222005e+00   2.732840e-01
  3.709003e-02    6.933088e+00   3.476930e-01
  3.857116e-02    6.947279e+00   2.802983e-01
  4.005229e-02    6.256555e+00   2.651952e-01
  4.153341e-02    6.292894e+00   2.871810e-01
  4.301454e-02    6.400117e+00   2.308500e-01
  4.449567e-02    6.469588e+00   2.697475e-01
  4.597679e-02    6.686864e+00   2.510270e-01
  4.745792e-02    6.427858e+00   2.372258e-01
  4.893905e-02    6.107315e+00   2.310549e-01
  5.042018e-02    6.650638e+00   2.657102e-01
  5.190130e-02    6.033410e+00   2.312636e-01
  5.338243e-02    6.120873e+00   2.360233e-01
  5.486356e-02    6.571370e+00   2.304324e-01
  5.634469e-02    6.287199e+00   2.364350e-01
  5.782581e-02    5.731182e+00   2.379206e-01
  5.930694e-02    6.371959e+00   2.166619e-01
  6.078807e-02    5.997562e+00   2.120371e-01
  6.226920e-02    6.014639e+00   2.183887e-01
  6.375032e-02    6.008210e+00   2.071993e-01
  6.523145e-02    5.720906e+00   1.960057e-01
  6.671258e-02    6.222198e+00   2.335109e-01
  6.819370e-02    5.806614e+00   1.978988e-01
  6.967483e-02    6.180733e+00   1.909046e-01
  7.115596e-02    5.593486e+00   1.869156e-01
  7.263709e-02    6.246410e+00   1.943298e-01
  7.411821e-02    5.812293e+00   1.895283e-01
  7.559934e-02    6.144374e+00   2.187920e-01
  7.708047e-02    6.088164e+00   2.114939e-01
  7.856160e-02    5.998934e+00   1.980327e-01
  8.004272e-02    6.111819e+00   2.057170e-01
  8.152385e-02    5.543778e+00   1.864492e-01
  8.300498e-02    5.564398e+00   1.711768e-01
  8.448611e-02    5.964651e+00   2.020413e-01
  8.596723e-02    6.042305e+00   1.834790e-01
  8.744836e-02    6.054595e+00   1.791190e-01
  8.892949e-02    5.950812e+00   1.838543e-01
  9.041061e-02    5.858826e+00   1.714164e-01
  9.189174e-02    6.038123e+00   1.683690e-01
  9.337287e-02    5.895601e+00   1.808400e-01
  9.485400e-02    5.683014e+00   1.650155e-01
  9.633512e-02    5.558736e+00   1.809053e-01
  9.781625e-02    6.068984e+00   1.708599e-01
  9.929738e-02    5.595486e+00   1.784572e-01
  1.007785e-01    5.756246e+00   1.606930e-01
  1.022596e-01    5.630274e+00   1.710197e-01
  1.037408e-01    5.698224e+00   1.612905e-01
  1.052219e-01    5.986786e+00   1.729220e-01
  1.067030e-01    5.808227e+00   1.669349e-01
  1.081841e-01    5.676300e+00   1.696349e-01
  1.096653e-01    5.740637e+00   1.472910e-01
  1.111464e-01    5.903003e+00   1.638078e-01
  1.126275e-01    5.699944e+00   1.483794e-01
  1.141087e-01    6.146213e+00   1.633739e-01
  1.155898e-01    5.536058e+00   1.437119e-01
  1.170709e-01    5.671022e+00   1.528267e-01
  1.185520e-01    5.395993e+00   1.495259e-01
  1.200332e-01    5.872268e+00   1.484048e-01
  1.215143e-01    5.526327e+00   1.439168e-01
  1.229954e-01    5.773895e+00   1.486317e-01
  1.244765e-01    5.611776e+00   1.400418e-01
  1.259577e-01    5.521981e+00   1.387699e-01
  1.274388e-01    6.050594e+00   1.587555e-01
  1.289199e-01    5.847565e+00   1.473155e-01
  1.304011e-01    5.695709e+00   1.545273e-01
  1.318822e-01    5.753859e+00   1.578509e-01
  1.333633e-01    5.573919e+00   1.548482e-01
  1.348444e-01    5.447854e+00   1.625903e-01
  1.363256e-01    5.672269e+00   1.702430e-01
  1.378067e-01    5.633971e+00   1.793931e-01
  1.392878e-01    5.499646e+00   1.949647e-01
  1.407689e-01    5.636421e+00   1.760962e-01
  1.422501e-01    5.814002e+00   1.941378e-01
  1.437312e-01    5.495229e+00   1.975590e-01
  1.452123e-01    5.316988e+00   1.911468e-01
  1.466935e-01    5.769225e+00   2.028992e-01
  1.481746e-01    5.352997e+00   2.230453e-01
  1.496557e-01    5.579304e+00   2.090412e-01
  1.511368e-01    5.511777e+00   2.085875e-01
  1.526180e-01    5.703161e+00   2.362812e-01
  1.540991e-01    5.728137e+00   2.478522e-01
  1.555802e-01    5.295990e+00   2.410140e-01
  1.570613e-01    5.630801e+00   2.448340e-01
  1.585425e-01    5.429672e+00   2.906087e-01
  1.600236e-01    5.279093e+00   2.633045e-01
  1.615047e-01    5.570933e+00   2.899213e-01
  1.629859e-01    5.832288e+00   3.186254e-01
  1.644670e-01    5.509361e+00   2.345660e-01
  1.659481e-01    5.943302e+00   3.302166e-01
  1.674292e-01    5.363449e+00   3.345805e-01
  1.689104e-01    5.384266e+00   3.847190e-01
  1.703915e-01    5.140081e+00   4.342488e-01
  1.718726e-01    4.859684e+00   2.880159e-01
  1.733537e-01    5.321374e+00   4.610583e-01
  1.748349e-01    5.645577e+00   4.285662e-01
  1.763160e-01    5.664960e+00   4.697052e-01
  1.777971e-01    5.107697e+00   4.834114e-01
  1.792783e-01    4.742789e+00   5.559396e-01
  1.807594e-01    4.126286e+00   7.857558e-01
  1.822405e-01    6.045086e+00   7.172142e-01
  1.837216e-01    5.249126e+00   5.860084e-01
  1.852028e-01    5.165564e+00   1.106838e+00
  1.866839e-01    5.892243e+00   3.656255e-01
  1.881650e-01    6.826565e+00   1.211918e+00
  1.896461e-01    3.450052e+00   1.033259e+00
