# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080337_H2O_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    3.769888e+00   9.862815e-01
  1.487312e-02    4.000878e+00   1.254855e+00
  1.635425e-02    1.909591e+00   2.723676e-01
  1.783537e-02    1.647574e+00   2.117027e-01
  1.931650e-02    1.300497e+00   2.963806e-01
  2.079763e-02    1.022677e+00   1.523983e-01
  2.227876e-02    8.515015e-01   1.165295e-01
  2.375988e-02    1.000565e+00   1.247247e-01
  2.524101e-02    7.063548e-01   1.085357e-01
  2.672214e-02    6.445577e-01   1.066614e-01
  2.820327e-02    6.338645e-01   1.080433e-01
  2.968439e-02    6.563395e-01   1.134413e-01
  3.116552e-02    4.781154e-01   8.548339e-02
  3.264665e-02    4.095701e-01   7.730167e-02
  3.412778e-02    5.664713e-01   8.608880e-02
  3.560890e-02    3.604995e-01   6.161270e-02
  3.709003e-02    4.436821e-01   8.169411e-02
  3.857116e-02    5.508341e-01   8.289678e-02
  4.005229e-02    4.713649e-01   6.993102e-02
  4.153341e-02    2.396013e-01   5.195550e-02
  4.301454e-02    3.673801e-01   6.192220e-02
  4.449567e-02    3.517953e-01   6.166438e-02
  4.597679e-02    3.477057e-01   5.807699e-02
  4.745792e-02    2.430226e-01   5.566757e-02
  4.893905e-02    2.810882e-01   5.270248e-02
  5.042018e-02    2.988710e-01   5.264040e-02
  5.190130e-02    3.432911e-01   5.789734e-02
  5.338243e-02    3.313991e-01   4.895446e-02
  5.486356e-02    4.047304e-01   6.559066e-02
  5.634469e-02    3.751819e-01   6.045140e-02
  5.782581e-02    3.838933e-01   5.999950e-02
  5.930694e-02    3.070663e-01   4.770093e-02
  6.078807e-02    3.293469e-01   4.457529e-02
  6.226920e-02    4.045388e-01   5.423313e-02
  6.375032e-02    3.671541e-01   5.039382e-02
  6.523145e-02    2.601191e-01   4.383065e-02
  6.671258e-02    3.664820e-01   5.191483e-02
  6.819370e-02    2.126966e-01   3.807878e-02
  6.967483e-02    2.795075e-01   4.538101e-02
  7.115596e-02    2.479348e-01   4.239816e-02
  7.263709e-02    2.863146e-01   3.940115e-02
  7.411821e-02    3.480352e-01   4.627322e-02
  7.559934e-02    3.041900e-01   4.319352e-02
  7.708047e-02    2.710642e-01   4.307066e-02
  7.856160e-02    2.666944e-01   3.663126e-02
  8.004272e-02    3.296583e-01   4.114215e-02
  8.152385e-02    2.561291e-01   4.140810e-02
  8.300498e-02    2.319307e-01   3.829028e-02
  8.448611e-02    2.286513e-01   3.297228e-02
  8.596723e-02    3.301610e-01   4.262964e-02
  8.744836e-02    2.925138e-01   3.698996e-02
  8.892949e-02    2.991883e-01   3.727175e-02
  9.041061e-02    2.611647e-01   3.439027e-02
  9.189174e-02    2.968643e-01   3.943450e-02
  9.337287e-02    2.315845e-01   3.676885e-02
  9.485400e-02    2.910164e-01   3.976677e-02
  9.633512e-02    2.797597e-01   3.492353e-02
  9.781625e-02    2.641517e-01   3.523840e-02
  9.929738e-02    2.572860e-01   3.498656e-02
  1.007785e-01    2.454284e-01   3.590610e-02
  1.022596e-01    2.525756e-01   3.108083e-02
  1.037408e-01    2.219687e-01   3.443775e-02
  1.052219e-01    2.346788e-01   3.204458e-02
  1.067030e-01    2.266572e-01   2.982127e-02
  1.081841e-01    2.550014e-01   3.164669e-02
  1.096653e-01    2.759434e-01   3.517934e-02
  1.111464e-01    2.368874e-01   2.941181e-02
  1.126275e-01    2.418456e-01   3.217048e-02
  1.141087e-01    3.067561e-01   3.706437e-02
  1.155898e-01    2.260443e-01   3.235820e-02
  1.170709e-01    2.224725e-01   2.754005e-02
  1.185520e-01    2.779015e-01   3.685320e-02
  1.200332e-01    2.145401e-01   2.867764e-02
  1.215143e-01    2.298496e-01   3.112013e-02
  1.229954e-01    2.101167e-01   3.291947e-02
  1.244765e-01    2.287234e-01   2.973594e-02
  1.259577e-01    2.548783e-01   3.156730e-02
  1.274388e-01    1.972005e-01   3.085830e-02
  1.289199e-01    2.481588e-01   3.214831e-02
  1.304011e-01    2.163180e-01   2.735057e-02
  1.318822e-01    2.398231e-01   3.077472e-02
  1.333633e-01    1.599759e-01   2.624519e-02
  1.348444e-01    2.075267e-01   3.283246e-02
  1.363256e-01    2.273680e-01   3.443531e-02
  1.378067e-01    1.964984e-01   3.406808e-02
  1.392878e-01    1.951442e-01   3.049743e-02
  1.407689e-01    1.670482e-01   2.977324e-02
  1.422501e-01    2.410419e-01   3.625490e-02
  1.437312e-01    1.745383e-01   3.683378e-02
  1.452123e-01    1.797149e-01   3.880944e-02
  1.466935e-01    1.923925e-01   3.890017e-02
  1.481746e-01    2.394105e-01   4.628399e-02
  1.496557e-01    2.270960e-01   4.518692e-02
  1.511368e-01    1.398489e-01   3.510990e-02
  1.526180e-01    2.064479e-01   4.403636e-02
  1.540991e-01    2.353466e-01   5.638526e-02
  1.555802e-01    2.321774e-01   5.336577e-02
  1.570613e-01    2.730870e-01   5.591027e-02
  1.585425e-01    2.345457e-01   5.674933e-02
  1.600236e-01    2.594940e-01   5.713180e-02
  1.615047e-01    3.238114e-01   7.280883e-02
  1.629859e-01    2.143909e-01   5.158593e-02
  1.644670e-01    1.895204e-01   5.936524e-02
  1.659481e-01    1.081519e-01   4.227349e-02
  1.674292e-01    1.712595e-01   5.278094e-02
  1.689104e-01    2.466857e-01   6.290398e-02
  1.703915e-01    2.570811e-01   6.803242e-02
  1.718726e-01    3.343386e-01   9.319597e-02
  1.733537e-01    2.940721e-01   7.970019e-02
  1.748349e-01    1.661361e-01   8.385096e-02
  1.763160e-01    2.773889e-01   1.213729e-01
  1.777971e-01    4.490293e-02   4.447545e-02
  1.792783e-01    4.124835e-01   1.364929e-01
  1.807594e-01    6.456982e-02   6.339736e-02
  1.822405e-01    1.032088e-04   4.309701e-09
  1.837216e-01    2.582398e-01   1.802523e-01
  1.852028e-01    1.033111e-04   4.975757e-09
  1.866839e-01    2.068281e-01   1.329168e-01
  1.881650e-01    1.034328e-04   1.122491e-08
  1.896461e-01    1.035016e-04   1.410226e-08
