# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080362_M_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    5.770226e+00   1.394163e+00
  1.487312e-02    5.906013e+00   1.649950e+00
  1.635425e-02    3.273569e+00   3.694684e-01
  1.783537e-02    2.441923e+00   3.608425e-01
  1.931650e-02    2.375855e+00   5.146743e-01
  2.079763e-02    1.267208e+00   1.488254e-01
  2.227876e-02    1.170798e+00   1.888054e-01
  2.375988e-02    1.000571e+00   1.387805e-01
  2.524101e-02    1.039879e+00   1.386591e-01
  2.672214e-02    9.328712e-01   1.243573e-01
  2.820327e-02    6.672246e-01   1.195423e-01
  2.968439e-02    5.250857e-01   9.458956e-02
  3.116552e-02    5.079831e-01   7.127672e-02
  3.264665e-02    5.460636e-01   9.149972e-02
  3.412778e-02    6.455004e-01   9.074145e-02
  3.560890e-02    5.340346e-01   8.724538e-02
  3.709003e-02    4.943747e-01   7.582440e-02
  3.857116e-02    4.632170e-01   7.910751e-02
  4.005229e-02    4.006764e-01   7.113590e-02
  4.153341e-02    4.355607e-01   6.943244e-02
  4.301454e-02    4.564174e-01   6.526119e-02
  4.449567e-02    4.690270e-01   7.028048e-02
  4.597679e-02    4.499503e-01   8.203093e-02
  4.745792e-02    4.353340e-01   5.936291e-02
  4.893905e-02    4.871464e-01   6.545746e-02
  5.042018e-02    3.663345e-01   5.468378e-02
  5.190130e-02    2.981318e-01   5.050198e-02
  5.338243e-02    2.703708e-01   4.672472e-02
  5.486356e-02    3.607453e-01   5.155544e-02
  5.634469e-02    2.528702e-01   4.411796e-02
  5.782581e-02    3.664476e-01   5.838486e-02
  5.930694e-02    2.920910e-01   4.601661e-02
  6.078807e-02    2.509592e-01   4.966761e-02
  6.226920e-02    3.596027e-01   5.946652e-02
  6.375032e-02    3.296979e-01   4.599240e-02
  6.523145e-02    2.745637e-01   4.318921e-02
  6.671258e-02    2.443526e-01   4.149353e-02
  6.819370e-02    3.226623e-01   4.754091e-02
  6.967483e-02    2.928097e-01   4.065726e-02
  7.115596e-02    2.680278e-01   4.211030e-02
  7.263709e-02    2.608767e-01   4.525134e-02
  7.411821e-02    2.449405e-01   3.581848e-02
  7.559934e-02    2.545410e-01   3.867354e-02
  7.708047e-02    1.867621e-01   3.151907e-02
  7.856160e-02    1.939886e-01   3.534528e-02
  8.004272e-02    2.082413e-01   3.308716e-02
  8.152385e-02    2.025402e-01   3.439561e-02
  8.300498e-02    1.866951e-01   3.445232e-02
  8.448611e-02    2.395352e-01   3.518983e-02
  8.596723e-02    1.903046e-01   3.348580e-02
  8.744836e-02    2.491926e-01   3.377593e-02
  8.892949e-02    2.467178e-01   3.629848e-02
  9.041061e-02    1.671823e-01   2.997087e-02
  9.189174e-02    3.070974e-01   3.970192e-02
  9.337287e-02    2.264384e-01   3.352454e-02
  9.485400e-02    2.037399e-01   3.212340e-02
  9.633512e-02    2.597868e-01   3.774184e-02
  9.781625e-02    1.981379e-01   2.986679e-02
  9.929738e-02    2.281687e-01   3.020296e-02
  1.007785e-01    1.652250e-01   3.045692e-02
  1.022596e-01    1.861357e-01   2.893919e-02
  1.037408e-01    1.889237e-01   3.094098e-02
  1.052219e-01    1.940792e-01   3.033543e-02
  1.067030e-01    1.700194e-01   2.920410e-02
  1.081841e-01    1.912768e-01   2.912904e-02
  1.096653e-01    1.445887e-01   2.578508e-02
  1.111464e-01    1.852255e-01   2.844107e-02
  1.126275e-01    1.598976e-01   2.502087e-02
  1.141087e-01    1.051187e-01   2.088199e-02
  1.155898e-01    1.816606e-01   2.660453e-02
  1.170709e-01    1.895295e-01   2.730555e-02
  1.185520e-01    1.761688e-01   2.588317e-02
  1.200332e-01    1.326633e-01   2.274021e-02
  1.215143e-01    1.704319e-01   2.698995e-02
  1.229954e-01    1.784137e-01   2.619871e-02
  1.244765e-01    1.605373e-01   2.480140e-02
  1.259577e-01    2.190491e-01   2.811640e-02
  1.274388e-01    1.543514e-01   2.537420e-02
  1.289199e-01    1.457847e-01   2.371077e-02
  1.304011e-01    1.687517e-01   2.705996e-02
  1.318822e-01    1.244014e-01   2.307594e-02
  1.333633e-01    1.422127e-01   2.593387e-02
  1.348444e-01    8.405895e-02   2.089668e-02
  1.363256e-01    1.730210e-01   2.951055e-02
  1.378067e-01    1.293089e-01   2.545753e-02
  1.392878e-01    1.409665e-01   2.809810e-02
  1.407689e-01    1.785634e-01   3.367084e-02
  1.422501e-01    2.101523e-01   3.472711e-02
  1.437312e-01    1.477002e-01   2.939025e-02
  1.452123e-01    1.437900e-01   3.008177e-02
  1.466935e-01    1.258297e-01   3.072319e-02
