# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080450_V_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    8.763049e+02   4.994724e+01
  1.487312e-02    6.870498e+02   3.436263e+01
  1.635425e-02    7.894136e+02   3.370468e+01
  1.783537e-02    6.825002e+02   2.588871e+01
  1.931650e-02    6.108398e+02   1.538278e+01
  2.079763e-02    5.973546e+02   1.012085e+01
  2.227876e-02    5.673087e+02   8.045354e+00
  2.375988e-02    5.151212e+02   7.462906e+00
  2.524101e-02    4.907269e+02   6.675729e+00
  2.672214e-02    4.654671e+02   4.547266e+00
  2.820327e-02    4.564274e+02   5.067410e+00
  2.968439e-02    4.350844e+02   4.352519e+00
  3.116552e-02    4.221192e+02   3.781969e+00
  3.264665e-02    4.100493e+02   3.874535e+00
  3.412778e-02    4.131392e+02   3.831237e+00
  3.560890e-02    3.989857e+02   3.479140e+00
  3.709003e-02    3.868459e+02   3.277070e+00
  3.857116e-02    3.925400e+02   3.389713e+00
  4.005229e-02    3.919478e+02   3.257551e+00
  4.153341e-02    3.787385e+02   3.035767e+00
  4.301454e-02    3.730990e+02   2.957413e+00
  4.449567e-02    3.723797e+02   2.999211e+00
  4.597679e-02    3.765809e+02   3.016311e+00
  4.745792e-02    3.704167e+02   3.381457e+00
  4.893905e-02    3.604814e+02   2.855708e+00
  5.042018e-02    3.668935e+02   3.037971e+00
  5.190130e-02    3.633414e+02   2.800841e+00
  5.338243e-02    3.626922e+02   2.615634e+00
  5.486356e-02    3.614077e+02   2.529149e+00
  5.634469e-02    3.530617e+02   2.667413e+00
  5.782581e-02    3.546093e+02   2.627277e+00
  5.930694e-02    3.550776e+02   2.394533e+00
  6.078807e-02    3.532838e+02   2.672742e+00
  6.226920e-02    3.505193e+02   2.377291e+00
  6.375032e-02    3.482140e+02   2.474682e+00
  6.523145e-02    3.492930e+02   2.306738e+00
  6.671258e-02    3.482802e+02   2.636282e+00
  6.819370e-02    3.463513e+02   2.340205e+00
