# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080363_N_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    6.154907e+00   1.277571e+00
  1.487312e-02    7.430150e+00   2.318518e+00
  1.635425e-02    3.152320e+00   4.814591e-01
  1.783537e-02    2.471343e+00   3.120571e-01
  1.931650e-02    2.025732e+00   3.193211e-01
  2.079763e-02    1.200516e+00   1.427201e-01
  2.227876e-02    1.128216e+00   1.333593e-01
  2.375988e-02    1.058294e+00   1.500986e-01
  2.524101e-02    8.633160e-01   1.545747e-01
  2.672214e-02    9.159139e-01   1.230169e-01
  2.820327e-02    7.339333e-01   1.103382e-01
  2.968439e-02    5.743071e-01   9.698735e-02
  3.116552e-02    4.781109e-01   7.724645e-02
  3.264665e-02    5.460652e-01   1.010649e-01
  3.412778e-02    5.269580e-01   8.636656e-02
  3.560890e-02    6.808642e-01   8.688974e-02
  3.709003e-02    6.084386e-01   7.697103e-02
  3.857116e-02    4.256642e-01   7.255128e-02
  4.005229e-02    3.653286e-01   6.204917e-02
  4.153341e-02    3.920178e-01   7.697779e-02
  4.301454e-02    3.228597e-01   5.642330e-02
  4.449567e-02    4.796832e-01   6.700862e-02
  4.597679e-02    2.863624e-01   5.415341e-02
  4.745792e-02    4.252165e-01   6.885993e-02
  4.893905e-02    3.372849e-01   5.458631e-02
  5.042018e-02    3.663355e-01   5.636111e-02
  5.190130e-02    2.891006e-01   5.016595e-02
  5.338243e-02    3.401191e-01   5.221715e-02
  5.486356e-02    2.727840e-01   4.870442e-02
  5.634469e-02    2.854878e-01   5.231604e-02
  5.782581e-02    2.879435e-01   5.207585e-02
  5.930694e-02    2.546582e-01   4.705845e-02
  6.078807e-02    2.979926e-01   4.758637e-02
  6.226920e-02    2.921931e-01   4.604034e-02
  6.375032e-02    2.472993e-01   4.679600e-02
  6.523145e-02    2.745637e-01   4.318979e-02
  6.671258e-02    2.986323e-01   4.851895e-02
  6.819370e-02    3.446578e-01   5.637641e-02
  6.967483e-02    2.662013e-01   4.185609e-02
  7.115596e-02    2.010473e-01   3.915146e-02
  7.263709e-02    2.163510e-01   3.531972e-02
  7.411821e-02    2.836025e-01   4.265137e-02
  7.559934e-02    2.669532e-01   3.915221e-02
  7.708047e-02    2.831068e-01   4.173652e-02
  7.856160e-02    1.939880e-01   3.428468e-02
  8.004272e-02    2.544980e-01   4.136511e-02
  8.152385e-02    2.978099e-01   4.673057e-02
  8.300498e-02    2.262753e-01   3.543320e-02
  8.448611e-02    1.633509e-01   2.844286e-02
  8.596723e-02    2.910019e-01   4.162617e-02
  8.744836e-02    2.221202e-01   3.917743e-02
  8.892949e-02    2.677057e-01   3.628286e-02
  9.041061e-02    2.037331e-01   3.598114e-02
  9.189174e-02    1.945319e-01   3.276141e-02
  9.337287e-02    1.544210e-01   2.704247e-02
  9.485400e-02    2.134365e-01   3.106205e-02
  9.633512e-02    2.198333e-01   3.266839e-02
  9.781625e-02    2.358599e-01   3.292498e-02
  9.929738e-02    2.524345e-01   3.615708e-02
  1.007785e-01    2.218382e-01   3.238882e-02
  1.022596e-01    1.949944e-01   2.936253e-02
  1.037408e-01    2.172468e-01   3.222047e-02
  1.052219e-01    1.895682e-01   3.012447e-02
  1.067030e-01    2.528003e-01   3.435305e-02
  1.081841e-01    1.572891e-01   2.536351e-02
  1.096653e-01    1.708590e-01   2.657382e-02
  1.111464e-01    1.550897e-01   2.755527e-02
  1.126275e-01    1.476052e-01   2.359123e-02
  1.141087e-01    1.933339e-01   2.842362e-02
  1.155898e-01    1.856968e-01   2.971910e-02
  1.170709e-01    1.607032e-01   2.515051e-02
  1.185520e-01    1.566063e-01   2.607502e-02
  1.200332e-01    1.794520e-01   2.881180e-02
  1.215143e-01    1.545866e-01   2.493091e-02
  1.229954e-01    2.338907e-01   3.325037e-02
  1.244765e-01    1.244394e-01   2.257042e-02
  1.259577e-01    1.792398e-01   2.506720e-02
  1.274388e-01    1.543514e-01   2.537385e-02
  1.289199e-01    1.182232e-01   2.192217e-02
  1.304011e-01    1.341571e-01   2.500965e-02
  1.318822e-01    9.776675e-02   2.277469e-02
  1.333633e-01    1.422127e-01   2.593345e-02
  1.348444e-01    1.383844e-01   2.645176e-02
  1.363256e-01    1.631390e-01   2.717084e-02
  1.378067e-01    2.068334e-01   3.123890e-02
  1.392878e-01    1.355487e-01   2.770879e-02
  1.407689e-01    1.440212e-01   2.815281e-02
  1.422501e-01    8.659277e-02   2.232729e-02
  1.437312e-01    1.275745e-01   3.076967e-02
  1.452123e-01    1.078695e-01   3.028549e-02
  1.466935e-01    1.776004e-01   3.647269e-02
  1.481746e-01    1.676182e-01   4.074893e-02
  1.496557e-01    1.485221e-01   3.998328e-02
  1.511368e-01    1.223807e-01   3.341915e-02
  1.526180e-01    1.126534e-01   3.099273e-02
  1.540991e-01    1.944313e-01   4.313722e-02
  1.555802e-01    1.161394e-01   3.658235e-02
  1.570613e-01    7.972305e-02   3.346520e-02
  1.585425e-01    1.358306e-01   3.857394e-02
  1.600236e-01    1.557371e-01   4.581314e-02
  1.615047e-01    1.754439e-01   5.249599e-02
  1.629859e-01    9.194044e-02   3.622999e-02
  1.644670e-01    1.263791e-01   4.235043e-02
  1.659481e-01    1.261601e-01   4.521193e-02
  1.674292e-01    1.522421e-01   5.031001e-02
  1.689104e-01    8.229706e-02   3.995757e-02
  1.703915e-01    9.354944e-02   4.516902e-02
  1.718726e-01    5.152294e-02   3.594207e-02
  1.733537e-01    1.176906e-01   5.612578e-02
  1.748349e-01    1.029488e-04   2.020035e-09
  1.763160e-01    3.971414e-02   3.941753e-02
  1.777971e-01    1.030500e-04   2.570233e-09
  1.792783e-01    2.578428e-01   1.255176e-01
  1.807594e-01    6.456982e-02   6.340849e-02
  1.822405e-01    7.381640e-02   7.215865e-02
  1.837216e-01    1.721886e-01   1.128698e-01
  1.852028e-01    2.296605e-01   1.455028e-01
  1.866839e-01    1.034657e-01   9.968824e-02
  1.881650e-01    4.138139e-01   3.763978e-01
  1.896461e-01    3.450743e-01   2.865946e-01
