# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080449_U_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    9.176967e+02   4.913051e+01
  1.487312e-02    7.093879e+02   3.671754e+01
  1.635425e-02    8.209975e+02   3.460539e+01
  1.783537e-02    7.078902e+02   2.813375e+01
  1.931650e-02    6.346232e+02   1.600402e+01
  2.079763e-02    6.207197e+02   1.052657e+01
  2.227876e-02    5.847849e+02   8.281796e+00
  2.375988e-02    5.263387e+02   8.066292e+00
  2.524101e-02    5.105428e+02   6.436739e+00
  2.672214e-02    4.853280e+02   4.947241e+00
  2.820327e-02    4.619315e+02   4.616919e+00
  2.968439e-02    4.522299e+02   4.863249e+00
  3.116552e-02    4.401357e+02   4.120852e+00
  3.264665e-02    4.210453e+02   3.977781e+00
  3.412778e-02    4.210954e+02   4.296475e+00
  3.560890e-02    4.120414e+02   3.499993e+00
  3.709003e-02    4.002305e+02   2.989733e+00
  3.857116e-02    3.957821e+02   3.187670e+00
  4.005229e-02    4.008555e+02   3.261219e+00
  4.153341e-02    3.877641e+02   3.037653e+00
  4.301454e-02    3.840515e+02   3.033130e+00
  4.449567e-02    3.811941e+02   3.180140e+00
  4.597679e-02    3.874803e+02   2.782005e+00
  4.745792e-02    3.826448e+02   2.897480e+00
  4.893905e-02    3.670852e+02   3.049189e+00
  5.042018e-02    3.752984e+02   3.067952e+00
  5.190130e-02    3.687696e+02   2.457332e+00
  5.338243e-02    3.703826e+02   3.013548e+00
  5.486356e-02    3.708470e+02   3.103561e+00
  5.634469e-02    3.620807e+02   2.516411e+00
  5.782581e-02    3.640827e+02   2.791245e+00
  5.930694e-02    3.662791e+02   2.571051e+00
  6.078807e-02    3.584112e+02   2.559533e+00
  6.226920e-02    3.607061e+02   2.241672e+00
  6.375032e-02    3.598258e+02   2.458990e+00
  6.523145e-02    3.565092e+02   2.355637e+00
  6.671258e-02    3.562327e+02   2.592435e+00
  6.819370e-02    3.539909e+02   2.312122e+00
  6.967483e-02    3.535592e+02   2.588781e+00
  7.115596e-02    3.516125e+02   2.244244e+00
  7.263709e-02    3.547287e+02   2.463169e+00
  7.411821e-02    3.539313e+02   2.492051e+00
  7.559934e-02    3.515389e+02   2.384917e+00
  7.708047e-02    3.526498e+02   2.154754e+00
  7.856160e-02    3.489441e+02   2.184357e+00
  8.004272e-02    3.495128e+02   2.192578e+00
  8.152385e-02    3.491449e+02   2.439852e+00
  8.300498e-02    3.517276e+02   2.192466e+00
  8.448611e-02    3.475280e+02   2.155905e+00
