# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080339_EC_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.004789e+02   4.552961e+00
  1.487312e-02    7.725440e+01   3.884884e+00
  1.635425e-02    9.250847e+01   6.011149e+00
  1.783537e-02    7.817066e+01   4.813383e+00
  1.931650e-02    7.089993e+01   2.889264e+00
  2.079763e-02    6.867244e+01   2.385144e+00
  2.227876e-02    6.394489e+01   2.016489e+00
  2.375988e-02    5.606840e+01   1.351057e+00
  2.524101e-02    5.587679e+01   1.301295e+00
  2.672214e-02    5.546121e+01   1.292363e+00
  2.820327e-02    5.160557e+01   1.182707e+00
  2.968439e-02    5.092775e+01   1.137667e+00
  3.116552e-02    5.074812e+01   1.083937e+00
  3.264665e-02    4.850340e+01   9.876561e-01
  3.412778e-02    5.062154e+01   1.038313e+00
  3.560890e-02    5.079432e+01   1.050810e+00
  3.709003e-02    4.813869e+01   8.716761e-01
  3.857116e-02    4.939453e+01   9.301178e-01
  4.005229e-02    4.945153e+01   8.927627e-01
  4.153341e-02    4.899311e+01   8.958477e-01
  4.301454e-02    4.690451e+01   7.266928e-01
  4.449567e-02    4.821815e+01   8.963913e-01
  4.597679e-02    5.046844e+01   8.469051e-01
  4.745792e-02    4.714100e+01   7.504415e-01
  4.893905e-02    4.628258e+01   6.798476e-01
  5.042018e-02    4.720025e+01   7.671831e-01
  5.190130e-02    4.584669e+01   6.280937e-01
  5.338243e-02    4.720570e+01   7.731177e-01
  5.486356e-02    4.628109e+01   6.832614e-01
  5.634469e-02    4.554346e+01   6.864855e-01
  5.782581e-02    4.558776e+01   6.609203e-01
  5.930694e-02    4.520272e+01   6.219745e-01
  6.078807e-02    4.573827e+01   7.131574e-01
  6.226920e-02    4.503114e+01   6.756011e-01
  6.375032e-02    4.363069e+01   6.048110e-01
  6.523145e-02    4.498712e+01   6.240608e-01
  6.671258e-02    4.435606e+01   5.838406e-01
  6.819370e-02    4.321969e+01   6.190401e-01
  6.967483e-02    4.413668e+01   5.770308e-01
  7.115596e-02    4.431916e+01   5.777268e-01
  7.263709e-02    4.446274e+01   6.300482e-01
  7.411821e-02    4.241943e+01   5.865437e-01
  7.559934e-02    4.266306e+01   5.487607e-01
