# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080441_M_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.432247e+03   8.180291e+01
  1.487312e-02    1.105614e+03   6.234423e+01
  1.635425e-02    1.289420e+03   5.200442e+01
  1.783537e-02    1.132548e+03   4.375648e+01
  1.931650e-02    1.050745e+03   2.525739e+01
  2.079763e-02    1.016526e+03   1.550952e+01
  2.227876e-02    9.571724e+02   1.297155e+01
  2.375988e-02    8.917646e+02   1.098827e+01
  2.524101e-02    8.508065e+02   9.078061e+00
  2.672214e-02    8.105309e+02   7.960390e+00
  2.820327e-02    7.875937e+02   6.097773e+00
  2.968439e-02    7.701674e+02   7.490311e+00
  3.116552e-02    7.570837e+02   6.412392e+00
  3.264665e-02    7.315398e+02   5.883529e+00
  3.412778e-02    7.296589e+02   6.484424e+00
  3.560890e-02    7.087310e+02   5.346610e+00
  3.709003e-02    6.943100e+02   5.695140e+00
  3.857116e-02    6.958921e+02   5.145169e+00
  4.005229e-02    7.006989e+02   5.938793e+00
  4.153341e-02    6.811893e+02   4.857189e+00
  4.301454e-02    6.727135e+02   4.877234e+00
  4.449567e-02    6.741588e+02   4.885394e+00
  4.597679e-02    6.771115e+02   4.842328e+00
  4.745792e-02    6.653087e+02   5.336108e+00
  4.893905e-02    6.508505e+02   4.343658e+00
  5.042018e-02    6.624036e+02   5.296938e+00
  5.190130e-02    6.527192e+02   4.629021e+00
  5.338243e-02    6.526577e+02   3.997164e+00
  5.486356e-02    6.494484e+02   4.212026e+00
  5.634469e-02    6.315088e+02   4.274163e+00
  5.782581e-02    6.400867e+02   4.367885e+00
  5.930694e-02    6.384688e+02   4.134070e+00
  6.078807e-02    6.335151e+02   4.595644e+00
  6.226920e-02    6.325108e+02   3.401257e+00
  6.375032e-02    6.334017e+02   4.128741e+00
  6.523145e-02    6.308092e+02   3.756553e+00
  6.671258e-02    6.233462e+02   4.035253e+00
  6.819370e-02    6.282068e+02   3.737299e+00
  6.967483e-02    6.232228e+02   3.674109e+00
  7.115596e-02    6.219487e+02   3.483127e+00
  7.263709e-02    6.249146e+02   3.811986e+00
  7.411821e-02    6.215094e+02   4.100740e+00
  7.559934e-02    6.232319e+02   3.753328e+00
  7.708047e-02    6.223416e+02   3.595613e+00
  7.856160e-02    6.134365e+02   3.506817e+00
  8.004272e-02    6.229082e+02   3.457510e+00
  8.152385e-02    6.149843e+02   3.656325e+00
  8.300498e-02    6.219854e+02   3.590686e+00
  8.448611e-02    6.160733e+02   3.615306e+00
  8.596723e-02    6.178928e+02   3.732511e+00
  8.744836e-02    6.153050e+02   3.080733e+00
  8.892949e-02    6.172262e+02   3.381011e+00
  9.041061e-02    6.111298e+02   3.506785e+00
  9.189174e-02    6.148856e+02   3.317325e+00
  9.337287e-02    6.089549e+02   3.561976e+00
  9.485400e-02    6.086595e+02   3.625166e+00
  9.633512e-02    6.138882e+02   3.675921e+00
  9.781625e-02    6.078368e+02   3.486960e+00
