# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080446_R_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.881017e+03   1.084173e+02
  1.487312e-02    1.299036e+03   6.549535e+01
  1.635425e-02    1.384202e+03   7.977726e+01
  1.783537e-02    1.052553e+03   4.710948e+01
  1.931650e-02    8.863116e+02   2.819300e+01
  2.079763e-02    8.277596e+02   1.663800e+01
  2.227876e-02    7.388785e+02   1.156712e+01
  2.375988e-02    6.452676e+02   9.881466e+00
  2.524101e-02    6.040108e+02   8.629296e+00
  2.672214e-02    5.619052e+02   5.906021e+00
  2.820327e-02    5.317342e+02   6.082962e+00
  2.968439e-02    5.119683e+02   5.226268e+00
  3.116552e-02    4.988165e+02   4.639190e+00
  3.264665e-02    4.718389e+02   3.976935e+00
  3.412778e-02    4.700045e+02   4.163673e+00
  3.560890e-02    4.534378e+02   3.872925e+00
  3.709003e-02    4.394842e+02   3.617766e+00
  3.857116e-02    4.361640e+02   3.152859e+00
  4.005229e-02    4.389368e+02   4.139758e+00
  4.153341e-02    4.192068e+02   3.336401e+00
  4.301454e-02    4.102308e+02   3.174164e+00
  4.449567e-02    4.125721e+02   3.523623e+00
  4.597679e-02    4.121010e+02   3.196464e+00
  4.745792e-02    4.038517e+02   3.610196e+00
  4.893905e-02    3.918048e+02   2.886415e+00
  5.042018e-02    3.979202e+02   3.032645e+00
  5.190130e-02    3.927046e+02   2.893937e+00
  5.338243e-02    3.935146e+02   3.177009e+00
  5.486356e-02    3.907546e+02   2.975743e+00
  5.634469e-02    3.776723e+02   2.623590e+00
  5.782581e-02    3.792350e+02   2.993780e+00
  5.930694e-02    3.825496e+02   2.555955e+00
  6.078807e-02    3.772271e+02   2.933409e+00
  6.226920e-02    3.770497e+02   2.452808e+00
  6.375032e-02    3.761873e+02   2.715325e+00
  6.523145e-02    3.738308e+02   2.527846e+00
  6.671258e-02    3.730469e+02   2.723995e+00
  6.819370e-02    3.697391e+02   2.447557e+00
  6.967483e-02    3.709238e+02   2.758675e+00
  7.115596e-02    3.711395e+02   2.287874e+00
  7.263709e-02    3.704656e+02   2.434617e+00
  7.411821e-02    3.673988e+02   2.522595e+00
  7.559934e-02    3.692893e+02   2.448130e+00
  7.708047e-02    3.673493e+02   2.351983e+00
  7.856160e-02    3.644140e+02   2.261135e+00
  8.004272e-02    3.655469e+02   2.458988e+00
  8.152385e-02    3.625429e+02   2.511716e+00
  8.300498e-02    3.690258e+02   2.387614e+00
  8.448611e-02    3.633213e+02   2.338968e+00
  8.596723e-02    3.601213e+02   2.203177e+00
  8.744836e-02    3.639364e+02   2.254340e+00
  8.892949e-02    3.626532e+02   2.312361e+00
  9.041061e-02    3.575032e+02   2.009371e+00
  9.189174e-02    3.655111e+02   2.094860e+00
  9.337287e-02    3.622348e+02   2.216696e+00
  9.485400e-02    3.579911e+02   2.300998e+00
  9.633512e-02    3.596297e+02   2.104069e+00
  9.781625e-02    3.575749e+02   2.098659e+00
  9.929738e-02    3.549420e+02   2.052624e+00
  1.007785e-01    3.569580e+02   2.182462e+00
  1.022596e-01    3.564481e+02   1.855220e+00
  1.037408e-01    3.537950e+02   2.041476e+00
  1.052219e-01    3.533106e+02   1.906733e+00
  1.067030e-01    3.518836e+02   2.002146e+00
  1.081841e-01    3.553083e+02   2.005386e+00
  1.096653e-01    3.537914e+02   2.049238e+00
  1.111464e-01    3.535085e+02   2.151135e+00
  1.126275e-01    3.549536e+02   2.029284e+00
  1.141087e-01    3.534597e+02   1.924737e+00
  1.155898e-01    3.525686e+02   1.957574e+00
  1.170709e-01    3.534113e+02   1.819309e+00
  1.185520e-01    3.521365e+02   1.893349e+00
  1.200332e-01    3.482224e+02   1.915355e+00
  1.215143e-01    3.475327e+02   1.825230e+00
  1.229954e-01    3.491482e+02   1.872360e+00
  1.244765e-01    3.479782e+02   1.833534e+00
  1.259577e-01    3.464078e+02   1.959173e+00
  1.274388e-01    3.451838e+02   2.104307e+00
  1.289199e-01    3.448252e+02   1.977233e+00
  1.304011e-01    3.490946e+02   2.119966e+00
  1.318822e-01    3.471761e+02   2.005886e+00
  1.333633e-01    3.440773e+02   1.966016e+00
  1.348444e-01    3.412589e+02   2.285091e+00
  1.363256e-01    3.519129e+02   2.926743e+00
  1.378067e-01    3.493320e+02   2.653723e+00
  1.392878e-01    3.492898e+02   2.690889e+00
  1.407689e-01    3.510356e+02   2.972557e+00
  1.422501e-01    3.475919e+02   2.853687e+00
  1.437312e-01    3.420730e+02   2.720488e+00
  1.452123e-01    3.450509e+02   2.750611e+00
  1.466935e-01    3.409390e+02   3.006264e+00
  1.481746e-01    3.390975e+02   2.871470e+00
  1.496557e-01    3.394994e+02   2.785071e+00
  1.511368e-01    3.330301e+02   3.413864e+00
  1.526180e-01    3.345260e+02   3.101142e+00
