# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080365_P_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    6.308795e+00   1.637230e+00
  1.487312e-02    5.524976e+00   1.684940e+00
  1.635425e-02    2.758292e+00   4.201138e-01
  1.783537e-02    2.383096e+00   4.140759e-01
  1.931650e-02    1.875687e+00   3.283984e-01
  2.079763e-02    1.267208e+00   1.488251e-01
  2.227876e-02    1.341074e+00   1.421112e-01
  2.375988e-02    1.135258e+00   1.656213e-01
  2.524101e-02    1.020258e+00   1.455162e-01
  2.672214e-02    8.650355e-01   1.234140e-01
  2.820327e-02    6.338645e-01   1.027604e-01
  2.968439e-02    6.891456e-01   9.440220e-02
  3.116552e-02    4.631778e-01   8.540498e-02
  3.264665e-02    6.370613e-01   1.065119e-01
  3.412778e-02    5.269593e-01   9.220375e-02
  3.560890e-02    6.675228e-01   1.005468e-01
  3.709003e-02    4.943798e-01   8.944970e-02
  3.857116e-02    4.131441e-01   6.311093e-02
  4.005229e-02    4.831510e-01   8.602058e-02
  4.153341e-02    3.375789e-01   5.822124e-02
  4.301454e-02    3.785096e-01   6.217806e-02
  4.449567e-02    4.157409e-01   6.815482e-02
  4.597679e-02    3.988234e-01   5.921598e-02
  4.745792e-02    4.150918e-01   6.081356e-02
  4.893905e-02    5.058805e-01   6.547051e-02
  5.042018e-02    4.434424e-01   6.799638e-02
  5.190130e-02    2.891006e-01   5.016561e-02
  5.338243e-02    2.790900e-01   4.868362e-02
  5.486356e-02    3.519527e-01   5.706552e-02
  5.634469e-02    3.751770e-01   4.953614e-02
  5.782581e-02    2.617746e-01   4.637181e-02
  5.930694e-02    3.070647e-01   4.528065e-02
  6.078807e-02    2.431169e-01   4.264695e-02
  6.226920e-02    2.697262e-01   4.765051e-02
  6.375032e-02    4.495579e-01   6.057448e-02
  6.523145e-02    2.890140e-01   5.439689e-02
  6.671258e-02    3.461239e-01   4.582607e-02
  6.819370e-02    2.786765e-01   4.615311e-02
  6.967483e-02    2.129805e-01   3.725634e-02
  7.115596e-02    2.747259e-01   4.127758e-02
  7.263709e-02    2.799549e-01   4.119882e-02
  7.411821e-02    2.256136e-01   3.937320e-02
  7.559934e-02    2.917783e-01   4.372173e-02
  7.708047e-02    2.228918e-01   3.761461e-02
  7.856160e-02    2.000469e-01   3.461134e-02
  8.004272e-02    2.834045e-01   3.899023e-02
  8.152385e-02    2.382652e-01   3.707646e-02
  8.300498e-02    2.206199e-01   3.329939e-02
  8.448611e-02    1.905597e-01   3.106930e-02
  8.596723e-02    2.406510e-01   3.402200e-02
  8.744836e-02    1.787974e-01   3.033040e-02
  8.892949e-02    1.785039e-01   3.070160e-02
  9.041061e-02    2.246160e-01   3.291023e-02
  9.189174e-02    1.382490e-01   2.780700e-02
  9.337287e-02    2.007174e-01   3.066353e-02
  9.485400e-02    2.425280e-01   3.301851e-02
  9.633512e-02    1.549119e-01   2.758478e-02
  9.781625e-02    1.839940e-01   3.138159e-02
  9.929738e-02    1.893511e-01   3.295467e-02
  1.007785e-01    2.124017e-01   3.055317e-02
  1.022596e-01    1.728476e-01   2.896234e-02
  1.037408e-01    1.794818e-01   2.972707e-02
  1.052219e-01    2.572360e-01   3.585099e-02
  1.067030e-01    2.048731e-01   2.888423e-02
  1.081841e-01    2.040213e-01   2.907492e-02
  1.096653e-01    2.102676e-01   3.411749e-02
  1.111464e-01    1.636996e-01   2.664491e-02
  1.126275e-01    1.803838e-01   2.546464e-02
  1.141087e-01    1.429253e-01   2.435594e-02
  1.155898e-01    1.332447e-01   2.320517e-02
  1.170709e-01    2.018847e-01   3.024433e-02
  1.185520e-01    2.348587e-01   3.053606e-02
  1.200332e-01    1.287637e-01   2.107165e-02
  1.215143e-01    1.228972e-01   2.229884e-02
  1.229954e-01    1.665259e-01   2.558999e-02
  1.244765e-01    1.685598e-01   2.711391e-02
  1.259577e-01    1.394318e-01   2.345549e-02
  1.274388e-01    1.286428e-01   2.293115e-02
  1.289199e-01    1.260983e-01   2.315189e-02
  1.304011e-01    1.255080e-01   2.364637e-02
  1.318822e-01    1.465977e-01   2.461681e-02
  1.333633e-01    1.555354e-01   2.674173e-02
  1.348444e-01    1.729548e-01   2.863974e-02
  1.363256e-01    1.581995e-01   2.864648e-02
  1.378067e-01    1.551508e-01   2.829333e-02
  1.392878e-01    1.734729e-01   2.921950e-02
  1.407689e-01    2.131027e-01   3.351810e-02
  1.422501e-01    1.421946e-01   2.912068e-02
  1.437312e-01    1.342835e-01   3.131967e-02
  1.452123e-01    1.509766e-01   3.692963e-02
  1.466935e-01    1.332262e-01   3.476933e-02
  1.481746e-01    1.357084e-01   3.094924e-02
  1.496557e-01    1.572508e-01   3.662911e-02
  1.511368e-01    1.922553e-01   4.313385e-02
  1.526180e-01    1.314119e-01   3.312905e-02
  1.540991e-01    9.215445e-02   3.611831e-02
  1.555802e-01    9.504190e-02   3.402147e-02
  1.570613e-01    5.697347e-02   2.500918e-02
  1.585425e-01    1.481695e-01   4.000858e-02
  1.600236e-01    1.297982e-01   4.301481e-02
  1.615047e-01    1.484660e-01   4.188644e-02
  1.629859e-01    7.663566e-02   3.990633e-02
  1.644670e-01    1.421652e-01   4.993618e-02
  1.659481e-01    1.621783e-01   5.647134e-02
  1.674292e-01    7.617238e-02   3.709085e-02
  1.689104e-01    4.119991e-02   2.886463e-02
  1.703915e-01    7.018778e-02   3.960231e-02
  1.718726e-01    5.152294e-02   3.594038e-02
  1.733537e-01    2.058813e-01   7.056400e-02
  1.748349e-01    1.329268e-01   6.289013e-02
  1.763160e-01    1.029993e-04   2.323784e-09
  1.777971e-01    8.970281e-02   6.145393e-02
  1.792783e-01    1.031969e-01   7.021847e-02
  1.807594e-01    1.031570e-04   3.876965e-09
  1.822405e-01    1.032088e-04   4.309701e-09
  1.837216e-01    1.032615e-04   5.017555e-09
  1.852028e-01    1.033111e-04   4.975757e-09
  1.866839e-01    1.033727e-04   7.370855e-09
  1.881650e-01    1.034328e-04   1.122491e-08
  1.896461e-01    3.450743e-01   2.864860e-01
