# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080383_L_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.869553e+01   1.548010e+00
  1.487312e-02    1.481265e+01   1.226729e+00
  1.635425e-02    1.794398e+01   1.195760e+00
  1.783537e-02    1.541642e+01   8.509175e-01
  1.931650e-02    1.370482e+01   7.530565e-01
  2.079763e-02    1.264960e+01   5.626547e-01
  2.227876e-02    1.151604e+01   4.485119e-01
  2.375988e-02    1.046713e+01   4.947846e-01
  2.524101e-02    1.041804e+01   4.155569e-01
  2.672214e-02    9.497945e+00   3.370835e-01
  2.820327e-02    9.156902e+00   3.751974e-01
  2.968439e-02    7.924646e+00   3.737906e-01
  3.116552e-02    8.246383e+00   4.243574e-01
  3.264665e-02    7.977732e+00   3.741464e-01
  3.412778e-02    7.389718e+00   2.970405e-01
  3.560890e-02    7.488992e+00   3.290084e-01
  3.709003e-02    7.211931e+00   3.437875e-01
  3.857116e-02    7.260220e+00   2.654330e-01
  4.005229e-02    7.187380e+00   3.151537e-01
  4.153341e-02    6.619514e+00   2.470161e-01
  4.301454e-02    6.700644e+00   2.727142e-01
  4.449567e-02    6.640121e+00   2.886279e-01
  4.597679e-02    7.463931e+00   3.046952e-01
  4.745792e-02    7.531223e+00   2.983338e-01
  4.893905e-02    6.791109e+00   2.673326e-01
  5.042018e-02    6.708470e+00   2.538894e-01
  5.190130e-02    6.439853e+00   2.353273e-01
  5.338243e-02    6.234223e+00   2.592357e-01
  5.486356e-02    6.544980e+00   2.687206e-01
  5.634469e-02    6.809095e+00   2.689514e-01
  5.782581e-02    6.272025e+00   2.411349e-01
  5.930694e-02    6.461810e+00   2.122682e-01
  6.078807e-02    6.232761e+00   2.118010e-01
  6.226920e-02    6.104521e+00   2.130517e-01
  6.375032e-02    6.128075e+00   2.102393e-01
  6.523145e-02    6.385455e+00   1.906762e-01
  6.671258e-02    6.127203e+00   2.005066e-01
  6.819370e-02    5.901927e+00   2.084622e-01
  6.967483e-02    6.207345e+00   2.081351e-01
  7.115596e-02    6.290160e+00   2.193263e-01
  7.263709e-02    6.170080e+00   2.167147e-01
  7.411821e-02    6.250471e+00   2.069976e-01
  7.559934e-02    6.181613e+00   2.130902e-01
  7.708047e-02    6.401304e+00   1.959359e-01
  7.856160e-02    6.332208e+00   1.954674e-01
  8.004272e-02    5.932570e+00   1.948028e-01
  8.152385e-02    6.228563e+00   1.961192e-01
  8.300498e-02    6.271256e+00   1.818651e-01
  8.448611e-02    5.986420e+00   1.864170e-01
  8.596723e-02    6.131820e+00   1.736444e-01
  8.744836e-02    6.092504e+00   1.770052e-01
  8.892949e-02    6.061012e+00   1.720555e-01
  9.041061e-02    6.046809e+00   1.765268e-01
  9.189174e-02    6.437253e+00   1.763853e-01
  9.337287e-02    5.921324e+00   1.804205e-01
  9.485400e-02    5.804239e+00   1.702692e-01
  9.633512e-02    6.128095e+00   1.838948e-01
  9.781625e-02    6.139719e+00   1.789131e-01
  9.929738e-02    6.003136e+00   1.779824e-01
  1.007785e-01    6.044058e+00   1.703462e-01
  1.022596e-01    5.997947e+00   1.742000e-01
  1.037408e-01    5.901227e+00   1.790996e-01
  1.052219e-01    6.239431e+00   1.661546e-01
  1.067030e-01    5.760298e+00   1.565460e-01
  1.081841e-01    5.791015e+00   1.497923e-01
  1.096653e-01    5.880759e+00   1.583579e-01
  1.111464e-01    5.885780e+00   1.628077e-01
  1.126275e-01    5.622087e+00   1.588692e-01
  1.141087e-01    6.112604e+00   1.618912e-01
  1.155898e-01    5.971842e+00   1.521193e-01
  1.170709e-01    5.802811e+00   1.624005e-01
  1.185520e-01    6.061199e+00   1.612194e-01
  1.200332e-01    6.219301e+00   1.572559e-01
  1.215143e-01    5.815519e+00   1.623485e-01
  1.229954e-01    5.694637e+00   1.637321e-01
  1.244765e-01    5.820362e+00   1.449810e-01
  1.259577e-01    5.940012e+00   1.621684e-01
  1.274388e-01    5.870620e+00   1.625322e-01
  1.289199e-01    5.441976e+00   1.454625e-01
  1.304011e-01    5.855725e+00   1.531953e-01
  1.318822e-01    6.024681e+00   1.710351e-01
  1.333633e-01    5.871491e+00   1.746398e-01
  1.348444e-01    5.694810e+00   1.731238e-01
  1.363256e-01    5.840263e+00   1.875608e-01
  1.378067e-01    5.892410e+00   1.777180e-01
  1.392878e-01    5.851840e+00   1.697715e-01
  1.407689e-01    6.154579e+00   1.966405e-01
  1.422501e-01    5.535966e+00   1.842641e-01
  1.437312e-01    5.522069e+00   2.326563e-01
  1.452123e-01    6.179202e+00   1.994817e-01
  1.466935e-01    5.739638e+00   2.184217e-01
  1.481746e-01    5.791766e+00   2.205079e-01
  1.496557e-01    5.972213e+00   2.060746e-01
  1.511368e-01    5.529247e+00   2.052737e-01
  1.526180e-01    5.243531e+00   2.108475e-01
  1.540991e-01    5.636076e+00   2.582000e-01
  1.555802e-01    5.158842e+00   2.248285e-01
  1.570613e-01    5.846933e+00   2.564504e-01
  1.585425e-01    5.873917e+00   2.631904e-01
  1.600236e-01    5.603361e+00   2.765601e-01
  1.615047e-01    6.515157e+00   3.258908e-01
  1.629859e-01    5.296515e+00   3.256248e-01
  1.644670e-01    6.093450e+00   3.049824e-01
  1.659481e-01    5.565092e+00   3.584872e-01
  1.674292e-01    5.686777e+00   2.906916e-01
  1.689104e-01    4.932152e+00   3.485804e-01
  1.703915e-01    5.256899e+00   3.852506e-01
  1.718726e-01    4.808261e+00   4.259039e-01
  1.733537e-01    5.233180e+00   4.490914e-01
  1.748349e-01    5.114229e+00   4.140182e-01
  1.763160e-01    4.318047e+00   2.844586e-01
  1.777971e-01    5.421328e+00   3.976350e-01
  1.792783e-01    4.278826e+00   3.866139e-01
  1.807594e-01    6.769677e+00   6.928031e-01
  1.822405e-01    5.012998e+00   6.687232e-01
  1.837216e-01    6.711998e+00   6.245108e-01
  1.852028e-01    4.935973e+00   6.554388e-01
  1.866839e-01    4.548398e+00   6.339819e-01
  1.881650e-01    6.826565e+00   1.350287e+00
  1.896461e-01    5.175079e+00   2.162796e+00
