# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080364_O_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    6.462653e+00   1.608899e+00
  1.487312e-02    6.572816e+00   1.667278e+00
  1.635425e-02    2.576431e+00   3.180251e-01
  1.783537e-02    1.794680e+00   2.876396e-01
  1.931650e-02    2.075752e+00   3.230215e-01
  2.079763e-02    1.689604e+00   2.105245e-01
  2.227876e-02    1.128219e+00   1.553427e-01
  2.375988e-02    1.077533e+00   1.486930e-01
  2.524101e-02    8.436865e-01   1.252681e-01
  2.672214e-02    1.068543e+00   1.243602e-01
  2.820327e-02    7.839793e-01   1.377716e-01
  2.968439e-02    7.875917e-01   1.230767e-01
  3.116552e-02    7.171231e-01   9.869761e-02
  3.264665e-02    4.550659e-01   8.081035e-02
  3.412778e-02    5.137830e-01   7.795209e-02
  3.560890e-02    6.007761e-01   8.656017e-02
  3.709003e-02    5.070494e-01   7.582533e-02
  3.857116e-02    4.006277e-01   6.287714e-02
  4.005229e-02    4.006740e-01   6.711324e-02
  4.153341e-02    4.682195e-01   7.136616e-02
  4.301454e-02    4.341594e-01   6.875945e-02
  4.449567e-02    3.091643e-01   5.848059e-02
  4.597679e-02    3.272576e-01   5.748523e-02
  4.745792e-02    3.746085e-01   6.810267e-02
  4.893905e-02    3.279188e-01   5.431442e-02
  5.042018e-02    4.337999e-01   5.911398e-02
  5.190130e-02    2.981318e-01   5.050201e-02
  5.338243e-02    2.790909e-01   5.172068e-02
  5.486356e-02    3.607453e-01   5.155601e-02
  5.634469e-02    3.588719e-01   5.181548e-02
  5.782581e-02    2.617755e-01   4.798995e-02
  5.930694e-02    2.471683e-01   4.029685e-02
  6.078807e-02    2.666383e-01   5.266260e-02
  6.226920e-02    3.146630e-01   5.024261e-02
  6.375032e-02    2.398077e-01   4.135352e-02
  6.523145e-02    2.095585e-01   3.757129e-02
  6.671258e-02    2.307838e-01   4.090297e-02
  6.819370e-02    2.200282e-01   3.985898e-02
  6.967483e-02    2.795048e-01   4.018363e-02
  7.115596e-02    1.742528e-01   3.390114e-02
  7.263709e-02    2.481536e-01   3.898082e-02
  7.411821e-02    2.513855e-01   3.942819e-02
  7.559934e-02    2.669532e-01   3.915197e-02
  7.708047e-02    1.988065e-01   3.545709e-02
  7.856160e-02    2.000487e-01   3.864431e-02
  8.004272e-02    2.371507e-01   3.637441e-02
  8.152385e-02    1.608619e-01   3.199141e-02
  8.300498e-02    1.866946e-01   3.350516e-02
  8.448611e-02    2.558639e-01   4.051689e-02
  8.596723e-02    1.903035e-01   3.154717e-02
  8.744836e-02    2.491932e-01   3.463972e-02
  8.892949e-02    2.204818e-01   3.446279e-02
  9.041061e-02    2.663880e-01   3.762501e-02
  9.189174e-02    2.866292e-01   3.562173e-02
  9.337287e-02    2.573018e-01   3.396806e-02
  9.485400e-02    1.891935e-01   2.908885e-02
  9.633512e-02    1.998578e-01   3.253907e-02
  9.781625e-02    1.604164e-01   2.704406e-02
  9.929738e-02    1.893511e-01   3.295369e-02
  1.007785e-01    1.935316e-01   3.113904e-02
  1.022596e-01    2.082816e-01   2.861147e-02
  1.037408e-01    1.889233e-01   3.020509e-02
  1.052219e-01    1.850585e-01   3.378419e-02
  1.067030e-01    1.482357e-01   2.805531e-02
  1.081841e-01    2.167671e-01   3.082788e-02
  1.096653e-01    1.839942e-01   2.727530e-02
  1.111464e-01    1.938368e-01   2.949414e-02
  1.126275e-01    1.271182e-01   2.146255e-02
  1.141087e-01    1.303228e-01   2.276716e-02
  1.155898e-01    1.534186e-01   2.575935e-02
  1.170709e-01    2.183557e-01   2.918652e-02
  1.185520e-01    1.644303e-01   2.402024e-02
  1.200332e-01    1.755519e-01   2.697430e-02
  1.215143e-01    1.664704e-01   2.619143e-02
  1.229954e-01    1.942640e-01   2.811518e-02
  1.244765e-01    1.525164e-01   2.564884e-02
  1.259577e-01    2.110894e-01   3.054348e-02
  1.274388e-01    1.672047e-01   2.464700e-02
  1.289199e-01    1.536594e-01   2.417452e-02
  1.304011e-01    1.471296e-01   2.507430e-02
  1.318822e-01    1.554780e-01   2.818682e-02
  1.333633e-01    1.644177e-01   2.797706e-02
  1.348444e-01    1.136902e-01   2.251770e-02
  1.363256e-01    1.878430e-01   3.112464e-02
  1.378067e-01    1.603190e-01   2.862310e-02
  1.392878e-01    1.463849e-01   2.950957e-02
  1.407689e-01    1.267509e-01   2.679965e-02
  1.422501e-01    1.545505e-01   3.005362e-02
  1.437312e-01    1.678279e-01   3.241415e-02
  1.452123e-01    1.725305e-01   3.971094e-02
  1.466935e-01    1.480168e-01   3.265612e-02
  1.481746e-01    2.075016e-01   4.007683e-02
  1.496557e-01    1.223282e-01   3.097868e-02
  1.511368e-01    1.223807e-01   3.341826e-02
  1.526180e-01    1.314128e-01   3.574007e-02
  1.540991e-01    1.228358e-01   3.361512e-02
  1.555802e-01    8.449318e-02   3.261388e-02
  1.570613e-01    1.252188e-01   3.576173e-02
  1.585425e-01    9.881508e-02   3.793909e-02
  1.600236e-01    1.168275e-01   3.707463e-02
  1.615047e-01    8.102805e-02   3.210298e-02
  1.629859e-01    1.225531e-01   4.114285e-02
  1.644670e-01    1.579513e-01   5.644531e-02
  1.659481e-01    1.261601e-01   4.521319e-02
  1.674292e-01    9.519171e-02   4.927743e-02
  1.689104e-01    1.644914e-01   5.399617e-02
  1.703915e-01    4.682612e-02   3.272619e-02
  1.718726e-01    1.800732e-01   6.266107e-02
  1.733537e-01    1.764844e-01   6.649110e-02
  1.748349e-01    9.972082e-02   5.546350e-02
  1.763160e-01    7.932529e-02   5.462237e-02
  1.777971e-01    8.970281e-02   6.145582e-02
  1.792783e-01    1.031969e-01   7.022175e-02
  1.807594e-01    6.456982e-02   6.339194e-02
  1.822405e-01    2.212501e-01   1.563482e-01
  1.837216e-01    1.032615e-04   5.017555e-09
  1.852028e-01    2.296605e-01   1.454961e-01
  1.866839e-01    3.101904e-01   1.522914e-01
  1.881650e-01    1.034328e-04   1.122491e-08
  1.896461e-01    1.035016e-04   1.410226e-08
