# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080374_C_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    8.539934e+00   1.041522e+00
  1.487312e-02    8.430351e+00   7.210644e-01
  1.635425e-02    8.092976e+00   6.864282e-01
  1.783537e-02    8.590829e+00   6.074985e-01
  1.931650e-02    7.802743e+00   4.852825e-01
  2.079763e-02    8.270038e+00   4.926159e-01
  2.227876e-02    8.493345e+00   4.330864e-01
  2.375988e-02    8.042756e+00   3.506376e-01
  2.524101e-02    8.044061e+00   3.681651e-01
  2.672214e-02    7.360907e+00   3.348526e-01
  2.820327e-02    7.922639e+00   3.280703e-01
  2.968439e-02    8.039496e+00   3.473899e-01
  3.116552e-02    7.708575e+00   3.219564e-01
  3.264665e-02    7.795730e+00   3.470269e-01
  3.412778e-02    7.244822e+00   2.868596e-01
  3.560890e-02    7.408896e+00   3.293644e-01
  3.709003e-02    7.161232e+00   2.931280e-01
  3.857116e-02    6.734480e+00   2.738489e-01
  4.005229e-02    7.906118e+00   3.190426e-01
  4.153341e-02    7.250980e+00   2.740892e-01
  4.301454e-02    7.446397e+00   3.079423e-01
  4.449567e-02    7.109087e+00   2.565132e-01
  4.597679e-02    7.187868e+00   2.719589e-01
  4.745792e-02    7.278158e+00   2.713707e-01
  4.893905e-02    7.193892e+00   2.762267e-01
  5.042018e-02    7.585583e+00   3.044815e-01
  5.190130e-02    7.171449e+00   2.609167e-01
  5.338243e-02    7.088703e+00   2.538659e-01
  5.486356e-02    7.064003e+00   2.449001e-01
  5.634469e-02    7.265752e+00   2.475395e-01
  5.782581e-02    7.118181e+00   2.452555e-01
  5.930694e-02    7.218059e+00   2.258667e-01
  6.078807e-02    6.938356e+00   2.321923e-01
  6.226920e-02    6.958405e+00   2.389998e-01
  6.375032e-02    7.057024e+00   2.429798e-01
  6.523145e-02    7.216142e+00   2.199160e-01
  6.671258e-02    6.968591e+00   1.914217e-01
  6.819370e-02    7.133631e+00   2.253443e-01
  6.967483e-02    7.052289e+00   2.252464e-01
  7.115596e-02    7.161002e+00   2.269786e-01
  7.263709e-02    7.505870e+00   2.135353e-01
  7.411821e-02    7.010837e+00   2.018237e-01
  7.559934e-02    6.982244e+00   2.066397e-01
  7.708047e-02    7.003497e+00   2.070739e-01
  7.856160e-02    7.119947e+00   2.214749e-01
  8.004272e-02    7.036976e+00   2.120702e-01
  8.152385e-02    7.050305e+00   2.059772e-01
  8.300498e-02    6.825434e+00   2.127693e-01
  8.448611e-02    6.503429e+00   1.807752e-01
  8.596723e-02    6.612967e+00   2.018275e-01
  8.744836e-02    6.644891e+00   1.840590e-01
  8.892949e-02    6.722214e+00   1.834024e-01
  9.041061e-02    6.605539e+00   1.743054e-01
  9.189174e-02    6.810798e+00   1.940292e-01
  9.337287e-02    6.744445e+00   1.963080e-01
  9.485400e-02    6.672208e+00   1.844907e-01
  9.633512e-02    6.752391e+00   1.918726e-01
  9.781625e-02    7.063976e+00   1.782490e-01
  9.929738e-02    6.876672e+00   1.833251e-01
  1.007785e-01    6.949959e+00   1.870227e-01
  1.022596e-01    7.012370e+00   1.883623e-01
  1.037408e-01    7.048424e+00   1.911626e-01
  1.052219e-01    6.825929e+00   1.755079e-01
  1.067030e-01    6.962901e+00   1.759507e-01
  1.081841e-01    6.844699e+00   1.803706e-01
  1.096653e-01    7.203164e+00   1.783725e-01
  1.111464e-01    6.721071e+00   1.697418e-01
  1.126275e-01    6.650618e+00   1.664650e-01
  1.141087e-01    6.873003e+00   1.725459e-01
  1.155898e-01    7.109719e+00   1.706897e-01
  1.170709e-01    6.535883e+00   1.574640e-01
  1.185520e-01    7.047269e+00   1.681240e-01
  1.200332e-01    6.706707e+00   1.581931e-01
  1.215143e-01    6.837592e+00   1.747661e-01
  1.229954e-01    6.927088e+00   1.790558e-01
  1.244765e-01    6.931485e+00   1.782415e-01
  1.259577e-01    6.799960e+00   1.574067e-01
  1.274388e-01    6.641942e+00   1.626646e-01
  1.289199e-01    6.682369e+00   1.744135e-01
  1.304011e-01    6.859069e+00   1.915467e-01
  1.318822e-01    6.841586e+00   1.756312e-01
  1.333633e-01    6.728675e+00   1.771485e-01
  1.348444e-01    6.638182e+00   2.160919e-01
  1.363256e-01    6.872931e+00   1.873342e-01
  1.378067e-01    6.445469e+00   2.003453e-01
  1.392878e-01    6.523718e+00   1.942226e-01
  1.407689e-01    6.586379e+00   1.999848e-01
  1.422501e-01    6.672817e+00   2.179776e-01
  1.437312e-01    6.622456e+00   2.275726e-01
  1.452123e-01    6.682161e+00   2.219440e-01
  1.466935e-01    6.508869e+00   2.296561e-01
  1.481746e-01    6.182670e+00   2.190978e-01
  1.496557e-01    6.373853e+00   2.343661e-01
  1.511368e-01    6.149431e+00   2.411823e-01
  1.526180e-01    6.350395e+00   2.444290e-01
  1.540991e-01    6.423695e+00   2.654038e-01
  1.555802e-01    6.593612e+00   2.778644e-01
  1.570613e-01    6.131317e+00   2.735808e-01
  1.585425e-01    6.096041e+00   2.880055e-01
  1.600236e-01    6.381606e+00   2.888309e-01
  1.615047e-01    6.016067e+00   2.944117e-01
  1.629859e-01    6.720143e+00   3.509804e-01
  1.644670e-01    6.661748e+00   3.301692e-01
  1.659481e-01    6.069372e+00   3.236526e-01
  1.674292e-01    6.086183e+00   3.510655e-01
  1.689104e-01    5.959684e+00   3.620254e-01
  1.703915e-01    6.074639e+00   3.989779e-01
  1.718726e-01    6.556717e+00   3.588305e-01
  1.733537e-01    5.615372e+00   3.986380e-01
  1.748349e-01    6.210135e+00   3.796960e-01
  1.763160e-01    6.259187e+00   5.146618e-01
  1.777971e-01    6.183002e+00   5.064527e-01
  1.792783e-01    6.907976e+00   6.708222e-01
  1.807594e-01    5.931527e+00   6.316223e-01
  1.822405e-01    5.897645e+00   6.032230e-01
  1.837216e-01    6.023588e+00   8.463110e-01
  1.852028e-01    6.313453e+00   7.815598e-01
  1.866839e-01    6.409106e+00   7.837189e-01
  1.881650e-01    5.171640e+00   2.975461e-01
  1.896461e-01    3.795058e+00   1.249212e+00
