# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080358_I_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    6.385724e+00   1.841953e+00
  1.487312e-02    5.334478e+00   1.598863e+00
  1.635425e-02    2.091458e+00   3.412575e-01
  1.783537e-02    2.059454e+00   2.199638e-01
  1.931650e-02    1.925695e+00   2.726018e-01
  2.079763e-02    1.489525e+00   2.028703e-01
  2.227876e-02    1.234654e+00   1.735248e-01
  2.375988e-02    1.154490e+00   1.371297e-01
  2.524101e-02    9.614065e-01   1.467548e-01
  2.672214e-02    6.615149e-01   1.062489e-01
  2.820327e-02    5.838301e-01   9.811717e-02
  2.968439e-02    6.399324e-01   9.856749e-02
  3.116552e-02    4.781094e-01   7.724740e-02
  3.264665e-02    3.944063e-01   8.277277e-02
  3.412778e-02    5.401251e-01   7.783490e-02
  3.560890e-02    2.804114e-01   5.840203e-02
  3.709003e-02    5.830929e-01   8.141857e-02
  3.857116e-02    4.632133e-01   7.291581e-02
  4.005229e-02    4.831474e-01   7.384381e-02
  4.153341e-02    4.899932e-01   7.780267e-02
  4.301454e-02    3.006018e-01   5.777562e-02
  4.449567e-02    3.837681e-01   6.594377e-02
  4.597679e-02    3.988265e-01   6.591301e-02
  4.745792e-02    3.442397e-01   5.760744e-02
  4.893905e-02    3.466538e-01   6.091912e-02
  5.042018e-02    2.795967e-01   5.365138e-02
  5.190130e-02    4.606978e-01   6.236840e-02
  5.338243e-02    3.662758e-01   5.566962e-02
  5.486356e-02    3.167691e-01   5.751625e-02
  5.634469e-02    3.425659e-01   5.518137e-02
  5.782581e-02    2.792202e-01   4.871748e-02
  5.930694e-02    2.920925e-01   4.722284e-02
  6.078807e-02    2.744743e-01   4.674391e-02
  6.226920e-02    2.847044e-01   4.699337e-02
  6.375032e-02    3.147171e-01   4.677235e-02
  6.523145e-02    2.601177e-01   4.137113e-02
  6.671258e-02    2.511373e-01   4.177561e-02
  6.819370e-02    2.713441e-01   4.221047e-02
  6.967483e-02    2.528944e-01   3.797573e-02
  7.115596e-02    2.814233e-01   4.042001e-02
  7.263709e-02    2.290741e-01   4.022553e-02
  7.411821e-02    2.385006e-01   4.197831e-02
  7.559934e-02    1.862788e-01   3.858425e-02
  7.708047e-02    2.650441e-01   4.371443e-02
  7.856160e-02    2.303397e-01   3.289367e-02
  8.004272e-02    1.966791e-01   3.448353e-02
  8.152385e-02    2.263571e-01   3.655538e-02
  8.300498e-02    2.658555e-01   3.702218e-02
  8.448611e-02    2.340940e-01   3.496451e-02
  8.596723e-02    2.238679e-01   3.230318e-02
  8.744836e-02    2.925155e-01   4.005727e-02
  8.892949e-02    2.257284e-01   3.468596e-02
  9.041061e-02    2.350590e-01   3.417383e-02
  9.189174e-02    2.661656e-01   4.118584e-02
  9.337287e-02    2.058625e-01   3.260228e-02
  9.485400e-02    2.425289e-01   3.510722e-02
  9.633512e-02    2.348179e-01   4.077074e-02
  9.781625e-02    2.594370e-01   3.571951e-02
  9.929738e-02    1.650872e-01   2.861294e-02
  1.007785e-01    2.312737e-01   3.276905e-02
  1.022596e-01    1.507004e-01   2.630867e-02
  1.037408e-01    2.408503e-01   3.513895e-02
  1.052219e-01    2.346784e-01   3.139543e-02
  1.067030e-01    2.135881e-01   3.238430e-02
  1.081841e-01    2.295128e-01   3.302198e-02
  1.096653e-01    1.971311e-01   3.121126e-02
  1.111464e-01    1.378685e-01   2.511840e-02
  1.126275e-01    1.721916e-01   2.939742e-02
  1.141087e-01    1.219210e-01   2.134837e-02
  1.155898e-01    1.695555e-01   2.401210e-02
  1.170709e-01    1.689396e-01   2.626945e-02
  1.185520e-01    2.074695e-01   2.733282e-02
  1.200332e-01    1.950455e-01   2.673646e-02
  1.215143e-01    1.506255e-01   2.470683e-02
  1.229954e-01    2.140775e-01   3.055545e-02
  1.244765e-01    1.444934e-01   2.316806e-02
  1.259577e-01    1.633177e-01   2.612089e-02
  1.274388e-01    1.800609e-01   2.882287e-02
  1.289199e-01    2.009093e-01   2.887112e-02
  1.304011e-01    1.644265e-01   2.536604e-02
  1.318822e-01    1.821118e-01   2.672994e-02
  1.333633e-01    1.999447e-01   2.908024e-02
