# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080332_mask_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    2.982591e+03   2.278917e+02
  1.487312e-02    1.865203e+03   1.356223e+02
  1.635425e-02    1.916974e+03   1.404963e+02
  1.783537e-02    1.268236e+03   7.338894e+01
  1.931650e-02    9.337783e+02   4.432968e+01
  2.079763e-02    7.461708e+02   3.041789e+01
  2.227876e-02    5.883185e+02   2.019202e+01
  2.375988e-02    4.339625e+02   1.366870e+01
  2.524101e-02    3.433833e+02   1.156123e+01
  2.672214e-02    2.769499e+02   7.780311e+00
  2.820327e-02    2.264707e+02   6.325225e+00
  2.968439e-02    1.864999e+02   5.065748e+00
  3.116552e-02    1.569203e+02   3.948081e+00
  3.264665e-02    1.279925e+02   2.945671e+00
  3.412778e-02    1.096998e+02   2.582898e+00
  3.560890e-02    9.256448e+01   2.203748e+00
  3.709003e-02    7.751875e+01   1.751508e+00
  3.857116e-02    6.815844e+01   1.494923e+00
  4.005229e-02    5.805282e+01   1.424583e+00
  4.153341e-02    4.927618e+01   9.033835e-01
  4.301454e-02    4.417750e+01   9.669324e-01
  4.449567e-02    3.957427e+01   8.300079e-01
  4.597679e-02    3.476351e+01   8.934538e-01
  4.745792e-02    3.063102e+01   6.859513e-01
  4.893905e-02    2.788570e+01   5.306124e-01
  5.042018e-02    2.380736e+01   5.507553e-01
  5.190130e-02    2.153241e+01   4.961211e-01
  5.338243e-02    2.032444e+01   4.364184e-01
  5.486356e-02    1.782275e+01   4.550402e-01
  5.634469e-02    1.634183e+01   3.985350e-01
  5.782581e-02    1.619037e+01   4.142168e-01
  5.930694e-02    1.397937e+01   3.551544e-01
  6.078807e-02    1.284968e+01   3.505316e-01
  6.226920e-02    1.139261e+01   3.371284e-01
  6.375032e-02    1.090018e+01   3.094986e-01
  6.523145e-02    9.961020e+00   2.716017e-01
  6.671258e-02    9.262051e+00   2.592418e-01
  6.819370e-02    8.790569e+00   2.799468e-01
  6.967483e-02    8.156704e+00   2.385657e-01
  7.115596e-02    7.904567e+00   2.226364e-01
  7.263709e-02    7.359569e+00   1.905115e-01
  7.411821e-02    6.965730e+00   2.069664e-01
  7.559934e-02    6.299535e+00   2.037187e-01
  7.708047e-02    6.190537e+00   1.932426e-01
  7.856160e-02    5.932280e+00   1.917227e-01
  8.004272e-02    5.452645e+00   1.730626e-01
  8.152385e-02    5.371094e+00   1.759655e-01
  8.300498e-02    5.253379e+00   1.630977e-01
  8.448611e-02    4.849000e+00   1.479177e-01
  8.596723e-02    4.666003e+00   1.659607e-01
  8.744836e-02    4.597810e+00   1.624908e-01
  8.892949e-02    4.633658e+00   1.670763e-01
  9.041061e-02    4.307962e+00   1.464407e-01
  9.189174e-02    4.354613e+00   1.431940e-01
  9.337287e-02    3.997281e+00   1.390720e-01
  9.485400e-02    3.917984e+00   1.405723e-01
  9.633512e-02    3.645894e+00   1.373697e-01
