# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080385_N_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.538727e+01   1.085622e+00
  1.487312e-02    1.333615e+01   8.817716e-01
  1.635425e-02    1.403389e+01   1.037343e+00
  1.783537e-02    1.238609e+01   6.735922e-01
  1.931650e-02    1.110390e+01   5.885252e-01
  2.079763e-02    1.087110e+01   5.124835e-01
  2.227876e-02    1.006855e+01   4.398687e-01
  2.375988e-02    9.331905e+00   4.535834e-01
  2.524101e-02    8.671889e+00   3.561563e-01
  2.672214e-02    8.310701e+00   3.609146e-01
  2.820327e-02    8.473054e+00   3.958851e-01
  2.968439e-02    7.694948e+00   3.983777e-01
  3.116552e-02    7.618941e+00   3.485646e-01
  3.264665e-02    7.295226e+00   3.843396e-01
  3.412778e-02    7.745373e+00   3.170613e-01
  3.560890e-02    7.328800e+00   3.529817e-01
  3.709003e-02    6.920412e+00   2.679588e-01
  3.857116e-02    7.936172e+00   3.221894e-01
  4.005229e-02    6.939945e+00   2.744098e-01
  4.153341e-02    6.957023e+00   2.965586e-01
  4.301454e-02    6.900997e+00   2.889853e-01
  4.449567e-02    6.650780e+00   2.773155e-01
  4.597679e-02    6.942478e+00   2.321524e-01
  4.745792e-02    6.620188e+00   2.497908e-01
  4.893905e-02    6.510098e+00   2.647011e-01
  5.042018e-02    7.508474e+00   2.875675e-01
  5.190130e-02    6.584365e+00   2.540699e-01
  5.338243e-02    6.696340e+00   2.200261e-01
  5.486356e-02    6.923250e+00   2.482302e-01
  5.634469e-02    6.580765e+00   2.222040e-01
  5.782581e-02    6.559892e+00   2.560178e-01
  5.930694e-02    6.371958e+00   2.282892e-01
  6.078807e-02    6.460119e+00   2.318533e-01
  6.226920e-02    6.636326e+00   2.071248e-01
  6.375032e-02    6.607533e+00   2.204485e-01
  6.523145e-02    6.464911e+00   1.998332e-01
  6.671258e-02    6.432546e+00   2.345347e-01
  6.819370e-02    6.253841e+00   2.144747e-01
  6.967483e-02    6.174079e+00   2.186251e-01
  7.115596e-02    6.444233e+00   2.104647e-01
  7.263709e-02    6.240049e+00   1.889645e-01
  7.411821e-02    6.379346e+00   2.157634e-01
  7.559934e-02    6.479523e+00   2.175496e-01
  7.708047e-02    6.437435e+00   1.886779e-01
  7.856160e-02    6.223137e+00   2.088711e-01
  8.004272e-02    6.366237e+00   1.961900e-01
  8.152385e-02    6.329792e+00   1.994421e-01
  8.300498e-02    6.395664e+00   1.952710e-01
  8.448611e-02    6.421795e+00   1.810719e-01
  8.596723e-02    6.327635e+00   1.925773e-01
  8.744836e-02    6.130414e+00   1.640176e-01
  8.892949e-02    6.255175e+00   1.675379e-01
  9.041061e-02    6.579429e+00   1.832518e-01
  9.189174e-02    5.812972e+00   1.637005e-01
  9.337287e-02    6.363752e+00   1.657910e-01
  9.485400e-02    6.182460e+00   1.611804e-01
  9.633512e-02    6.113111e+00   1.951382e-01
  9.781625e-02    6.262324e+00   1.825476e-01
  9.929738e-02    6.347697e+00   1.833893e-01
  1.007785e-01    6.355462e+00   1.722803e-01
  1.022596e-01    6.201718e+00   1.579915e-01
  1.037408e-01    6.028693e+00   1.694234e-01
  1.052219e-01    6.266500e+00   1.790128e-01
  1.067030e-01    5.869229e+00   1.588235e-01
  1.081841e-01    6.207390e+00   1.585076e-01
  1.096653e-01    6.060291e+00   1.764878e-01
  1.111464e-01    5.859947e+00   1.565651e-01
  1.126275e-01    6.249040e+00   1.643621e-01
  1.141087e-01    5.810124e+00   1.485297e-01
  1.155898e-01    6.226049e+00   1.534302e-01
  1.170709e-01    6.284662e+00   1.664208e-01
  1.185520e-01    6.084677e+00   1.598687e-01
  1.200332e-01    6.320681e+00   1.522914e-01
  1.215143e-01    6.282979e+00   1.526634e-01
  1.229954e-01    6.300956e+00   1.545123e-01
  1.244765e-01    6.020926e+00   1.529095e-01
  1.259577e-01    5.947974e+00   1.580797e-01
  1.274388e-01    6.153437e+00   1.570818e-01
  1.289199e-01    6.095644e+00   1.550463e-01
  1.304011e-01    5.981143e+00   1.825827e-01
  1.318822e-01    6.162311e+00   1.535909e-01
  1.333633e-01    5.835960e+00   1.679682e-01
  1.348444e-01    5.630601e+00   1.672700e-01
  1.363256e-01    6.146604e+00   1.804041e-01
  1.378067e-01    5.969942e+00   1.897350e-01
  1.392878e-01    6.014392e+00   1.899424e-01
  1.407689e-01    5.976103e+00   1.847776e-01
  1.422501e-01    5.888143e+00   1.903185e-01
  1.437312e-01    6.058844e+00   2.001445e-01
  1.452123e-01    6.445051e+00   2.270443e-01
  1.466935e-01    6.050289e+00   2.177647e-01
  1.481746e-01    5.775811e+00   2.173377e-01
  1.496557e-01    5.745199e+00   2.373662e-01
  1.511368e-01    5.730152e+00   2.170118e-01
  1.526180e-01    6.106510e+00   2.297715e-01
  1.540991e-01    5.932713e+00   2.685617e-01
  1.555802e-01    5.443688e+00   2.837794e-01
  1.570613e-01    5.983437e+00   2.742661e-01
  1.585425e-01    6.416884e+00   2.934757e-01
  1.600236e-01    6.005455e+00   2.789782e-01
  1.615047e-01    5.732800e+00   3.109376e-01
  1.629859e-01    5.771057e+00   3.004838e-01
  1.644670e-01    5.746153e+00   3.679810e-01
  1.659481e-01    5.493053e+00   3.309960e-01
  1.674292e-01    5.401487e+00   3.227363e-01
  1.689104e-01    5.384266e+00   3.153146e-01
  1.703915e-01    5.607359e+00   3.941939e-01
  1.718726e-01    5.451075e+00   3.709846e-01
  1.733537e-01    5.468379e+00   4.710993e-01
  1.748349e-01    5.213860e+00   4.764216e-01
  1.763160e-01    6.179956e+00   4.099772e-01
  1.777971e-01    5.062893e+00   3.855394e-01
  1.792783e-01    5.825383e+00   6.294392e-01
  1.807594e-01    5.867054e+00   7.620240e-01
  1.822405e-01    5.529042e+00   6.407754e-01
  1.837216e-01    5.679383e+00   6.602731e-01
  1.852028e-01    4.247244e+00   9.105008e-01
  1.866839e-01    5.065261e+00   9.454387e-01
  1.881650e-01    6.412854e+00   1.959818e+00
  1.896461e-01    3.450052e+00   7.585609e-01
