# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080444_P_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    5.387083e+02   1.238393e+01
  1.487312e-02    4.521431e+02   1.926539e+01
  1.635425e-02    5.393801e+02   2.646965e+01
  1.783537e-02    4.797625e+02   2.181738e+01
  1.931650e-02    4.447064e+02   1.377921e+01
  2.079763e-02    4.350218e+02   9.064049e+00
  2.227876e-02    4.188134e+02   7.894524e+00
  2.375988e-02    3.832431e+02   6.190663e+00
  2.524101e-02    3.667895e+02   5.147560e+00
  2.672214e-02    3.501858e+02   3.942731e+00
  2.820327e-02    3.496469e+02   3.440393e+00
  2.968439e-02    3.378721e+02   3.911733e+00
  3.116552e-02    3.297059e+02   3.487237e+00
  3.264665e-02    3.193519e+02   3.852141e+00
  3.412778e-02    3.162694e+02   3.217778e+00
  3.560890e-02    3.099722e+02   2.606055e+00
  3.709003e-02    3.045235e+02   2.672004e+00
  3.857116e-02    3.050294e+02   2.847452e+00
  4.005229e-02    3.066655e+02   2.635330e+00
  4.153341e-02    2.991084e+02   2.346751e+00
  4.301454e-02    2.957967e+02   2.262527e+00
  4.449567e-02    2.912274e+02   2.643492e+00
  4.597679e-02    2.961340e+02   2.553721e+00
  4.745792e-02    2.929889e+02   2.766204e+00
  4.893905e-02    2.807304e+02   2.436099e+00
  5.042018e-02    2.921365e+02   2.815120e+00
  5.190130e-02    2.859728e+02   2.691603e+00
  5.338243e-02    2.848560e+02   2.177027e+00
  5.486356e-02    2.854103e+02   2.273134e+00
  5.634469e-02    2.795887e+02   2.337187e+00
  5.782581e-02    2.786559e+02   2.403173e+00
  5.930694e-02    2.799993e+02   2.171319e+00
  6.078807e-02    2.781928e+02   2.152475e+00
  6.226920e-02    2.787107e+02   2.042458e+00
  6.375032e-02    2.777786e+02   2.076279e+00
  6.523145e-02    2.739100e+02   1.901353e+00
  6.671258e-02    2.724875e+02   2.098208e+00
  6.819370e-02    2.745898e+02   1.827210e+00
  6.967483e-02    2.742875e+02   2.043470e+00
  7.115596e-02    2.730827e+02   1.896247e+00
  7.263709e-02    2.764768e+02   1.958306e+00
  7.411821e-02    2.731327e+02   1.891747e+00
  7.559934e-02    2.749266e+02   2.099025e+00
  7.708047e-02    2.740577e+02   1.800033e+00
  7.856160e-02    2.708670e+02   1.696527e+00
  8.004272e-02    2.735863e+02   1.821342e+00
  8.152385e-02    2.675067e+02   1.827540e+00
  8.300498e-02    2.716545e+02   1.765432e+00
  8.448611e-02    2.736338e+02   1.851244e+00
  8.596723e-02    2.710253e+02   1.862617e+00
