# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080377_F_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.092496e+01   9.262549e-01
  1.487312e-02    8.382722e+00   9.726590e-01
  1.635425e-02    1.045722e+01   6.913959e-01
  1.783537e-02    9.679393e+00   6.834223e-01
  1.931650e-02    9.103201e+00   5.135999e-01
  2.079763e-02    1.051540e+01   5.506440e-01
  2.227876e-02    9.749253e+00   4.166537e-01
  2.375988e-02    8.716192e+00   4.732647e-01
  2.524101e-02    8.711128e+00   3.918150e-01
  2.672214e-02    8.683835e+00   3.797174e-01
  2.820327e-02    7.589054e+00   3.657828e-01
  2.968439e-02    8.646561e+00   3.411838e-01
  3.116552e-02    8.724434e+00   3.535658e-01
  3.264665e-02    8.796739e+00   3.883715e-01
  3.412778e-02    8.548889e+00   3.413743e-01
  3.560890e-02    8.156461e+00   3.577585e-01
  3.709003e-02    8.187886e+00   3.047845e-01
  3.857116e-02    8.574570e+00   3.173150e-01
  4.005229e-02    9.049029e+00   3.265461e-01
  4.153341e-02    8.372378e+00   3.141418e-01
  4.301454e-02    8.537199e+00   2.897468e-01
  4.449567e-02    8.739806e+00   2.891876e-01
  4.597679e-02    8.210323e+00   2.651781e-01
  4.745792e-02    8.513116e+00   3.228102e-01
  4.893905e-02    8.299204e+00   2.681419e-01
  5.042018e-02    8.009682e+00   3.140394e-01
  5.190130e-02    8.399808e+00   2.698075e-01
  5.338243e-02    8.483774e+00   2.800134e-01
  5.486356e-02    8.876187e+00   2.710290e-01
  5.634469e-02    7.820265e+00   2.392096e-01
  5.782581e-02    8.313268e+00   2.573398e-01
  5.930694e-02    8.213911e+00   2.462799e-01
  6.078807e-02    7.761551e+00   2.586946e-01
  6.226920e-02    8.276682e+00   2.637009e-01
  6.375032e-02    8.472924e+00   2.627223e-01
  6.523145e-02    8.205743e+00   2.456501e-01
  6.671258e-02    8.027111e+00   2.412682e-01
  6.819370e-02    8.108732e+00   2.503927e-01
  6.967483e-02    8.010336e+00   2.563599e-01
  7.115596e-02    7.991651e+00   2.318985e-01
  7.263709e-02    8.040186e+00   2.160650e-01
  7.411821e-02    8.125611e+00   2.553312e-01
  7.559934e-02    8.161467e+00   2.417310e-01
  7.708047e-02    7.810433e+00   2.124725e-01
  7.856160e-02    7.968281e+00   2.280465e-01
  8.004272e-02    8.257027e+00   2.402961e-01
  8.152385e-02    8.217416e+00   2.300599e-01
  8.300498e-02    8.193914e+00   2.334640e-01
  8.448611e-02    7.814999e+00   2.118853e-01
  8.596723e-02    7.832617e+00   1.797562e-01
  8.744836e-02    7.960872e+00   2.170223e-01
  8.892949e-02    7.944911e+00   2.111844e-01
  9.041061e-02    7.916203e+00   2.109891e-01
  9.189174e-02    7.977486e+00   2.293889e-01
  9.337287e-02    8.164328e+00   2.356629e-01
  9.485400e-02    7.806871e+00   2.061473e-01
  9.633512e-02    7.891108e+00   2.027571e-01
  9.781625e-02    8.280602e+00   2.023743e-01
  9.929738e-02    7.764767e+00   2.183949e-01
  1.007785e-01    8.002126e+00   2.114305e-01
  1.022596e-01    7.765436e+00   2.077097e-01
  1.037408e-01    7.761292e+00   1.968173e-01
  1.052219e-01    8.201941e+00   1.838275e-01
  1.067030e-01    7.925855e+00   1.911116e-01
  1.081841e-01    7.826155e+00   1.627910e-01
  1.096653e-01    8.280354e+00   2.092187e-01
  1.111464e-01    7.874976e+00   1.739898e-01
  1.126275e-01    7.998771e+00   1.865517e-01
  1.141087e-01    8.221558e+00   1.783184e-01
  1.155898e-01    7.791639e+00   1.737766e-01
  1.170709e-01    7.923780e+00   1.670605e-01
  1.185520e-01    7.724214e+00   1.842193e-01
  1.200332e-01    7.747806e+00   1.770583e-01
  1.215143e-01    7.835896e+00   1.749393e-01
  1.229954e-01    7.616627e+00   1.854170e-01
  1.244765e-01    7.834023e+00   1.918100e-01
  1.259577e-01    7.687776e+00   1.716247e-01
  1.274388e-01    7.653230e+00   1.829533e-01
  1.289199e-01    7.792816e+00   1.763015e-01
  1.304011e-01    8.212719e+00   2.026975e-01
  1.318822e-01    7.667371e+00   1.870974e-01
  1.333633e-01    7.790162e+00   1.982725e-01
  1.348444e-01    7.621068e+00   2.022182e-01
  1.363256e-01    8.048889e+00   2.046410e-01
  1.378067e-01    7.975428e+00   2.092374e-01
  1.392878e-01    7.948750e+00   2.158395e-01
  1.407689e-01    8.181157e+00   2.254631e-01
  1.422501e-01    7.834381e+00   2.476212e-01
  1.437312e-01    7.642327e+00   2.263546e-01
  1.452123e-01    7.688076e+00   2.410684e-01
  1.466935e-01    7.766263e+00   2.800687e-01
  1.481746e-01    7.730332e+00   2.735527e-01
  1.496557e-01    7.482729e+00   2.554245e-01
  1.511368e-01    7.782874e+00   2.274945e-01
  1.526180e-01    7.363456e+00   2.761396e-01
  1.540991e-01    7.149942e+00   2.967982e-01
  1.555802e-01    7.427044e+00   2.981552e-01
  1.570613e-01    7.746617e+00   2.495340e-01
  1.585425e-01    7.317716e+00   3.155013e-01
  1.600236e-01    7.458178e+00   3.357535e-01
  1.615047e-01    7.230071e+00   3.265944e-01
  1.629859e-01    7.500844e+00   3.583791e-01
  1.644670e-01    7.277408e+00   3.283113e-01
  1.659481e-01    6.699724e+00   3.346057e-01
  1.674292e-01    7.056169e+00   4.043340e-01
  1.689104e-01    7.521532e+00   4.076503e-01
  1.703915e-01    7.686755e+00   5.173361e-01
  1.718726e-01    7.636647e+00   4.438900e-01
  1.733537e-01    6.791367e+00   5.630720e-01
  1.748349e-01    6.907530e+00   5.742186e-01
  1.763160e-01    6.259187e+00   6.173869e-01
  1.777971e-01    6.631045e+00   7.660585e-01
  1.792783e-01    6.804872e+00   5.752672e-01
  1.807594e-01    8.832817e+00   5.631169e-01
  1.822405e-01    7.077174e+00   4.719613e-01
  1.837216e-01    6.884100e+00   8.507934e-01
  1.852028e-01    7.690934e+00   7.398704e-01
  1.866839e-01    6.202361e+00   7.721227e-01
  1.881650e-01    8.274624e+00   1.030319e+00
  1.896461e-01    4.485068e+00   7.575995e-01
