# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080367_R_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    6.308780e+00   1.769317e+00
  1.487312e-02    6.620450e+00   1.845436e+00
  1.635425e-02    3.212954e+00   6.788775e-01
  1.783537e-02    2.030034e+00   2.259584e-01
  1.931650e-02    1.950711e+00   4.094058e-01
  2.079763e-02    1.533972e+00   1.652024e-01
  2.227876e-02    1.000508e+00   1.564544e-01
  2.375988e-02    1.173734e+00   1.325577e-01
  2.524101e-02    1.079118e+00   1.490534e-01
  2.672214e-02    8.989516e-01   1.143004e-01
  2.820327e-02    7.172540e-01   1.003622e-01
  2.968439e-02    6.235285e-01   1.092769e-01
  3.116552e-02    6.424351e-01   1.028972e-01
  3.264665e-02    7.280545e-01   1.041258e-01
  3.412778e-02    6.850176e-01   1.024416e-01
  3.560890e-02    4.272450e-01   7.357798e-02
  3.709003e-02    5.704207e-01   8.728447e-02
  3.857116e-02    5.132875e-01   8.855948e-02
  4.005229e-02    4.006717e-01   6.058163e-02
  4.153341e-02    4.573267e-01   6.429788e-02
  4.301454e-02    6.011123e-01   8.743157e-02
  4.449567e-02    4.263928e-01   5.742477e-02
  4.597679e-02    3.477087e-01   6.489182e-02
  4.745792e-02    3.442407e-01   5.936334e-02
  4.893905e-02    4.122156e-01   5.923622e-02
  5.042018e-02    2.988720e-01   5.606656e-02
  5.190130e-02    2.890997e-01   5.016505e-02
  5.338243e-02    3.139668e-01   5.706986e-02
  5.486356e-02    2.991689e-01   4.302740e-02
  5.634469e-02    3.425618e-01   4.737705e-02
  5.782581e-02    3.228365e-01   5.735285e-02
  5.930694e-02    2.696304e-01   4.394004e-02
  6.078807e-02    3.528675e-01   5.160414e-02
  6.226920e-02    2.996826e-01   4.629054e-02
  6.375032e-02    3.297046e-01   6.076955e-02
  6.523145e-02    3.395697e-01   4.967436e-02
  6.671258e-02    2.104284e-01   3.755396e-02
  6.819370e-02    2.493508e-01   3.994760e-02
  6.967483e-02    2.861586e-01   4.256756e-02
  7.115596e-02    1.876511e-01   3.843867e-02
  7.263709e-02    2.799549e-01   4.020014e-02
  7.411821e-02    2.449431e-01   4.021022e-02
  7.559934e-02    2.607480e-01   3.989992e-02
  7.708047e-02    2.289149e-01   3.975929e-02
  7.856160e-02    2.364029e-01   4.290008e-02
  8.004272e-02    2.487146e-01   3.775145e-02
  8.152385e-02    2.680366e-01   4.007590e-02
  8.300498e-02    1.640756e-01   2.794973e-02
  8.448611e-02    2.286529e-01   3.641078e-02
  8.596723e-02    2.854060e-01   3.830259e-02
  8.744836e-02    2.491926e-01   3.377582e-02
  8.892949e-02    2.152342e-01   3.341293e-02
  9.041061e-02    2.193958e-01   3.510752e-02
  9.189174e-02    2.201152e-01   3.469607e-02
  9.337287e-02    1.801425e-01   3.131363e-02
  9.485400e-02    2.231344e-01   3.367540e-02
  9.633512e-02    2.248286e-01   3.510355e-02
  9.781625e-02    2.169989e-01   3.145984e-02
  9.929738e-02    2.330240e-01   3.479107e-02
  1.007785e-01    1.888129e-01   2.942428e-02
  1.022596e-01    1.905646e-01   2.846561e-02
  1.037408e-01    1.747617e-01   2.948006e-02
  1.052219e-01    1.985899e-01   2.986043e-02
