# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080391_T_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.661825e+01   1.648609e+00
  1.487312e-02    1.181202e+01   9.028329e-01
  1.635425e-02    1.391264e+01   9.675640e-01
  1.783537e-02    1.285682e+01   8.897246e-01
  1.931650e-02    1.145403e+01   5.811988e-01
  2.079763e-02    1.078217e+01   5.400039e-01
  2.227876e-02    1.026013e+01   4.551276e-01
  2.375988e-02    9.909137e+00   4.457919e-01
  2.524101e-02    8.809227e+00   4.807385e-01
  2.672214e-02    8.683835e+00   3.849813e-01
  2.820327e-02    8.289582e+00   3.278997e-01
  2.968439e-02    8.105124e+00   3.668089e-01
  3.116552e-02    8.231443e+00   3.696341e-01
  3.264665e-02    7.204226e+00   3.380963e-01
  3.412778e-02    7.376545e+00   3.211310e-01
  3.560890e-02    7.742630e+00   3.100143e-01
  3.709003e-02    7.655547e+00   3.519524e-01
  3.857116e-02    7.147561e+00   3.041331e-01
  4.005229e-02    7.423031e+00   3.026060e-01
  4.153341e-02    7.446953e+00   2.749280e-01
  4.301454e-02    6.633860e+00   2.820767e-01
  4.449567e-02    6.736046e+00   2.828236e-01
  4.597679e-02    6.840232e+00   2.840145e-01
  4.745792e-02    6.630311e+00   2.582372e-01
  4.893905e-02    6.313391e+00   2.682766e-01
  5.042018e-02    6.322926e+00   2.387623e-01
  5.190130e-02    6.575333e+00   2.591814e-01
  5.338243e-02    6.548113e+00   2.430085e-01
  5.486356e-02    6.650543e+00   2.308224e-01
  5.634469e-02    6.442137e+00   2.417213e-01
  5.782581e-02    6.524999e+00   2.371469e-01
  5.930694e-02    6.619050e+00   2.299856e-01
  6.078807e-02    6.036762e+00   2.237909e-01
  6.226920e-02    5.947227e+00   2.092050e-01
  6.375032e-02    6.412753e+00   2.156982e-01
  6.523145e-02    5.778693e+00   2.107286e-01
  6.671258e-02    6.147561e+00   2.228225e-01
  6.819370e-02    6.085215e+00   2.146640e-01
  6.967483e-02    6.653103e+00   2.227193e-01
  7.115596e-02    6.035606e+00   1.924007e-01
  7.263709e-02    6.170080e+00   2.035523e-01
  7.411821e-02    5.896062e+00   1.946945e-01
  7.559934e-02    6.007833e+00   1.803567e-01
  7.708047e-02    5.907506e+00   1.915766e-01
  7.856160e-02    6.120126e+00   2.161357e-01
  8.004272e-02    6.377801e+00   1.971116e-01
  8.152385e-02    6.103516e+00   1.774320e-01
  8.300498e-02    6.401319e+00   2.009857e-01
  8.448611e-02    6.155128e+00   1.786752e-01
  8.596723e-02    5.717811e+00   1.820437e-01
  8.744836e-02    6.189985e+00   1.905509e-01
  8.892949e-02    6.013783e+00   1.696889e-01
  9.041061e-02    5.911044e+00   1.956136e-01
