# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080437_I_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    4.985475e+02   3.028203e+01
  1.487312e-02    4.365684e+02   2.759276e+01
  1.635425e-02    5.325602e+02   1.760467e+01
  1.783537e-02    5.119193e+02   1.838907e+01
  1.931650e-02    4.978000e+02   1.037861e+01
  2.079763e-02    5.103192e+02   7.345790e+00
  2.227876e-02    5.088131e+02   5.709104e+00
  2.375988e-02    4.832773e+02   5.609374e+00
  2.524101e-02    4.832322e+02   4.503127e+00
  2.672214e-02    4.713185e+02   3.949144e+00
  2.820327e-02    4.735570e+02   4.243027e+00
  2.968439e-02    4.635016e+02   4.274912e+00
  3.116552e-02    4.642624e+02   3.776165e+00
  3.264665e-02    4.529714e+02   4.035443e+00
  3.412778e-02    4.616532e+02   4.310064e+00
  3.560890e-02    4.559608e+02   4.076379e+00
  3.709003e-02    4.525012e+02   3.894418e+00
  3.857116e-02    4.517359e+02   3.544505e+00
  4.005229e-02    4.555620e+02   3.766235e+00
  4.153341e-02    4.507039e+02   3.487745e+00
  4.301454e-02    4.503345e+02   3.382821e+00
  4.449567e-02    4.547151e+02   3.519298e+00
  4.597679e-02    4.583160e+02   3.172383e+00
  4.745792e-02    4.525010e+02   3.820534e+00
  4.893905e-02    4.404292e+02   3.229142e+00
  5.042018e-02    4.493422e+02   3.524244e+00
  5.190130e-02    4.432479e+02   3.281526e+00
  5.338243e-02    4.480269e+02   3.464038e+00
  5.486356e-02    4.479264e+02   3.231215e+00
  5.634469e-02    4.407319e+02   3.113914e+00
  5.782581e-02    4.432987e+02   3.388041e+00
  5.930694e-02    4.477368e+02   3.173718e+00
  6.078807e-02    4.396723e+02   3.189017e+00
  6.226920e-02    4.375481e+02   2.810972e+00
  6.375032e-02    4.409442e+02   2.982447e+00
  6.523145e-02    4.387255e+02   2.881973e+00
  6.671258e-02    4.402969e+02   2.990635e+00
  6.819370e-02    4.376516e+02   2.579915e+00
  6.967483e-02    4.370623e+02   2.987298e+00
  7.115596e-02    4.350258e+02   2.628763e+00
  7.263709e-02    4.346599e+02   2.968547e+00
  7.411821e-02    4.391439e+02   2.760521e+00
  7.559934e-02    4.397137e+02   2.783205e+00
  7.708047e-02    4.388356e+02   2.570314e+00
  7.856160e-02    4.371708e+02   2.678037e+00
  8.004272e-02    4.380908e+02   2.853919e+00
  8.152385e-02    4.348502e+02   2.782784e+00
  8.300498e-02    4.373763e+02   2.560493e+00
  8.448611e-02    4.362685e+02   2.684871e+00
  8.596723e-02    4.340948e+02   2.588351e+00
  8.744836e-02    4.339433e+02   2.484848e+00
  8.892949e-02    4.352017e+02   2.671229e+00
  9.041061e-02    4.301537e+02   2.441354e+00
  9.189174e-02    4.354356e+02   2.542655e+00
  9.337287e-02    4.348649e+02   2.484688e+00
  9.485400e-02    4.299162e+02   2.558184e+00
  9.633512e-02    4.332468e+02   2.358873e+00
  9.781625e-02    4.286768e+02   2.410512e+00
  9.929738e-02    4.270962e+02   2.318091e+00
  1.007785e-01    4.297557e+02   2.447884e+00
  1.022596e-01    4.260668e+02   2.390067e+00
  1.037408e-01    4.224050e+02   2.421249e+00
  1.052219e-01    4.248001e+02   2.286330e+00
  1.067030e-01    4.239178e+02   2.418981e+00
  1.081841e-01    4.258414e+02   2.579403e+00
  1.096653e-01    4.254464e+02   2.307603e+00
  1.111464e-01    4.257654e+02   2.258805e+00
  1.126275e-01    4.263279e+02   2.257929e+00
  1.141087e-01    4.211605e+02   2.271572e+00
  1.155898e-01    4.260505e+02   2.312592e+00
  1.170709e-01    4.236998e+02   2.083887e+00
  1.185520e-01    4.227383e+02   2.370422e+00
  1.200332e-01    4.207639e+02   2.110607e+00
  1.215143e-01    4.211497e+02   2.106447e+00
  1.229954e-01    4.175354e+02   2.234430e+00
  1.244765e-01    4.228848e+02   2.206511e+00
  1.259577e-01    4.193003e+02   2.315229e+00
  1.274388e-01    4.161969e+02   2.348604e+00
  1.289199e-01    4.163821e+02   2.403318e+00
  1.304011e-01    4.195450e+02   2.519367e+00
  1.318822e-01    4.175276e+02   2.445801e+00
  1.333633e-01    4.147617e+02   2.422122e+00
  1.348444e-01    4.124958e+02   2.877763e+00
  1.363256e-01    4.219664e+02   3.581365e+00
  1.378067e-01    4.197618e+02   3.134090e+00
  1.392878e-01    4.235486e+02   3.258927e+00
  1.407689e-01    4.226797e+02   3.574780e+00
  1.422501e-01    4.172920e+02   3.592717e+00
  1.437312e-01    4.122025e+02   3.383360e+00
  1.452123e-01    4.136832e+02   3.148695e+00
  1.466935e-01    4.143782e+02   3.667350e+00
  1.481746e-01    4.091970e+02   3.509004e+00
  1.496557e-01    4.063986e+02   3.326930e+00
  1.511368e-01    4.030061e+02   3.857878e+00
  1.526180e-01    4.045023e+02   3.935100e+00
  1.540991e-01    4.043246e+02   4.245587e+00
  1.555802e-01    4.033391e+02   4.796664e+00
  1.570613e-01    4.033246e+02   4.413167e+00
  1.585425e-01    4.019190e+02   5.220687e+00
  1.600236e-01    3.985391e+02   5.602601e+00
  1.615047e-01    3.992591e+02   5.032352e+00
  1.629859e-01    4.006675e+02   6.058950e+00
  1.644670e-01    4.008889e+02   5.995040e+00
  1.659481e-01    3.976249e+02   5.239552e+00
  1.674292e-01    3.951454e+02   5.221862e+00
  1.689104e-01    3.961546e+02   6.512777e+00
  1.703915e-01    3.870947e+02   6.730191e+00
  1.718726e-01    3.912174e+02   8.250850e+00
  1.733537e-01    3.788759e+02   8.254172e+00
  1.748349e-01    3.792500e+02   1.083098e+01
  1.763160e-01    3.818104e+02   9.307160e+00
  1.777971e-01    3.844662e+02   1.472035e+01
  1.792783e-01    3.973117e+02   1.013591e+01
  1.807594e-01    3.824545e+02   7.530395e+00
  1.822405e-01    3.909401e+02   1.062983e+01
  1.837216e-01    3.903285e+02   1.361087e+01
  1.852028e-01    3.837432e+02   9.312595e+00
  1.866839e-01    3.619078e+02   1.692062e+01
  1.881650e-01    3.603599e+02   1.950628e+01
  1.896461e-01    2.563389e+02   3.646032e+01
