# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080379_H_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.361773e+01   9.008310e-01
  1.487312e-02    1.309800e+01   7.882069e-01
  1.635425e-02    1.436730e+01   7.484967e-01
  1.783537e-02    1.067970e+01   7.498793e-01
  1.931650e-02    1.132898e+01   6.321856e-01
  2.079763e-02    1.049317e+01   5.760964e-01
  2.227876e-02    9.515101e+00   4.692587e-01
  2.375988e-02    8.446817e+00   3.270825e-01
  2.524101e-02    9.417437e+00   4.620724e-01
  2.672214e-02    8.412465e+00   4.128956e-01
  2.820327e-02    8.089432e+00   3.185931e-01
  2.968439e-02    7.826203e+00   3.423504e-01
  3.116552e-02    7.514367e+00   3.235892e-01
  3.264665e-02    7.234559e+00   3.309268e-01
  3.412778e-02    7.481925e+00   3.059674e-01
  3.560890e-02    7.262053e+00   2.815178e-01
  3.709003e-02    6.755641e+00   2.663241e-01
  3.857116e-02    6.822103e+00   2.784728e-01
  4.005229e-02    6.881032e+00   2.916038e-01
  4.153341e-02    7.055008e+00   2.983684e-01
  4.301454e-02    6.656121e+00   2.885008e-01
  4.449567e-02    6.501564e+00   2.454852e-01
  4.597679e-02    6.819783e+00   2.683204e-01
  4.745792e-02    6.974479e+00   2.771167e-01
  4.893905e-02    6.341491e+00   2.994319e-01
  5.042018e-02    7.094014e+00   2.609820e-01
  5.190130e-02    6.737910e+00   2.320390e-01
  5.338243e-02    6.705059e+00   2.643546e-01
  5.486356e-02    6.668138e+00   2.735135e-01
  5.634469e-02    6.450292e+00   2.203802e-01
  5.782581e-02    6.533722e+00   2.393904e-01
  5.930694e-02    6.394421e+00   2.088398e-01
  6.078807e-02    6.428760e+00   2.236380e-01
  6.226920e-02    6.838562e+00   2.146666e-01
  6.375032e-02    6.457702e+00   2.048595e-01
  6.523145e-02    6.652719e+00   2.354940e-01
  6.671258e-02    6.167916e+00   2.093607e-01
  6.819370e-02    6.114541e+00   2.013559e-01
