# == pyFAI calibration ==
# Distance Sample to Detector: 4.500115234375 m
# PONI: 4.721e-01, 4.464e-01 m
# Rotations: 0.000000 0.000000 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 4500.115 mm
# Center: x=59.522, y=62.942 pix
# Tilt: 0.000 deg  TiltPlanRot: 0.000 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 7.500e-03, 7.500e-03 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 4.9974700808525085e-09 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: None
# Normalization factor: 1.0
# --> C:/Users/lutzbueno_v/Documents/GitHub/pipeline_SANS1/Data_Py/analysis/det_4p5\integration/integ_080386_O_4p5m.dat
#       q_nm^-1              I           sigma 
  1.339199e-02    1.130964e+01   9.995804e-01
  1.487312e-02    1.233594e+01   1.123870e+00
  1.635425e-02    1.288208e+01   7.533125e-01
  1.783537e-02    1.059143e+01   6.724401e-01
  1.931650e-02    1.042867e+01   6.540720e-01
  2.079763e-02    1.049317e+01   4.520143e-01
  2.227876e-02    1.036656e+01   4.540887e-01
  2.375988e-02    9.331905e+00   4.584606e-01
  2.524101e-02    8.279496e+00   4.126809e-01
  2.672214e-02    7.903647e+00   3.691440e-01
  2.820327e-02    7.839243e+00   3.032624e-01
  2.968439e-02    8.351232e+00   3.442165e-01
  3.116552e-02    7.275342e+00   3.030606e-01
  3.264665e-02    7.962565e+00   3.409591e-01
  3.412778e-02    6.849649e+00   2.899862e-01
  3.560890e-02    7.088511e+00   3.032782e-01
  3.709003e-02    7.326004e+00   2.966560e-01
  3.857116e-02    7.235185e+00   3.103815e-01
  4.005229e-02    7.057771e+00   2.829506e-01
  4.153341e-02    6.891697e+00   2.811328e-01
  4.301454e-02    7.056824e+00   2.728346e-01
  4.449567e-02    6.949212e+00   2.211204e-01
  4.597679e-02    7.034499e+00   2.825160e-01
  4.745792e-02    7.308526e+00   2.666674e-01
  4.893905e-02    7.165791e+00   2.733412e-01
  5.042018e-02    6.814494e+00   2.388776e-01
  5.190130e-02    7.081128e+00   2.584269e-01
  5.338243e-02    6.530676e+00   2.519532e-01
  5.486356e-02    6.808889e+00   2.542517e-01
  5.634469e-02    6.768321e+00   2.418752e-01
  5.782581e-02    6.690741e+00   2.287374e-01
  5.930694e-02    6.821215e+00   2.209061e-01
  6.078807e-02    6.750197e+00   2.201063e-01
  6.226920e-02    7.018327e+00   2.201873e-01
  6.375032e-02    6.787329e+00   2.008982e-01
  6.523145e-02    6.833303e+00   2.183101e-01
  6.671258e-02    6.629322e+00   2.014273e-01
  6.819370e-02    6.393141e+00   2.199146e-01
  6.967483e-02    6.260570e+00   2.171982e-01
  7.115596e-02    6.357147e+00   2.077301e-01
  7.263709e-02    6.558095e+00   2.284452e-01
  7.411821e-02    6.527553e+00   2.048062e-01
  7.559934e-02    6.361599e+00   1.995002e-01
  7.708047e-02    6.509698e+00   1.947151e-01
  7.856160e-02    6.495816e+00   1.760500e-01
  8.004272e-02    6.372020e+00   1.967421e-01
  8.152385e-02    6.454840e+00   1.974890e-01
  8.300498e-02    6.570965e+00   2.031658e-01
  8.448611e-02    5.986420e+00   1.750375e-01
  8.596723e-02    6.333230e+00   1.827048e-01
  8.744836e-02    6.682800e+00   1.949959e-01
  8.892949e-02    6.412603e+00   1.951368e-01
  9.041061e-02    6.140801e+00   1.797933e-01
  9.189174e-02    6.396316e+00   1.781621e-01
  9.337287e-02    6.271150e+00   1.808525e-01
  9.485400e-02    6.478249e+00   1.695898e-01
  9.633512e-02    6.437746e+00   1.766271e-01
  9.781625e-02    6.408508e+00   1.655043e-01
  9.929738e-02    6.454463e+00   1.828023e-01
  1.007785e-01    6.279971e+00   1.715116e-01
  1.022596e-01    6.432067e+00   1.705128e-01
  1.037408e-01    6.486628e+00   1.845273e-01
  1.052219e-01    6.302592e+00   1.686302e-01
  1.067030e-01    6.178594e+00   1.655011e-01
  1.081841e-01    6.177649e+00   1.525652e-01
  1.096653e-01    6.668947e+00   1.688361e-01
  1.111464e-01    6.350787e+00   1.688010e-01
  1.126275e-01    6.326898e+00   1.638934e-01
  1.141087e-01    6.457095e+00   1.915113e-01
  1.155898e-01    6.197803e+00   1.549677e-01
  1.170709e-01    6.264070e+00   1.575682e-01
  1.185520e-01    6.366411e+00   1.669631e-01
  1.200332e-01    6.164711e+00   1.644829e-01
  1.215143e-01    6.382016e+00   1.610152e-01
  1.229954e-01    6.146404e+00   1.429238e-01
  1.244765e-01    6.293693e+00   1.687907e-01
  1.259577e-01    6.063431e+00   1.626906e-01
  1.274388e-01    6.166293e+00   1.687867e-01
  1.289199e-01    6.028702e+00   1.669786e-01
  1.304011e-01    5.924922e+00   1.558110e-01
  1.318822e-01    6.109035e+00   1.731448e-01
  1.333633e-01    6.186828e+00   1.785743e-01
  1.348444e-01    5.986218e+00   1.738161e-01
  1.363256e-01    6.438123e+00   1.997134e-01
  1.378067e-01    6.347262e+00   2.027621e-01
  1.392878e-01    6.577902e+00   1.910660e-01
  1.407689e-01    6.171851e+00   1.877363e-01
  1.422501e-01    6.438032e+00   1.956553e-01
  1.437312e-01    6.206455e+00   2.108002e-01
  1.452123e-01    6.279794e+00   2.116635e-01
  1.466935e-01    6.020703e+00   2.087783e-01
  1.481746e-01    6.286381e+00   2.056709e-01
  1.496557e-01    6.199227e+00   2.373583e-01
  1.511368e-01    5.904851e+00   2.507343e-01
  1.526180e-01    6.209692e+00   2.529858e-01
  1.540991e-01    5.666763e+00   2.319863e-01
  1.555802e-01    6.087223e+00   2.458593e-01
  1.570613e-01    6.119942e+00   2.583745e-01
  1.585425e-01    5.651794e+00   2.530936e-01
  1.600236e-01    5.966542e+00   3.004251e-01
  1.615047e-01    5.908155e+00   2.934708e-01
  1.629859e-01    6.352755e+00   2.642094e-01
  1.644670e-01    6.140806e+00   3.055059e-01
  1.659481e-01    6.051362e+00   3.321960e-01
  1.674292e-01    5.972069e+00   3.637317e-01
  1.689104e-01    6.329595e+00   4.138520e-01
  1.703915e-01    6.308281e+00   4.138315e-01
  1.718726e-01    6.582429e+00   3.646886e-01
  1.733537e-01    6.203370e+00   3.736360e-01
  1.748349e-01    4.682508e+00   4.094809e-01
  1.763160e-01    5.189579e+00   4.739545e-01
  1.777971e-01    5.152502e+00   6.102714e-01
  1.792783e-01    5.670726e+00   5.047436e-01
  1.807594e-01    5.415742e+00   6.899512e-01
  1.822405e-01    5.234160e+00   4.028811e-01
  1.837216e-01    4.474665e+00   6.583123e-01
  1.852028e-01    5.854293e+00   8.412423e-01
  1.866839e-01    4.651771e+00   8.309738e-01
  1.881650e-01    6.205968e+00   1.072930e+00
  1.896461e-01    4.140063e+00   9.922417e-01
